name,indeks,k,bas_yil,bas_ay,son_yil,son_ay,L_ay,S,I,tepe
Edirne,SPI,12,1969,9,1969,11,3,0.487,0.162,0.331
Edirne,SPI,12,1970,1,1970,3,3,0.758,0.253,0.398
Edirne,SPI,12,1970,12,1970,12,1,0.126,0.126,0.126
Edirne,SPI,12,1971,2,1971,2,1,0.123,0.123,0.123
Edirne,SPI,12,1971,5,1971,5,1,0.088,0.088,0.088
Edirne,SPI,12,1972,3,1972,9,7,3.677,0.525,1.181
Edirne,SPI,12,1972,12,1972,12,1,0.273,0.273,0.273
Edirne,SPI,12,1973,10,1975,5,20,16.743,0.837,1.762
Edirne,SPI,12,1976,6,1977,5,12,9.403,0.784,1.521
Edirne,SPI,12,1977,8,1977,8,1,0.016,0.016,0.016
Edirne,SPI,12,1977,12,1978,4,5,0.999,0.2,0.346
Edirne,SPI,12,1978,6,1978,12,7,2.025,0.289,0.48
Edirne,SPI,12,1979,3,1979,10,8,3.858,0.482,1.059
Edirne,SPI,12,1980,11,1980,11,1,0.082,0.082,0.082
Edirne,SPI,12,1982,1,1984,2,26,15.427,0.593,2.091
Edirne,SPI,12,1984,10,1984,10,1,0.023,0.023,0.023
Edirne,SPI,12,1985,3,1987,11,33,33.534,1.016,2.13
Edirne,SPI,12,1988,1,1988,2,2,0.422,0.211,0.294
Edirne,SPI,12,1988,4,1991,10,43,27.068,0.629,1.511
Edirne,SPI,12,1991,12,1994,12,37,29.956,0.81,1.605
Edirne,SPI,12,1996,1,1996,1,1,0.308,0.308,0.308
Edirne,SPI,12,1996,7,1996,8,2,0.385,0.193,0.204
Edirne,SPI,12,1996,10,1996,10,1,0.1,0.1,0.1
Edirne,SPI,12,1997,2,1997,6,5,1.655,0.331,0.412
Edirne,SPI,12,1997,9,1997,9,1,0.116,0.116,0.116
Edirne,SPI,12,1997,11,1997,11,1,0.013,0.013,0.013
Edirne,SPI,12,2000,2,2002,9,32,35.503,1.109,1.811
Edirne,SPI,12,2003,11,2005,1,15,12.031,0.802,1.683
Edirne,SPI,12,2005,6,2005,6,1,0.306,0.306,0.306
Edirne,SPI,12,2007,7,2007,10,4,2.405,0.601,0.954
Edirne,SPI,12,2008,1,2009,9,21,10.888,0.518,1.776
Edirne,SPI,12,2011,3,2012,1,11,5.56,0.505,0.881
Edirne,SPI,12,2012,3,2012,4,2,0.023,0.011,0.019
Edirne,SPI,12,2012,9,2012,12,4,1.991,0.498,0.974
Edirne,SPI,12,2014,1,2014,4,4,1.453,0.363,0.827
Edirne,SPI,12,2016,10,2017,9,12,10.349,0.862,1.772
Edirne,SPI,12,2019,3,2019,3,1,0.395,0.395,0.395
Edirne,SPI,12,2019,6,2020,12,19,20.496,1.079,2.178
Edirne,SPI,12,2022,1,2022,1,1,0.135,0.135,0.135
Edirne,SPI,12,2022,3,2022,8,6,1.634,0.272,0.661
Edirne,SPI,12,2022,10,2024,12,27,24.227,0.897,1.757
Edirne,SPEI,1,1965,1,1965,1,1,0.731,0.731,0.731
Edirne,SPEI,1,1965,6,1965,7,2,1.884,0.942,1.152
Edirne,SPEI,1,1965,9,1965,10,2,2.225,1.112,1.148
Edirne,SPEI,1,1966,2,1966,2,1,1.326,1.326,1.326
Edirne,SPEI,1,1967,2,1967,5,4,1.127,0.282,0.638
Edirne,SPEI,1,1967,8,1967,8,1,0.386,0.386,0.386
Edirne,SPEI,1,1967,10,1967,12,3,1.437,0.479,0.843
Edirne,SPEI,1,1968,3,1968,5,3,5.004,1.668,2.137
Edirne,SPEI,1,1968,7,1968,7,1,0.789,0.789,0.789
Edirne,SPEI,1,1968,10,1968,11,2,1.203,0.601,0.82
Edirne,SPEI,1,1969,5,1969,6,2,2.194,1.097,1.677
Edirne,SPEI,1,1969,9,1969,11,3,3.205,1.068,1.599
Edirne,SPEI,1,1970,1,1970,1,1,0.36,0.36,0.36
Edirne,SPEI,1,1970,6,1970,6,1,0.214,0.214,0.214
Edirne,SPEI,1,1970,8,1970,9,2,0.863,0.431,0.6
Edirne,SPEI,1,1970,12,1970,12,1,0.946,0.946,0.946
Edirne,SPEI,1,1971,5,1971,5,1,0.943,0.943,0.943
Edirne,SPEI,1,1971,8,1971,8,1,0.655,0.655,0.655
Edirne,SPEI,1,1971,10,1972,4,7,3.804,0.543,1.333
Edirne,SPEI,1,1972,6,1972,6,1,1.096,1.096,1.096
Edirne,SPEI,1,1972,11,1972,12,2,2.653,1.327,1.564
Edirne,SPEI,1,1973,5,1973,5,1,1.173,1.173,1.173
Edirne,SPEI,1,1973,7,1973,7,1,0.148,0.148,0.148
Edirne,SPEI,1,1973,9,1973,9,1,0.653,0.653,0.653
Edirne,SPEI,1,1973,11,1974,1,3,2.193,0.731,1.059
Edirne,SPEI,1,1974,4,1974,4,1,0.338,0.338,0.338
Edirne,SPEI,1,1974,7,1974,10,4,0.673,0.168,0.35
Edirne,SPEI,1,1974,12,1974,12,1,0.723,0.723,0.723
Edirne,SPEI,1,1975,2,1975,3,2,1.366,0.683,0.962
Edirne,SPEI,1,1975,7,1975,7,1,0.622,0.622,0.622
Edirne,SPEI,1,1975,9,1975,9,1,1.045,1.045,1.045
Edirne,SPEI,1,1975,12,1976,5,6,3.823,0.637,0.994
Edirne,SPEI,1,1976,9,1976,9,1,0.128,0.128,0.128
Edirne,SPEI,1,1976,11,1976,11,1,0.445,0.445,0.445
Edirne,SPEI,1,1977,1,1977,1,1,0.146,0.146,0.146
Edirne,SPEI,1,1977,3,1977,3,1,0.201,0.201,0.201
Edirne,SPEI,1,1977,5,1977,5,1,0.248,0.248,0.248
Edirne,SPEI,1,1977,8,1977,8,1,0.591,0.591,0.591
Edirne,SPEI,1,1977,10,1978,1,4,2.287,0.572,0.758
Edirne,SPEI,1,1978,6,1978,7,2,0.584,0.292,0.448
Edirne,SPEI,1,1978,10,1978,12,3,2.444,0.815,1.088
Edirne,SPEI,1,1979,3,1979,6,4,3.911,0.978,2.027
Edirne,SPEI,1,1979,9,1979,9,1,0.641,0.641,0.641
Edirne,SPEI,1,1980,2,1980,3,2,0.593,0.296,0.43
Edirne,SPEI,1,1980,7,1980,7,1,0.29,0.29,0.29
Edirne,SPEI,1,1980,9,1980,11,3,1.538,0.513,1.419
Edirne,SPEI,1,1981,4,1981,4,1,1.123,1.123,1.123
Edirne,SPEI,1,1981,6,1981,6,1,1.408,1.408,1.408
Edirne,SPEI,1,1981,9,1981,10,2,0.947,0.473,0.591
Edirne,SPEI,1,1982,1,1982,1,1,0.5,0.5,0.5
Edirne,SPEI,1,1982,5,1982,6,2,0.692,0.346,0.415
Edirne,SPEI,1,1982,9,1982,11,3,1.855,0.618,1.263
Edirne,SPEI,1,1983,1,1983,5,5,5.185,1.037,1.39
Edirne,SPEI,1,1983,10,1983,12,3,2.022,0.674,0.766
Edirne,SPEI,1,1984,6,1984,6,1,0.534,0.534,0.534
Edirne,SPEI,1,1984,9,1984,10,2,3.168,1.584,1.849
Edirne,SPEI,1,1984,12,1984,12,1,1.326,1.326,1.326
Edirne,SPEI,1,1985,3,1985,3,1,0.8,0.8,0.8
Edirne,SPEI,1,1985,5,1985,5,1,1.452,1.452,1.452
Edirne,SPEI,1,1985,9,1985,10,2,1.043,0.522,0.526
Edirne,SPEI,1,1985,12,1985,12,1,1.664,1.664,1.664
Edirne,SPEI,1,1986,3,1986,6,4,3.599,0.9,1.591
Edirne,SPEI,1,1986,8,1986,9,2,1.548,0.774,1.083
Edirne,SPEI,1,1986,11,1986,12,2,1.067,0.533,0.571
Edirne,SPEI,1,1987,2,1987,2,1,0.956,0.956,0.956
Edirne,SPEI,1,1987,5,1987,5,1,0.552,0.552,0.552
Edirne,SPEI,1,1987,7,1987,7,1,0.847,0.847,0.847
Edirne,SPEI,1,1987,9,1987,9,1,1.227,1.227,1.227
Edirne,SPEI,1,1988,1,1988,2,2,1.782,0.891,1.498
Edirne,SPEI,1,1988,5,1988,8,4,3.12,0.78,1.27
Edirne,SPEI,1,1988,10,1988,10,1,0.593,0.593,0.593
Edirne,SPEI,1,1988,12,1989,2,3,3.635,1.212,1.642
Edirne,SPEI,1,1989,4,1989,4,1,1.615,1.615,1.615
Edirne,SPEI,1,1989,7,1989,7,1,0.182,0.182,0.182
Edirne,SPEI,1,1989,10,1989,10,1,0.019,0.019,0.019
Edirne,SPEI,1,1990,1,1990,3,3,4.984,1.661,1.941
Edirne,SPEI,1,1990,6,1990,8,3,0.469,0.156,0.324
Edirne,SPEI,1,1990,11,1990,11,1,1.118,1.118,1.118
Edirne,SPEI,1,1991,1,1991,4,4,2.375,0.594,1.29
Edirne,SPEI,1,1991,6,1991,7,2,1.115,0.557,0.948
Edirne,SPEI,1,1991,9,1991,9,1,0.378,0.378,0.378
Edirne,SPEI,1,1991,12,1992,4,5,4.02,0.804,1.563
Edirne,SPEI,1,1992,8,1992,10,3,1.174,0.391,0.654
Edirne,SPEI,1,1992,12,1993,4,5,4.067,0.813,1.264
Edirne,SPEI,1,1993,7,1993,7,1,0.253,0.253,0.253
Edirne,SPEI,1,1993,9,1993,10,2,1.277,0.639,0.785
Edirne,SPEI,1,1993,12,1994,5,6,4.023,0.67,1.123
Edirne,SPEI,1,1994,8,1994,9,2,3.06,1.53,2.266
Edirne,SPEI,1,1995,2,1995,2,1,0.726,0.726,0.726
Edirne,SPEI,1,1995,5,1995,6,2,1.611,0.806,1.062
Edirne,SPEI,1,1995,10,1995,10,1,0.421,0.421,0.421
Edirne,SPEI,1,1995,12,1996,1,2,0.987,0.493,0.837
Edirne,SPEI,1,1996,5,1996,7,3,3.506,1.169,1.326
Edirne,SPEI,1,1996,10,1996,10,1,1.009,1.009,1.009
Edirne,SPEI,1,1997,1,1997,2,2,1.653,0.827,0.972
Edirne,SPEI,1,1997,5,1997,6,2,1.232,0.616,0.723
Edirne,SPEI,1,1997,9,1997,9,1,0.242,0.242,0.242
Edirne,SPEI,1,1998,1,1998,1,1,0.725,0.725,0.725
Edirne,SPEI,1,1998,4,1998,4,1,1.092,1.092,1.092
Edirne,SPEI,1,1998,6,1998,6,1,0.877,0.877,0.877
Edirne,SPEI,1,1999,4,1999,4,1,0.844,0.844,0.844
Edirne,SPEI,1,1999,6,1999,6,1,0.291,0.291,0.291
Edirne,SPEI,1,1999,9,2000,3,7,3.855,0.551,1.291
Edirne,SPEI,1,2000,6,2000,7,2,2.135,1.067,1.565
Edirne,SPEI,1,2000,10,2001,3,6,3.923,0.654,1.285
Edirne,SPEI,1,2001,5,2001,8,4,2.894,0.724,1.095
Edirne,SPEI,1,2001,10,2001,10,1,1.368,1.368,1.368
Edirne,SPEI,1,2002,1,2002,2,2,2.038,1.019,1.247
Edirne,SPEI,1,2002,4,2002,8,5,2.22,0.444,0.996
Edirne,SPEI,1,2002,12,2002,12,1,0.245,0.245,0.245
Edirne,SPEI,1,2003,3,2003,3,1,0.739,0.739,0.739
Edirne,SPEI,1,2003,6,2003,6,1,1.577,1.577,1.577
Edirne,SPEI,1,2003,8,2003,8,1,0.778,0.778,0.778
Edirne,SPEI,1,2003,11,2003,12,2,1.987,0.993,1.632
Edirne,SPEI,1,2004,2,2004,4,3,3.026,1.009,1.267
Edirne,SPEI,1,2004,9,2004,11,3,3.606,1.202,1.552
Edirne,SPEI,1,2005,3,2005,4,2,1.796,0.898,1.233
Edirne,SPEI,1,2005,6,2005,6,1,0.355,0.355,0.355
Edirne,SPEI,1,2006,4,2006,5,2,1.49,0.745,1.138
Edirne,SPEI,1,2006,11,2006,12,2,1.694,0.847,0.877
Edirne,SPEI,1,2007,2,2007,4,3,1.379,0.46,0.897
Edirne,SPEI,1,2007,6,2007,8,3,4.426,1.475,1.746
Edirne,SPEI,1,2007,10,2007,10,1,0.189,0.189,0.189
Edirne,SPEI,1,2008,1,2008,5,5,3.55,0.71,1.461
Edirne,SPEI,1,2008,8,2008,8,1,1.196,1.196,1.196
Edirne,SPEI,1,2008,10,2008,12,3,2.714,0.905,0.968
Edirne,SPEI,1,2009,4,2009,6,3,2.214,0.738,1.067
Edirne,SPEI,1,2009,8,2009,8,1,0.262,0.262,0.262
Edirne,SPEI,1,2009,11,2009,11,1,0.144,0.144,0.144
Edirne,SPEI,1,2010,4,2010,5,2,1.822,0.911,1.377
Edirne,SPEI,1,2010,8,2010,8,1,1.286,1.286,1.286
Edirne,SPEI,1,2010,11,2010,12,2,1.359,0.679,0.988
Edirne,SPEI,1,2011,2,2011,3,2,1.626,0.813,1.118
Edirne,SPEI,1,2011,5,2011,5,1,0.974,0.974,0.974
Edirne,SPEI,1,2011,7,2011,9,3,1.571,0.524,0.914
Edirne,SPEI,1,2011,11,2011,11,1,1.542,1.542,1.542
Edirne,SPEI,1,2012,3,2012,3,1,1.421,1.421,1.421
Edirne,SPEI,1,2012,6,2012,9,4,7.282,1.821,2.326
Edirne,SPEI,1,2012,11,2012,11,1,1.554,1.554,1.554
Edirne,SPEI,1,2013,4,2013,5,2,2.7,1.35,1.892
Edirne,SPEI,1,2013,7,2013,9,3,2.866,0.955,1.504
Edirne,SPEI,1,2013,12,2013,12,1,1.502,1.502,1.502
Edirne,SPEI,1,2014,2,2014,2,1,1.86,1.86,1.86
Edirne,SPEI,1,2014,4,2014,4,1,0.05,0.05,0.05
Edirne,SPEI,1,2014,8,2014,8,1,0.631,0.631,0.631
Edirne,SPEI,1,2014,11,2014,11,1,0.544,0.544,0.544
Edirne,SPEI,1,2015,4,2015,5,2,1.886,0.943,1.704
Edirne,SPEI,1,2015,7,2015,8,2,1.416,0.708,1.31
Edirne,SPEI,1,2015,11,2015,12,2,2.407,1.204,1.663
Edirne,SPEI,1,2016,3,2016,3,1,0.442,0.442,0.442
Edirne,SPEI,1,2016,6,2016,12,7,7.863,1.123,1.534
Edirne,SPEI,1,2017,2,2017,3,2,0.723,0.362,0.403
Edirne,SPEI,1,2017,8,2017,9,2,2.037,1.018,1.165
Edirne,SPEI,1,2018,1,2018,1,1,0.218,0.218,0.218
Edirne,SPEI,1,2018,4,2018,5,2,3.641,1.821,2.386
Edirne,SPEI,1,2018,8,2018,10,3,2.298,0.766,1.335
Edirne,SPEI,1,2018,12,2018,12,1,0.862,0.862,0.862
Edirne,SPEI,1,2019,2,2019,3,2,2.553,1.276,1.894
Edirne,SPEI,1,2019,6,2019,6,1,0.772,0.772,0.772
Edirne,SPEI,1,2019,9,2020,3,7,6.282,0.897,1.384
Edirne,SPEI,1,2020,7,2020,9,3,5.484,1.828,1.995
Edirne,SPEI,1,2020,11,2020,11,1,1.725,1.725,1.725
Edirne,SPEI,1,2021,3,2021,3,1,0.057,0.057,0.057
Edirne,SPEI,1,2021,5,2021,5,1,0.762,0.762,0.762
Edirne,SPEI,1,2021,7,2021,9,3,2.902,0.967,1.318
Edirne,SPEI,1,2021,11,2021,11,1,0.945,0.945,0.945
Edirne,SPEI,1,2022,1,2022,1,1,1.067,1.067,1.067
Edirne,SPEI,1,2022,3,2022,7,5,3.925,0.785,1.708
Edirne,SPEI,1,2022,10,2023,2,5,4.307,0.861,1.464
Edirne,SPEI,1,2023,6,2023,10,5,6.504,1.301,1.851
Edirne,SPEI,1,2024,1,2024,2,2,2.361,1.18,1.305
Edirne,SPEI,1,2024,4,2024,4,1,0.947,0.947,0.947
Edirne,SPEI,1,2024,6,2024,8,3,6.506,2.169,2.773
Edirne,SPEI,1,2024,10,2024,11,2,2.005,1.002,1.335
Edirne,SPEI,3,1965,6,1965,11,6,3.326,0.554,0.896
Edirne,SPEI,3,1966,4,1966,4,1,0.442,0.442,0.442
Edirne,SPEI,3,1967,4,1967,5,2,1.237,0.619,0.782
Edirne,SPEI,3,1967,10,1967,12,3,1.913,0.638,0.946
Edirne,SPEI,3,1968,4,1968,7,4,8.412,2.103,2.546
Edirne,SPEI,3,1968,11,1968,12,2,0.757,0.379,0.462
Edirne,SPEI,3,1969,5,1969,7,3,2.656,0.885,1.255
Edirne,SPEI,3,1969,10,1969,12,3,2.637,0.879,1.863
Edirne,SPEI,3,1970,8,1971,2,7,2.919,0.417,0.702
Edirne,SPEI,3,1971,12,1972,7,8,7.936,0.992,1.384
Edirne,SPEI,3,1973,1,1973,1,1,1.253,1.253,1.253
Edirne,SPEI,3,1973,6,1973,7,2,0.827,0.414,0.551
Edirne,SPEI,3,1973,9,1974,3,7,5.266,0.752,1.504
Edirne,SPEI,3,1974,9,1975,4,8,3.118,0.39,0.874
Edirne,SPEI,3,1976,1,1976,6,6,6.113,1.019,1.325
Edirne,SPEI,3,1976,11,1976,11,1,0.252,0.252,0.252
Edirne,SPEI,3,1977,1,1977,1,1,0.367,0.367,0.367
Edirne,SPEI,3,1977,3,1977,3,1,0.174,0.174,0.174
Edirne,SPEI,3,1977,5,1977,5,1,0.166,0.166,0.166
Edirne,SPEI,3,1977,12,1978,3,4,3.321,0.83,1.404
Edirne,SPEI,3,1978,8,1978,8,1,0.281,0.281,0.281
Edirne,SPEI,3,1978,12,1979,1,2,1.971,0.985,1.505
Edirne,SPEI,3,1979,4,1979,6,3,3.527,1.176,1.379
Edirne,SPEI,3,1980,3,1980,3,1,0.089,0.089,0.089
Edirne,SPEI,3,1980,10,1980,11,2,1.532,0.766,1.1
Edirne,SPEI,3,1981,4,1981,11,8,3.307,0.413,1.237
Edirne,SPEI,3,1982,7,1983,5,11,9.338,0.849,1.908
Edirne,SPEI,3,1983,12,1984,1,2,1.788,0.894,1.28
Edirne,SPEI,3,1984,10,1984,12,3,2.594,0.865,1.07
Edirne,SPEI,3,1985,5,1985,7,3,2.589,0.863,1.428
Edirne,SPEI,3,1985,9,1986,1,5,2.697,0.539,1.07
Edirne,SPEI,3,1986,4,1987,3,12,7.879,0.657,1.722
Edirne,SPEI,3,1987,7,1987,10,4,1.62,0.405,0.837
Edirne,SPEI,3,1988,2,1988,3,2,0.419,0.21,0.227
Edirne,SPEI,3,1988,6,1988,10,5,5.068,1.014,1.355
Edirne,SPEI,3,1989,2,1989,4,3,3.01,1.003,1.722
Edirne,SPEI,3,1989,9,1989,11,3,0.353,0.118,0.202
Edirne,SPEI,3,1990,1,1990,5,5,5.701,1.14,2.071
Edirne,SPEI,3,1990,8,1990,8,1,0.249,0.249,0.249
Edirne,SPEI,3,1991,1,1991,4,4,2.572,0.643,1.236
Edirne,SPEI,3,1991,8,1991,9,2,0.531,0.266,0.32
Edirne,SPEI,3,1992,1,1992,5,5,5.246,1.049,1.656
Edirne,SPEI,3,1992,9,1992,10,2,1.235,0.617,0.731
Edirne,SPEI,3,1992,12,1993,4,5,4.81,0.962,1.492
Edirne,SPEI,3,1993,9,1994,6,10,7.535,0.754,1.473
Edirne,SPEI,3,1994,8,1994,10,3,1.747,0.582,1.363
Edirne,SPEI,3,1995,5,1995,7,3,1.401,0.467,1.07
Edirne,SPEI,3,1996,6,1996,8,3,3.781,1.26,2.074
Edirne,SPEI,3,1997,2,1997,3,2,1.332,0.666,0.831
Edirne,SPEI,3,1997,6,1997,7,2,0.861,0.43,0.655
Edirne,SPEI,3,1999,6,1999,6,1,0.099,0.099,0.099
Edirne,SPEI,3,1999,10,2000,9,12,9.166,0.764,1.446
Edirne,SPEI,3,2000,11,2001,12,14,11.267,0.805,1.331
Edirne,SPEI,3,2002,2,2002,8,7,3.738,0.534,1.26
Edirne,SPEI,3,2003,4,2003,4,1,0.031,0.031,0.031
Edirne,SPEI,3,2003,6,2003,9,4,1.734,0.433,0.837
Edirne,SPEI,3,2003,12,2004,5,6,5.245,0.874,1.712
Edirne,SPEI,3,2004,9,2004,12,4,4.616,1.154,2.02
Edirne,SPEI,3,2005,5,2005,6,2,1.922,0.961,0.998
Edirne,SPEI,3,2006,12,2007,4,5,2.811,0.562,1.001
Edirne,SPEI,3,2007,6,2007,10,5,4.416,0.883,2.22
Edirne,SPEI,3,2008,2,2008,8,7,5.553,0.793,1.515
Edirne,SPEI,3,2008,10,2009,1,4,3.122,0.78,1.63
Edirne,SPEI,3,2009,5,2009,6,2,2.364,1.182,1.433
Edirne,SPEI,3,2010,5,2010,6,2,1.631,0.816,0.981
Edirne,SPEI,3,2011,1,2011,9,9,6.416,0.713,1.014
Edirne,SPEI,3,2012,4,2012,4,1,0.735,0.735,0.735
Edirne,SPEI,3,2012,6,2012,11,6,10.406,1.734,3.712
Edirne,SPEI,3,2013,5,2013,7,3,2.283,0.761,1.453
Edirne,SPEI,3,2013,9,2014,2,6,4.0,0.667,1.415
Edirne,SPEI,3,2015,5,2015,9,5,2.583,0.517,1.137
Edirne,SPEI,3,2015,12,2015,12,1,0.929,0.929,0.929
Edirne,SPEI,3,2016,7,2017,2,8,10.691,1.336,2.115
Edirne,SPEI,3,2017,4,2017,4,1,0.343,0.343,0.343
Edirne,SPEI,3,2017,9,2017,9,1,0.431,0.431,0.431
Edirne,SPEI,3,2018,5,2018,6,2,1.562,0.781,1.3
Edirne,SPEI,3,2018,9,2018,10,2,1.773,0.886,1.273
Edirne,SPEI,3,2019,2,2020,3,14,14.926,1.066,2.733
Edirne,SPEI,3,2020,8,2020,12,5,7.658,1.532,2.279
Edirne,SPEI,3,2021,5,2021,5,1,0.172,0.172,0.172
Edirne,SPEI,3,2021,7,2021,11,5,2.937,0.587,1.445
Edirne,SPEI,3,2022,1,2022,1,1,0.002,0.002,0.002
Edirne,SPEI,3,2022,3,2022,3,1,0.502,0.502,0.502
Edirne,SPEI,3,2022,5,2023,3,11,10.637,0.967,1.684
Edirne,SPEI,3,2023,7,2023,12,6,7.933,1.322,2.516
Edirne,SPEI,3,2024,2,2024,12,11,18.032,1.639,4.753
Edirne,SPEI,6,1965,9,1965,11,3,2.432,0.811,1.01
Edirne,SPEI,6,1966,7,1966,7,1,0.1,0.1,0.1
Edirne,SPEI,6,1967,12,1967,12,1,0.489,0.489,0.489
Edirne,SPEI,6,1968,3,1968,11,9,8.608,0.956,2.268
Edirne,SPEI,6,1969,9,1969,11,3,2.552,0.851,1.152
Edirne,SPEI,6,1970,1,1970,2,2,0.583,0.291,0.298
Edirne,SPEI,6,1970,10,1971,2,5,2.725,0.545,0.889
Edirne,SPEI,6,1972,1,1972,8,8,8.691,1.086,2.073
Edirne,SPEI,6,1973,9,1974,5,9,7.391,0.821,1.436
Edirne,SPEI,6,1974,11,1975,4,6,2.818,0.47,0.756
Edirne,SPEI,6,1976,2,1976,7,6,6.222,1.037,1.618
Edirne,SPEI,6,1977,2,1977,5,4,0.462,0.116,0.194
Edirne,SPEI,6,1978,1,1978,5,5,2.161,0.432,0.845
Edirne,SPEI,6,1978,12,1978,12,1,0.111,0.111,0.111
Edirne,SPEI,6,1979,3,1979,9,7,3.893,0.556,0.913
Edirne,SPEI,6,1980,11,1980,11,1,0.515,0.515,0.515
Edirne,SPEI,6,1981,7,1981,11,5,3.264,0.653,1.002
Edirne,SPEI,6,1982,1,1982,2,2,0.23,0.115,0.161
Edirne,SPEI,6,1982,10,1983,7,10,9.821,0.982,1.719
Edirne,SPEI,6,1984,10,1984,10,1,0.322,0.322,0.322
Edirne,SPEI,6,1984,12,1985,3,4,1.458,0.364,0.632
Edirne,SPEI,6,1985,5,1987,5,25,15.512,0.62,1.868
Edirne,SPEI,6,1987,7,1987,7,1,0.253,0.253,0.253
Edirne,SPEI,6,1987,9,1987,10,2,0.6,0.3,0.58
Edirne,SPEI,6,1988,2,1988,2,1,0.014,0.014,0.014
Edirne,SPEI,6,1988,6,1989,2,9,5.961,0.662,1.427
Edirne,SPEI,6,1989,4,1989,6,3,1.359,0.453,0.934
Edirne,SPEI,6,1990,1,1990,8,8,8.774,1.097,1.81
Edirne,SPEI,6,1991,3,1991,4,2,1.204,0.602,0.896
Edirne,SPEI,6,1991,6,1991,7,2,1.071,0.535,0.744
Edirne,SPEI,6,1992,1,1992,6,6,3.99,0.665,1.394
Edirne,SPEI,6,1992,12,1993,5,6,6.057,1.01,1.295
Edirne,SPEI,6,1993,12,1994,11,12,11.835,0.986,1.629
Edirne,SPEI,6,1995,7,1995,7,1,0.159,0.159,0.159
Edirne,SPEI,6,1995,10,1995,10,1,0.022,0.022,0.022
Edirne,SPEI,6,1996,8,1996,10,3,1.663,0.554,0.977
Edirne,SPEI,6,1997,3,1997,3,1,0.119,0.119,0.119
Edirne,SPEI,6,1997,5,1997,7,3,1.533,0.511,0.83
Edirne,SPEI,6,1999,11,1999,11,1,0.07,0.07,0.07
Edirne,SPEI,6,2000,1,2002,3,27,28.069,1.04,1.624
Edirne,SPEI,6,2002,5,2002,8,4,2.975,0.744,1.168
Edirne,SPEI,6,2003,7,2003,9,3,1.423,0.474,0.683
Edirne,SPEI,6,2003,11,2004,7,9,5.575,0.619,1.699
Edirne,SPEI,6,2004,11,2005,1,3,2.233,0.744,0.838
Edirne,SPEI,6,2007,3,2007,4,2,1.693,0.847,1.035
Edirne,SPEI,6,2007,6,2007,11,6,4.852,0.809,1.407
Edirne,SPEI,6,2008,4,2009,6,15,10.098,0.673,1.734
Edirne,SPEI,6,2009,8,2009,8,1,0.395,0.395,0.395
Edirne,SPEI,6,2010,8,2010,9,2,0.389,0.195,0.368
Edirne,SPEI,6,2011,1,2011,9,9,7.419,0.824,1.238
Edirne,SPEI,6,2012,4,2012,4,1,0.451,0.451,0.451
Edirne,SPEI,6,2012,7,2012,12,6,11.253,1.875,2.355
Edirne,SPEI,6,2013,8,2014,2,7,6.617,0.945,1.58
Edirne,SPEI,6,2014,4,2014,4,1,0.051,0.051,0.051
Edirne,SPEI,6,2015,7,2015,10,4,1.21,0.302,0.608
Edirne,SPEI,6,2015,12,2015,12,1,0.857,0.857,0.857
Edirne,SPEI,6,2016,8,2017,5,10,13.779,1.378,2.565
Edirne,SPEI,6,2018,9,2018,10,2,1.758,0.879,1.335
Edirne,SPEI,6,2019,1,2019,1,1,0.036,0.036,0.036
Edirne,SPEI,6,2019,3,2019,3,1,0.208,0.208,0.208
Edirne,SPEI,6,2019,5,2020,5,13,17.442,1.342,2.65
Edirne,SPEI,6,2020,8,2020,12,5,5.74,1.148,2.152
Edirne,SPEI,6,2021,7,2022,1,7,3.119,0.446,0.751
Edirne,SPEI,6,2022,4,2022,4,1,0.081,0.081,0.081
Edirne,SPEI,6,2022,6,2023,5,12,13.248,1.104,1.717
Edirne,SPEI,6,2023,7,2024,12,18,31.849,1.769,4.753
Edirne,SPEI,9,1965,11,1965,11,1,0.432,0.432,0.432
Edirne,SPEI,9,1966,2,1966,2,1,0.222,0.222,0.222
Edirne,SPEI,9,1967,10,1967,12,3,0.305,0.102,0.149
Edirne,SPEI,9,1968,4,1969,1,10,10.096,1.01,1.5
Edirne,SPEI,9,1969,10,1970,2,5,2.868,0.574,1.151
Edirne,SPEI,9,1970,12,1971,2,3,1.6,0.533,0.671
Edirne,SPEI,9,1972,3,1972,9,7,6.486,0.927,1.76
Edirne,SPEI,9,1973,7,1973,7,1,0.181,0.181,0.181
Edirne,SPEI,9,1973,11,1974,9,11,7.586,0.69,1.535
Edirne,SPEI,9,1975,2,1975,4,3,1.983,0.661,0.839
Edirne,SPEI,9,1976,5,1976,11,7,4.916,0.702,1.229
Edirne,SPEI,9,1977,5,1977,5,1,0.2,0.2,0.2
Edirne,SPEI,9,1978,1,1978,4,4,0.295,0.074,0.14
Edirne,SPEI,9,1978,6,1978,8,3,1.328,0.443,0.556
Edirne,SPEI,9,1979,5,1979,9,5,2.299,0.46,1.457
Edirne,SPEI,9,1981,10,1982,2,5,2.58,0.516,0.833
Edirne,SPEI,9,1982,9,1982,9,1,0.002,0.002,0.002
Edirne,SPEI,9,1982,11,1983,8,10,9.423,0.942,2.144
Edirne,SPEI,9,1985,1,1985,1,1,0.225,0.225,0.225
Edirne,SPEI,9,1985,4,1986,1,10,6.32,0.632,1.201
Edirne,SPEI,9,1986,3,1987,10,20,14.501,0.725,1.621
