name,indeks,k,year,D,S
Edirne,SPI,1,2024,4,0.0
Edirne,SPI,1,2024,5,0.0
Edirne,SPI,1,2024,6,0.0
Edirne,SPI,1,2024,7,0.0
Edirne,SPI,1,2024,8,0.0
Edirne,SPI,1,2024,9,0.0
Edirne,SPI,1,2024,10,0.0
Edirne,SPI,1,2024,11,0.0
Edirne,SPI,1,2024,12,0.0
Edirne,SPI,3,1966,1,0.106
Edirne,SPI,3,1966,2,0.0
Edirne,SPI,3,1966,3,0.0
Edirne,SPI,3,1966,4,0.0
Edirne,SPI,3,1966,5,0.0
Edirne,SPI,3,1966,6,0.0
Edirne,SPI,3,1966,7,0.0
Edirne,SPI,3,1966,8,0.0
Edirne,SPI,3,1966,9,0.0
Edirne,SPI,3,1966,10,0.0
Edirne,SPI,3,1966,11,0.0
Edirne,SPI,3,1966,12,0.0
Edirne,SPI,3,1967,1,0.924
Edirne,SPI,3,1967,2,1.393
Edirne,SPI,3,1967,3,1.648
Edirne,SPI,3,1967,4,0.0
Edirne,SPI,3,1967,5,0.0
Edirne,SPI,3,1967,6,0.0
Edirne,SPI,3,1967,7,0.0
Edirne,SPI,3,1967,8,0.0
Edirne,SPI,3,1967,9,0.0
Edirne,SPI,3,1967,10,0.0
Edirne,SPI,3,1967,11,0.0
Edirne,SPI,3,1967,12,0.0
Edirne,SPI,3,1968,1,3.599
Edirne,SPI,3,1968,2,6.416
Edirne,SPI,3,1968,3,8.384
Edirne,SPI,3,1968,4,9.952
Edirne,SPI,3,1968,5,0.0
Edirne,SPI,3,1968,6,0.0
Edirne,SPI,3,1968,7,0.0
Edirne,SPI,3,1968,8,0.0
Edirne,SPI,3,1968,9,0.0
Edirne,SPI,3,1968,10,0.0
Edirne,SPI,3,1968,11,0.0
Edirne,SPI,3,1968,12,0.0
Edirne,SPI,3,1969,1,2.35
Edirne,SPI,3,1969,2,2.995
Edirne,SPI,3,1969,3,3.106
Edirne,SPI,3,1969,4,3.032
Edirne,SPI,3,1969,5,0.0
Edirne,SPI,3,1969,6,0.0
Edirne,SPI,3,1969,7,0.0
Edirne,SPI,3,1969,8,0.0
Edirne,SPI,3,1969,9,0.0
Edirne,SPI,3,1969,10,0.0
Edirne,SPI,3,1969,11,0.0
Edirne,SPI,3,1969,12,0.0
Edirne,SPI,3,1970,1,0.796
Edirne,SPI,3,1970,2,1.336
Edirne,SPI,3,1970,3,1.872
Edirne,SPI,3,1970,4,2.412
Edirne,SPI,3,1970,5,2.909
Edirne,SPI,3,1970,6,2.951
Edirne,SPI,3,1970,7,0.0
Edirne,SPI,3,1970,8,0.0
Edirne,SPI,3,1970,9,0.0
Edirne,SPI,3,1970,10,0.0
Edirne,SPI,3,1970,11,0.0
Edirne,SPI,3,1970,12,0.0
Edirne,SPI,3,1971,1,0.797
Edirne,SPI,3,1971,2,1.191
Edirne,SPI,3,1971,3,1.615
Edirne,SPI,3,1971,4,2.411
Edirne,SPI,3,1971,5,2.951
Edirne,SPI,3,1971,6,3.448
Edirne,SPI,3,1971,7,3.599
Edirne,SPI,3,1971,8,3.641
Edirne,SPI,3,1971,9,0.0
Edirne,SPI,3,1971,10,0.0
Edirne,SPI,3,1971,11,0.0
Edirne,SPI,3,1971,12,0.0
Edirne,SPI,3,1972,1,1.375
Edirne,SPI,3,1972,2,2.303
Edirne,SPI,3,1972,3,3.657
Edirne,SPI,3,1972,4,4.528
Edirne,SPI,3,1972,5,5.325
Edirne,SPI,3,1972,6,5.918
Edirne,SPI,3,1972,7,6.327
Edirne,SPI,3,1972,8,6.757
Edirne,SPI,3,1972,9,0.0
Edirne,SPI,3,1972,10,0.0
Edirne,SPI,3,1972,11,0.0
Edirne,SPI,3,1972,12,0.0
Edirne,SPI,3,1973,1,1.317
Edirne,SPI,3,1973,2,1.985
Edirne,SPI,3,1973,3,2.981
Edirne,SPI,3,1973,4,3.756
Edirne,SPI,3,1973,5,4.335
Edirne,SPI,3,1973,6,5.11
Edirne,SPI,3,1973,7,5.5
Edirne,SPI,3,1973,8,0.0
Edirne,SPI,3,1973,9,0.0
Edirne,SPI,3,1973,10,0.0
Edirne,SPI,3,1973,11,0.0
Edirne,SPI,3,1973,12,0.0
Edirne,SPI,3,1974,1,1.79
Edirne,SPI,3,1974,2,2.565
Edirne,SPI,3,1974,3,3.775
Edirne,SPI,3,1974,4,4.457
Edirne,SPI,3,1974,5,5.546
Edirne,SPI,3,1974,6,6.096
Edirne,SPI,3,1974,7,6.9
Edirne,SPI,3,1974,8,7.45
Edirne,SPI,3,1974,9,7.84
Edirne,SPI,3,1974,10,8.163
Edirne,SPI,3,1974,11,8.255
Edirne,SPI,3,1974,12,0.0
Edirne,SPI,3,1975,1,0.912
Edirne,SPI,3,1975,2,1.478
Edirne,SPI,3,1975,3,1.655
Edirne,SPI,3,1975,4,1.714
Edirne,SPI,3,1975,5,0.0
Edirne,SPI,3,1975,6,0.0
Edirne,SPI,3,1975,7,0.0
Edirne,SPI,3,1975,8,0.0
Edirne,SPI,3,1975,9,0.0
Edirne,SPI,3,1975,10,0.0
Edirne,SPI,3,1975,11,0.0
Edirne,SPI,3,1975,12,0.0
Edirne,SPI,3,1976,1,1.696
Edirne,SPI,3,1976,2,3.25
Edirne,SPI,3,1976,3,4.644
Edirne,SPI,3,1976,4,5.656
Edirne,SPI,3,1976,5,6.619
Edirne,SPI,3,1976,6,7.373
Edirne,SPI,3,1976,7,7.903
Edirne,SPI,3,1976,8,7.908
Edirne,SPI,3,1976,9,7.982
Edirne,SPI,3,1976,10,0.0
Edirne,SPI,3,1976,11,0.0
Edirne,SPI,3,1976,12,0.0
Edirne,SPI,3,1977,1,1.333
Edirne,SPI,3,1977,2,0.0
Edirne,SPI,3,1977,3,0.0
Edirne,SPI,3,1977,4,0.0
Edirne,SPI,3,1977,5,0.0
Edirne,SPI,3,1977,6,0.0
Edirne,SPI,3,1977,7,0.0
Edirne,SPI,3,1977,8,0.0
Edirne,SPI,3,1977,9,0.0
Edirne,SPI,3,1977,10,0.0
Edirne,SPI,3,1977,11,0.0
Edirne,SPI,3,1977,12,0.0
Edirne,SPI,3,1978,1,1.678
Edirne,SPI,3,1978,2,2.664
Edirne,SPI,3,1978,3,3.232
Edirne,SPI,3,1978,4,0.0
Edirne,SPI,3,1978,5,0.0
Edirne,SPI,3,1978,6,0.0
Edirne,SPI,3,1978,7,0.0
Edirne,SPI,3,1978,8,0.0
Edirne,SPI,3,1978,9,0.0
Edirne,SPI,3,1978,10,0.0
Edirne,SPI,3,1978,11,0.0
Edirne,SPI,3,1978,12,0.0
Edirne,SPI,3,1979,1,1.324
Edirne,SPI,3,1979,2,2.639
Edirne,SPI,3,1979,3,3.363
Edirne,SPI,3,1979,4,0.0
Edirne,SPI,3,1979,5,0.0
Edirne,SPI,3,1979,6,0.0
Edirne,SPI,3,1979,7,0.0
Edirne,SPI,3,1979,8,0.0
Edirne,SPI,3,1979,9,0.0
Edirne,SPI,3,1979,10,0.0
Edirne,SPI,3,1979,11,0.0
Edirne,SPI,3,1979,12,0.0
Edirne,SPI,3,1980,1,1.078
Edirne,SPI,3,1980,2,1.841
Edirne,SPI,3,1980,3,2.078
Edirne,SPI,3,1980,4,0.0
Edirne,SPI,3,1980,5,0.0
Edirne,SPI,3,1980,6,0.0
Edirne,SPI,3,1980,7,0.0
Edirne,SPI,3,1980,8,0.0
Edirne,SPI,3,1980,9,0.0
Edirne,SPI,3,1980,10,0.0
Edirne,SPI,3,1980,11,0.0
Edirne,SPI,3,1980,12,0.0
Edirne,SPI,3,1981,1,1.658
Edirne,SPI,3,1981,2,2.47
Edirne,SPI,3,1981,3,3.335
Edirne,SPI,3,1981,4,3.887
Edirne,SPI,3,1981,5,4.42
Edirne,SPI,3,1981,6,4.703
Edirne,SPI,3,1981,7,4.985
Edirne,SPI,3,1981,8,4.996
Edirne,SPI,3,1981,9,0.0
Edirne,SPI,3,1981,10,0.0
Edirne,SPI,3,1981,11,0.0
Edirne,SPI,3,1981,12,0.0
Edirne,SPI,3,1982,1,1.056
Edirne,SPI,3,1982,2,1.839
Edirne,SPI,3,1982,3,2.827
Edirne,SPI,3,1982,4,3.591
Edirne,SPI,3,1982,5,4.599
Edirne,SPI,3,1982,6,4.603
Edirne,SPI,3,1982,7,0.0
Edirne,SPI,3,1982,8,0.0
Edirne,SPI,3,1982,9,0.0
Edirne,SPI,3,1982,10,0.0
Edirne,SPI,3,1982,11,0.0
Edirne,SPI,3,1982,12,0.0
Edirne,SPI,3,1983,1,1.882
Edirne,SPI,3,1983,2,3.584
Edirne,SPI,3,1983,3,5.133
Edirne,SPI,3,1983,4,5.496
Edirne,SPI,3,1983,5,6.015
Edirne,SPI,3,1983,6,6.019
Edirne,SPI,3,1983,7,7.027
Edirne,SPI,3,1983,8,7.858
Edirne,SPI,3,1983,9,8.846
Edirne,SPI,3,1983,10,9.562
Edirne,SPI,3,1983,11,10.618
Edirne,SPI,3,1983,12,0.0
Edirne,SPI,3,1984,1,1.358
Edirne,SPI,3,1984,2,2.166
Edirne,SPI,3,1984,3,2.12
Edirne,SPI,3,1984,4,0.0
Edirne,SPI,3,1984,5,0.0
Edirne,SPI,3,1984,6,0.0
Edirne,SPI,3,1984,7,0.0
Edirne,SPI,3,1984,8,0.0
Edirne,SPI,3,1984,9,0.0
Edirne,SPI,3,1984,10,0.0
Edirne,SPI,3,1984,11,0.0
Edirne,SPI,3,1984,12,0.0
Edirne,SPI,3,1985,1,1.322
Edirne,SPI,3,1985,2,1.798
Edirne,SPI,3,1985,3,2.747
Edirne,SPI,3,1985,4,3.075
Edirne,SPI,3,1985,5,0.0
Edirne,SPI,3,1985,6,0.0
Edirne,SPI,3,1985,7,0.0
Edirne,SPI,3,1985,8,0.0
Edirne,SPI,3,1985,9,0.0
Edirne,SPI,3,1985,10,0.0
Edirne,SPI,3,1985,11,0.0
Edirne,SPI,3,1985,12,0.0
Edirne,SPI,3,1986,1,2.099
Edirne,SPI,3,1986,2,3.94
Edirne,SPI,3,1986,3,5.03
Edirne,SPI,3,1986,4,5.702
Edirne,SPI,3,1986,5,6.681
Edirne,SPI,3,1986,6,7.047
Edirne,SPI,3,1986,7,7.831
Edirne,SPI,3,1986,8,8.433
Edirne,SPI,3,1986,9,0.0
Edirne,SPI,3,1986,10,0.0
Edirne,SPI,3,1986,11,0.0
Edirne,SPI,3,1986,12,0.0
Edirne,SPI,3,1987,1,1.109
Edirne,SPI,3,1987,2,1.459
Edirne,SPI,3,1987,3,2.243
Edirne,SPI,3,1987,4,2.783
Edirne,SPI,3,1987,5,3.588
Edirne,SPI,3,1987,6,4.26
Edirne,SPI,3,1987,7,5.35
Edirne,SPI,3,1987,8,7.191
Edirne,SPI,3,1987,9,9.29
Edirne,SPI,3,1987,10,9.83
Edirne,SPI,3,1987,11,10.176
Edirne,SPI,3,1987,12,0.0
Edirne,SPI,3,1988,1,1.731
Edirne,SPI,3,1988,2,3.459
Edirne,SPI,3,1988,3,4.733
Edirne,SPI,3,1988,4,5.699
Edirne,SPI,3,1988,5,6.821
Edirne,SPI,3,1988,6,0.0
Edirne,SPI,3,1988,7,0.0
Edirne,SPI,3,1988,8,0.0
Edirne,SPI,3,1988,9,0.0
Edirne,SPI,3,1988,10,0.0
Edirne,SPI,3,1988,11,0.0
Edirne,SPI,3,1988,12,0.0
Edirne,SPI,3,1989,1,1.977
Edirne,SPI,3,1989,2,2.334
Edirne,SPI,3,1989,3,2.418
Edirne,SPI,3,1989,4,0.0
Edirne,SPI,3,1989,5,0.0
Edirne,SPI,3,1989,6,0.0
Edirne,SPI,3,1989,7,0.0
Edirne,SPI,3,1989,8,0.0
Edirne,SPI,3,1989,9,0.0
Edirne,SPI,3,1989,10,0.0
Edirne,SPI,3,1989,11,0.0
Edirne,SPI,3,1989,12,0.0
Edirne,SPI,3,1990,1,3.146
Edirne,SPI,3,1990,2,4.629
Edirne,SPI,3,1990,3,5.75
Edirne,SPI,3,1990,4,6.395
Edirne,SPI,3,1990,5,6.615
Edirne,SPI,3,1990,6,0.0
Edirne,SPI,3,1990,7,0.0
Edirne,SPI,3,1990,8,0.0
Edirne,SPI,3,1990,9,0.0
Edirne,SPI,3,1990,10,0.0
Edirne,SPI,3,1990,11,0.0
Edirne,SPI,3,1990,12,0.0
Edirne,SPI,3,1991,1,1.376
Edirne,SPI,3,1991,2,2.389
Edirne,SPI,3,1991,3,2.392
Edirne,SPI,3,1991,4,2.724
Edirne,SPI,3,1991,5,0.0
Edirne,SPI,3,1991,6,0.0
Edirne,SPI,3,1991,7,0.0
Edirne,SPI,3,1991,8,0.0
Edirne,SPI,3,1991,9,0.0
Edirne,SPI,3,1991,10,0.0
Edirne,SPI,3,1991,11,0.0
Edirne,SPI,3,1991,12,0.0
Edirne,SPI,3,1992,1,2.203
Edirne,SPI,3,1992,2,3.806
Edirne,SPI,3,1992,3,5.094
Edirne,SPI,3,1992,4,6.182
Edirne,SPI,3,1992,5,6.413
Edirne,SPI,3,1992,6,0.0
Edirne,SPI,3,1992,7,0.0
Edirne,SPI,3,1992,8,0.0
Edirne,SPI,3,1992,9,0.0
Edirne,SPI,3,1992,10,0.0
Edirne,SPI,3,1992,11,0.0
Edirne,SPI,3,1992,12,0.0
Edirne,SPI,3,1993,1,1.953
Edirne,SPI,3,1993,2,3.32
Edirne,SPI,3,1993,3,4.789
Edirne,SPI,3,1993,4,5.814
Edirne,SPI,3,1993,5,5.833
Edirne,SPI,3,1993,6,0.0
Edirne,SPI,3,1993,7,0.0
Edirne,SPI,3,1993,8,0.0
Edirne,SPI,3,1993,9,0.0
Edirne,SPI,3,1993,10,0.0
Edirne,SPI,3,1993,11,0.0
Edirne,SPI,3,1993,12,0.0
Edirne,SPI,3,1994,1,1.576
Edirne,SPI,3,1994,2,2.945
Edirne,SPI,3,1994,3,4.166
Edirne,SPI,3,1994,4,4.817
Edirne,SPI,3,1994,5,5.425
Edirne,SPI,3,1994,6,5.566
Edirne,SPI,3,1994,7,5.984
Edirne,SPI,3,1994,8,6.637
Edirne,SPI,3,1994,9,7.245
Edirne,SPI,3,1994,10,7.262
Edirne,SPI,3,1994,11,0.0
Edirne,SPI,3,1994,12,0.0
Edirne,SPI,3,1995,1,1.078
Edirne,SPI,3,1995,2,1.265
Edirne,SPI,3,1995,3,1.346
Edirne,SPI,3,1995,4,0.0
Edirne,SPI,3,1995,5,0.0
Edirne,SPI,3,1995,6,0.0
Edirne,SPI,3,1995,7,0.0
Edirne,SPI,3,1995,8,0.0
Edirne,SPI,3,1995,9,0.0
Edirne,SPI,3,1995,10,0.0
Edirne,SPI,3,1995,11,0.0
Edirne,SPI,3,1995,12,0.0
Edirne,SPI,3,1996,1,2.449
Edirne,SPI,3,1996,2,3.739
Edirne,SPI,3,1996,3,4.394
Edirne,SPI,3,1996,4,0.0
Edirne,SPI,3,1996,5,0.0
Edirne,SPI,3,1996,6,0.0
Edirne,SPI,3,1996,7,0.0
Edirne,SPI,3,1996,8,0.0
Edirne,SPI,3,1996,9,0.0
Edirne,SPI,3,1996,10,0.0
Edirne,SPI,3,1996,11,0.0
Edirne,SPI,3,1996,12,0.0
Edirne,SPI,3,1997,1,0.766
Edirne,SPI,3,1997,2,1.133
Edirne,SPI,3,1997,3,1.235
Edirne,SPI,3,1997,4,0.0
Edirne,SPI,3,1997,5,0.0
Edirne,SPI,3,1997,6,0.0
Edirne,SPI,3,1997,7,0.0
Edirne,SPI,3,1997,8,0.0
Edirne,SPI,3,1997,9,0.0
Edirne,SPI,3,1997,10,0.0
Edirne,SPI,3,1997,11,0.0
Edirne,SPI,3,1997,12,0.0
Edirne,SPI,3,1998,1,0.0
Edirne,SPI,3,1998,2,0.0
Edirne,SPI,3,1998,3,0.0
Edirne,SPI,3,1998,4,0.0
Edirne,SPI,3,1998,5,0.0
Edirne,SPI,3,1998,6,0.0
Edirne,SPI,3,1998,7,0.0
Edirne,SPI,3,1998,8,0.0
Edirne,SPI,3,1998,9,0.0
Edirne,SPI,3,1998,10,0.0
Edirne,SPI,3,1998,11,0.0
Edirne,SPI,3,1998,12,0.0
Edirne,SPI,3,1999,1,1.638
Edirne,SPI,3,1999,2,2.658
Edirne,SPI,3,1999,3,3.185
Edirne,SPI,3,1999,4,0.0
Edirne,SPI,3,1999,5,0.0
Edirne,SPI,3,1999,6,0.0
Edirne,SPI,3,1999,7,0.0
Edirne,SPI,3,1999,8,0.0
Edirne,SPI,3,1999,9,0.0
Edirne,SPI,3,1999,10,0.0
Edirne,SPI,3,1999,11,0.0
Edirne,SPI,3,1999,12,0.0
Edirne,SPI,3,2000,1,1.14
Edirne,SPI,3,2000,2,2.156
Edirne,SPI,3,2000,3,3.513
Edirne,SPI,3,2000,4,4.178
Edirne,SPI,3,2000,5,4.984
Edirne,SPI,3,2000,6,5.511
Edirne,SPI,3,2000,7,5.887
Edirne,SPI,3,2000,8,0.0
Edirne,SPI,3,2000,9,0.0
Edirne,SPI,3,2000,10,0.0
Edirne,SPI,3,2000,11,0.0
Edirne,SPI,3,2000,12,0.0
Edirne,SPI,3,2001,1,1.131
Edirne,SPI,3,2001,2,2.145
Edirne,SPI,3,2001,3,3.046
Edirne,SPI,3,2001,4,3.846
Edirne,SPI,3,2001,5,4.553
Edirne,SPI,3,2001,6,5.322
Edirne,SPI,3,2001,7,6.336
Edirne,SPI,3,2001,8,7.237
Edirne,SPI,3,2001,9,8.058
Edirne,SPI,3,2001,10,8.123
Edirne,SPI,3,2001,11,0.0
Edirne,SPI,3,2001,12,0.0
Edirne,SPI,3,2002,1,1.668
Edirne,SPI,3,2002,2,2.646
Edirne,SPI,3,2002,3,3.018
Edirne,SPI,3,2002,4,3.037
Edirne,SPI,3,2002,5,1.108
Edirne,SPI,3,2002,6,1.247
Edirne,SPI,3,2002,7,0.0
Edirne,SPI,3,2002,8,0.0
Edirne,SPI,3,2002,9,0.0
Edirne,SPI,3,2002,10,0.0
Edirne,SPI,3,2002,11,0.0
Edirne,SPI,3,2002,12,0.0
Edirne,SPI,3,2003,1,0.667
Edirne,SPI,3,2003,2,0.279
Edirne,SPI,3,2003,3,0.0
Edirne,SPI,3,2003,4,0.0
Edirne,SPI,3,2003,5,0.0
Edirne,SPI,3,2003,6,0.0
Edirne,SPI,3,2003,7,0.0
Edirne,SPI,3,2003,8,0.0
Edirne,SPI,3,2003,9,0.0
Edirne,SPI,3,2003,10,0.0
Edirne,SPI,3,2003,11,0.0
Edirne,SPI,3,2003,12,0.0
Edirne,SPI,3,2004,1,2.478
Edirne,SPI,3,2004,2,4.161
Edirne,SPI,3,2004,3,4.72
Edirne,SPI,3,2004,4,5.137
Edirne,SPI,3,2004,5,5.285
Edirne,SPI,3,2004,6,5.49
Edirne,SPI,3,2004,7,5.564
Edirne,SPI,3,2004,8,0.0
Edirne,SPI,3,2004,9,0.0
Edirne,SPI,3,2004,10,0.0
Edirne,SPI,3,2004,11,0.0
Edirne,SPI,3,2004,12,0.0
Edirne,SPI,3,2005,1,1.194
Edirne,SPI,3,2005,2,2.066
Edirne,SPI,3,2005,3,0.0
Edirne,SPI,3,2005,4,0.0
Edirne,SPI,3,2005,5,0.0
Edirne,SPI,3,2005,6,0.0
Edirne,SPI,3,2005,7,0.0
Edirne,SPI,3,2005,8,0.0
Edirne,SPI,3,2005,9,0.0
Edirne,SPI,3,2005,10,0.0
Edirne,SPI,3,2005,11,0.0
Edirne,SPI,3,2005,12,0.0
Edirne,SPI,3,2006,1,1.009
Edirne,SPI,3,2006,2,0.0
Edirne,SPI,3,2006,3,0.0
Edirne,SPI,3,2006,4,0.0
Edirne,SPI,3,2006,5,0.0
Edirne,SPI,3,2006,6,0.0
Edirne,SPI,3,2006,7,0.0
Edirne,SPI,3,2006,8,0.0
Edirne,SPI,3,2006,9,0.0
Edirne,SPI,3,2006,10,0.0
Edirne,SPI,3,2006,11,0.0
Edirne,SPI,3,2006,12,0.0
Edirne,SPI,3,2007,1,2.255
Edirne,SPI,3,2007,2,2.765
Edirne,SPI,3,2007,3,2.882
Edirne,SPI,3,2007,4,0.0
Edirne,SPI,3,2007,5,0.0
Edirne,SPI,3,2007,6,0.0
Edirne,SPI,3,2007,7,0.0
Edirne,SPI,3,2007,8,0.0
Edirne,SPI,3,2007,9,0.0
Edirne,SPI,3,2007,10,0.0
Edirne,SPI,3,2007,11,0.0
Edirne,SPI,3,2007,12,0.0
Edirne,SPI,3,2008,1,1.658
Edirne,SPI,3,2008,2,2.723
Edirne,SPI,3,2008,3,3.419
Edirne,SPI,3,2008,4,4.081
Edirne,SPI,3,2008,5,4.357
Edirne,SPI,3,2008,6,4.476
Edirne,SPI,3,2008,7,4.534
Edirne,SPI,3,2008,8,0.0
Edirne,SPI,3,2008,9,0.0
Edirne,SPI,3,2008,10,0.0
Edirne,SPI,3,2008,11,0.0
Edirne,SPI,3,2008,12,0.0
Edirne,SPI,3,2009,1,1.501
Edirne,SPI,3,2009,2,2.363
Edirne,SPI,3,2009,3,2.771
Edirne,SPI,3,2009,4,2.864
Edirne,SPI,3,2009,5,0.0
Edirne,SPI,3,2009,6,0.0
Edirne,SPI,3,2009,7,0.0
Edirne,SPI,3,2009,8,0.0
Edirne,SPI,3,2009,9,0.0
Edirne,SPI,3,2009,10,0.0
Edirne,SPI,3,2009,11,0.0
Edirne,SPI,3,2009,12,0.0
Edirne,SPI,3,2010,1,0.845
Edirne,SPI,3,2010,2,1.332
Edirne,SPI,3,2010,3,0.0
Edirne,SPI,3,2010,4,0.0
Edirne,SPI,3,2010,5,0.0
Edirne,SPI,3,2010,6,0.0
Edirne,SPI,3,2010,7,0.0
Edirne,SPI,3,2010,8,0.0
Edirne,SPI,3,2010,9,0.0
Edirne,SPI,3,2010,10,0.0
Edirne,SPI,3,2010,11,0.0
Edirne,SPI,3,2010,12,0.0
Edirne,SPI,3,2011,1,1.293
Edirne,SPI,3,2011,2,2.367
Edirne,SPI,3,2011,3,3.212
Edirne,SPI,3,2011,4,3.691
Edirne,SPI,3,2011,5,4.331
Edirne,SPI,3,2011,6,4.684
Edirne,SPI,3,2011,7,5.324
Edirne,SPI,3,2011,8,0.0
Edirne,SPI,3,2011,9,0.0
Edirne,SPI,3,2011,10,0.0
Edirne,SPI,3,2011,11,0.0
Edirne,SPI,3,2011,12,0.0
Edirne,SPI,3,2012,1,3.311
Edirne,SPI,3,2012,2,5.863
Edirne,SPI,3,2012,3,6.454
Edirne,SPI,3,2012,4,7.483
Edirne,SPI,3,2012,5,7.639
Edirne,SPI,3,2012,6,0.0
Edirne,SPI,3,2012,7,0.0
Edirne,SPI,3,2012,8,0.0
Edirne,SPI,3,2012,9,0.0
Edirne,SPI,3,2012,10,0.0
Edirne,SPI,3,2012,11,0.0
Edirne,SPI,3,2012,12,0.0
Edirne,SPI,3,2013,1,1.346
Edirne,SPI,3,2013,2,2.215
Edirne,SPI,3,2013,3,2.218
Edirne,SPI,3,2013,4,2.795
Edirne,SPI,3,2013,5,0.0
Edirne,SPI,3,2013,6,0.0
Edirne,SPI,3,2013,7,0.0
Edirne,SPI,3,2013,8,0.0
Edirne,SPI,3,2013,9,0.0
Edirne,SPI,3,2013,10,0.0
Edirne,SPI,3,2013,11,0.0
Edirne,SPI,3,2013,12,0.0
Edirne,SPI,3,2014,1,0.885
Edirne,SPI,3,2014,2,0.89
Edirne,SPI,3,2014,3,1.467
Edirne,SPI,3,2014,4,1.47
Edirne,SPI,3,2014,5,2.8
Edirne,SPI,3,2014,6,3.685
Edirne,SPI,3,2014,7,0.0
Edirne,SPI,3,2014,8,0.0
Edirne,SPI,3,2014,9,0.0
Edirne,SPI,3,2014,10,0.0
Edirne,SPI,3,2014,11,0.0
Edirne,SPI,3,2014,12,0.0
Edirne,SPI,3,2015,1,0.828
Edirne,SPI,3,2015,2,1.186
Edirne,SPI,3,2015,3,1.336
Edirne,SPI,3,2015,4,0.0
Edirne,SPI,3,2015,5,0.0
Edirne,SPI,3,2015,6,0.0
Edirne,SPI,3,2015,7,0.0
Edirne,SPI,3,2015,8,0.0
Edirne,SPI,3,2015,9,0.0
Edirne,SPI,3,2015,10,0.0
Edirne,SPI,3,2015,11,0.0
Edirne,SPI,3,2015,12,0.0
Edirne,SPI,3,2016,1,3.187
Edirne,SPI,3,2016,2,5.288
Edirne,SPI,3,2016,3,8.186
Edirne,SPI,3,2016,4,9.505
Edirne,SPI,3,2016,5,10.917
Edirne,SPI,3,2016,6,11.278
Edirne,SPI,3,2016,7,0.0
Edirne,SPI,3,2016,8,0.0
Edirne,SPI,3,2016,9,0.0
Edirne,SPI,3,2016,10,0.0
Edirne,SPI,3,2016,11,0.0
Edirne,SPI,3,2016,12,0.0
Edirne,SPI,3,2017,1,0.824
Edirne,SPI,3,2017,2,3.722
Edirne,SPI,3,2017,3,5.823
Edirne,SPI,3,2017,4,9.01
Edirne,SPI,3,2017,5,10.329
Edirne,SPI,3,2017,6,11.741
Edirne,SPI,3,2017,7,12.195
Edirne,SPI,3,2017,8,12.556
Edirne,SPI,3,2017,9,0.0
Edirne,SPI,3,2017,10,0.0
Edirne,SPI,3,2017,11,0.0
Edirne,SPI,3,2017,12,0.0
Edirne,SPI,3,2018,1,0.879
Edirne,SPI,3,2018,2,0.0
Edirne,SPI,3,2018,3,0.0
Edirne,SPI,3,2018,4,0.0
Edirne,SPI,3,2018,5,0.0
Edirne,SPI,3,2018,6,0.0
Edirne,SPI,3,2018,7,0.0
Edirne,SPI,3,2018,8,0.0
Edirne,SPI,3,2018,9,0.0
Edirne,SPI,3,2018,10,0.0
Edirne,SPI,3,2018,11,0.0
Edirne,SPI,3,2018,12,0.0
Edirne,SPI,3,2019,1,1.672
Edirne,SPI,3,2019,2,2.864
Edirne,SPI,3,2019,3,3.322
Edirne,SPI,3,2019,4,3.247
Edirne,SPI,3,2019,5,0.0
Edirne,SPI,3,2019,6,0.0
Edirne,SPI,3,2019,7,0.0
Edirne,SPI,3,2019,8,0.0
Edirne,SPI,3,2019,9,0.0
Edirne,SPI,3,2019,10,0.0
Edirne,SPI,3,2019,11,0.0
Edirne,SPI,3,2019,12,0.0
Edirne,SPI,3,2020,1,3.334
Edirne,SPI,3,2020,2,4.352
Edirne,SPI,3,2020,3,6.024
Edirne,SPI,3,2020,4,7.216
Edirne,SPI,3,2020,5,8.306
Edirne,SPI,3,2020,6,8.764
Edirne,SPI,3,2020,7,0.0
Edirne,SPI,3,2020,8,0.0
Edirne,SPI,3,2020,9,0.0
Edirne,SPI,3,2020,10,0.0
Edirne,SPI,3,2020,11,0.0
Edirne,SPI,3,2020,12,0.0
Edirne,SPI,3,2021,1,0.748
Edirne,SPI,3,2021,2,0.822
Edirne,SPI,3,2021,3,1.223
Edirne,SPI,3,2021,4,0.0
Edirne,SPI,3,2021,5,0.0
Edirne,SPI,3,2021,6,0.0
Edirne,SPI,3,2021,7,0.0
Edirne,SPI,3,2021,8,0.0
Edirne,SPI,3,2021,9,0.0
Edirne,SPI,3,2021,10,0.0
Edirne,SPI,3,2021,11,0.0
Edirne,SPI,3,2021,12,0.0
Edirne,SPI,3,2022,1,1.394
Edirne,SPI,3,2022,2,2.027
Edirne,SPI,3,2022,3,3.256
Edirne,SPI,3,2022,4,3.327
Edirne,SPI,3,2022,5,3.818
Edirne,SPI,3,2022,6,0.0
Edirne,SPI,3,2022,7,0.0
Edirne,SPI,3,2022,8,0.0
Edirne,SPI,3,2022,9,0.0
Edirne,SPI,3,2022,10,0.0
Edirne,SPI,3,2022,11,0.0
Edirne,SPI,3,2022,12,0.0
Edirne,SPI,3,2023,1,1.489
Edirne,SPI,3,2023,2,2.227
Edirne,SPI,3,2023,3,3.006
Edirne,SPI,3,2023,4,3.639
Edirne,SPI,3,2023,5,4.156
Edirne,SPI,3,2023,6,0.0
