name,index,year,D,S
Sarıyer,SPEI12,2006,3,0.0
Sarıyer,SPEI12,2006,4,0.0
Sarıyer,SPEI12,2006,5,0.0
Sarıyer,SPEI12,2006,6,0.0
Sarıyer,SPEI12,2006,7,0.0
Sarıyer,SPEI12,2006,8,0.0
Sarıyer,SPEI12,2006,9,0.0
Sarıyer,SPEI12,2006,10,0.0
Sarıyer,SPEI12,2006,11,0.0
Sarıyer,SPEI12,2006,12,0.0
Sarıyer,SPEI12,2007,1,2.289
Sarıyer,SPEI12,2007,2,4.21
Sarıyer,SPEI12,2007,3,6.098
Sarıyer,SPEI12,2007,4,7.883
Sarıyer,SPEI12,2007,5,8.851
Sarıyer,SPEI12,2007,6,9.949
Sarıyer,SPEI12,2007,7,11.051
Sarıyer,SPEI12,2007,8,12.01
Sarıyer,SPEI12,2007,9,13.207
Sarıyer,SPEI12,2007,10,14.477
Sarıyer,SPEI12,2007,11,15.247
Sarıyer,SPEI12,2007,12,15.439
Sarıyer,SPEI12,2008,1,1.599
Sarıyer,SPEI12,2008,2,3.384
Sarıyer,SPEI12,2008,3,5.673
Sarıyer,SPEI12,2008,4,7.594
Sarıyer,SPEI12,2008,5,9.482
Sarıyer,SPEI12,2008,6,10.581
Sarıyer,SPEI12,2008,7,11.549
Sarıyer,SPEI12,2008,8,12.65
Sarıyer,SPEI12,2008,9,13.813
Sarıyer,SPEI12,2008,10,15.16
Sarıyer,SPEI12,2008,11,16.128
Sarıyer,SPEI12,2008,12,17.226
Sarıyer,SPEI12,2009,1,0.0
Sarıyer,SPEI12,2009,2,0.0
Sarıyer,SPEI12,2009,3,0.0
Sarıyer,SPEI12,2009,4,0.0
Sarıyer,SPEI12,2009,5,0.0
Sarıyer,SPEI12,2009,6,0.0
Sarıyer,SPEI12,2009,7,0.0
Sarıyer,SPEI12,2009,8,0.0
Sarıyer,SPEI12,2009,9,0.0
Sarıyer,SPEI12,2009,10,0.0
Sarıyer,SPEI12,2009,11,0.0
Sarıyer,SPEI12,2009,12,0.0
Sarıyer,SPEI12,2010,1,0.0
Sarıyer,SPEI12,2010,2,0.0
Sarıyer,SPEI12,2010,3,0.0
Sarıyer,SPEI12,2010,4,0.0
Sarıyer,SPEI12,2010,5,0.0
Sarıyer,SPEI12,2010,6,0.0
Sarıyer,SPEI12,2010,7,0.0
Sarıyer,SPEI12,2010,8,0.0
Sarıyer,SPEI12,2010,9,0.0
Sarıyer,SPEI12,2010,10,0.0
Sarıyer,SPEI12,2010,11,0.0
Sarıyer,SPEI12,2010,12,0.0
Sarıyer,SPEI12,2011,1,1.338
Sarıyer,SPEI12,2011,2,2.475
Sarıyer,SPEI12,2011,3,3.579
Sarıyer,SPEI12,2011,4,3.806
Sarıyer,SPEI12,2011,5,0.0
Sarıyer,SPEI12,2011,6,0.0
Sarıyer,SPEI12,2011,7,0.0
Sarıyer,SPEI12,2011,8,0.0
Sarıyer,SPEI12,2011,9,0.0
Sarıyer,SPEI12,2011,10,0.0
Sarıyer,SPEI12,2011,11,0.0
Sarıyer,SPEI12,2011,12,0.0
Sarıyer,SPEI12,2012,1,1.235
Sarıyer,SPEI12,2012,2,2.573
Sarıyer,SPEI12,2012,3,3.71
Sarıyer,SPEI12,2012,4,4.814
Sarıyer,SPEI12,2012,5,5.316
Sarıyer,SPEI12,2012,6,5.848
Sarıyer,SPEI12,2012,7,6.441
Sarıyer,SPEI12,2012,8,6.77
Sarıyer,SPEI12,2012,9,7.142
Sarıyer,SPEI12,2012,10,7.847
Sarıyer,SPEI12,2012,11,8.291
Sarıyer,SPEI12,2012,12,8.771
Sarıyer,SPEI12,2013,1,1.911
Sarıyer,SPEI12,2013,2,2.867
Sarıyer,SPEI12,2013,3,3.269
Sarıyer,SPEI12,2013,4,3.344
Sarıyer,SPEI12,2013,5,3.445
Sarıyer,SPEI12,2013,6,0.0
Sarıyer,SPEI12,2013,7,0.0
Sarıyer,SPEI12,2013,8,0.0
Sarıyer,SPEI12,2013,9,0.0
Sarıyer,SPEI12,2013,10,0.0
Sarıyer,SPEI12,2013,11,0.0
Sarıyer,SPEI12,2013,12,0.0
Sarıyer,SPEI12,2014,1,4.753
Sarıyer,SPEI12,2014,2,7.137
Sarıyer,SPEI12,2014,3,9.47
Sarıyer,SPEI12,2014,4,11.724
Sarıyer,SPEI12,2014,5,13.952
Sarıyer,SPEI12,2014,6,16.336
Sarıyer,SPEI12,2014,7,18.494
Sarıyer,SPEI12,2014,8,20.405
Sarıyer,SPEI12,2014,9,22.211
Sarıyer,SPEI12,2014,10,23.331
Sarıyer,SPEI12,2014,11,24.574
Sarıyer,SPEI12,2014,12,25.675
Sarıyer,SPEI12,2015,1,0.732
Sarıyer,SPEI12,2015,2,1.378
Sarıyer,SPEI12,2015,3,2.479
Sarıyer,SPEI12,2015,4,3.722
Sarıyer,SPEI12,2015,5,4.842
Sarıyer,SPEI12,2015,6,6.648
Sarıyer,SPEI12,2015,7,8.806
Sarıyer,SPEI12,2015,8,11.224
Sarıyer,SPEI12,2015,9,13.418
Sarıyer,SPEI12,2015,10,15.672
Sarıyer,SPEI12,2015,11,18.005
Sarıyer,SPEI12,2015,12,22.758
Sarıyer,SPEI12,2016,1,2.002
Sarıyer,SPEI12,2016,2,3.654
Sarıyer,SPEI12,2016,3,4.988
Sarıyer,SPEI12,2016,4,6.112
Sarıyer,SPEI12,2016,5,7.132
Sarıyer,SPEI12,2016,6,8.26
Sarıyer,SPEI12,2016,7,9.281
Sarıyer,SPEI12,2016,8,10.689
Sarıyer,SPEI12,2016,9,11.72
Sarıyer,SPEI12,2016,10,12.71
Sarıyer,SPEI12,2016,11,13.509
Sarıyer,SPEI12,2016,12,14.302
Sarıyer,SPEI12,2017,1,0.451
Sarıyer,SPEI12,2017,2,0.96
Sarıyer,SPEI12,2017,3,2.612
Sarıyer,SPEI12,2017,4,4.614
Sarıyer,SPEI12,2017,5,5.948
Sarıyer,SPEI12,2017,6,7.072
Sarıyer,SPEI12,2017,7,8.092
Sarıyer,SPEI12,2017,8,9.22
Sarıyer,SPEI12,2017,9,10.241
Sarıyer,SPEI12,2017,10,11.649
Sarıyer,SPEI12,2017,11,12.68
Sarıyer,SPEI12,2017,12,13.67
Sarıyer,SPEI12,2018,1,0.588
Sarıyer,SPEI12,2018,2,0.867
Sarıyer,SPEI12,2018,3,0.902
Sarıyer,SPEI12,2018,4,1.181
Sarıyer,SPEI12,2018,5,0.0
Sarıyer,SPEI12,2018,6,0.0
Sarıyer,SPEI12,2018,7,0.0
Sarıyer,SPEI12,2018,8,0.0
Sarıyer,SPEI12,2018,9,0.0
Sarıyer,SPEI12,2018,10,0.0
Sarıyer,SPEI12,2018,11,0.0
Sarıyer,SPEI12,2018,12,0.0
Sarıyer,SPEI12,2019,1,0.661
Sarıyer,SPEI12,2019,2,0.0
Sarıyer,SPEI12,2019,3,0.0
Sarıyer,SPEI12,2019,4,0.0
Sarıyer,SPEI12,2019,5,0.0
Sarıyer,SPEI12,2019,6,0.0
Sarıyer,SPEI12,2019,7,0.0
Sarıyer,SPEI12,2019,8,0.0
Sarıyer,SPEI12,2019,9,0.0
Sarıyer,SPEI12,2019,10,0.0
Sarıyer,SPEI12,2019,11,0.0
Sarıyer,SPEI12,2019,12,0.0
Sarıyer,SPEI12,2020,1,1.862
Sarıyer,SPEI12,2020,2,3.288
Sarıyer,SPEI12,2020,3,4.648
Sarıyer,SPEI12,2020,4,6.181
Sarıyer,SPEI12,2020,5,7.597
Sarıyer,SPEI12,2020,6,9.0
Sarıyer,SPEI12,2020,7,9.417
Sarıyer,SPEI12,2020,8,10.089
Sarıyer,SPEI12,2020,9,10.833
Sarıyer,SPEI12,2020,10,11.575
Sarıyer,SPEI12,2020,11,12.22
Sarıyer,SPEI12,2020,12,12.63
Sarıyer,SPEI12,2021,1,2.099
Sarıyer,SPEI12,2021,2,3.976
Sarıyer,SPEI12,2021,3,5.838
Sarıyer,SPEI12,2021,4,7.264
Sarıyer,SPEI12,2021,5,8.683
Sarıyer,SPEI12,2021,6,10.157
Sarıyer,SPEI12,2021,7,11.576
Sarıyer,SPEI12,2021,8,12.992
Sarıyer,SPEI12,2021,9,14.432
Sarıyer,SPEI12,2021,10,15.848
Sarıyer,SPEI12,2021,11,17.251
Sarıyer,SPEI12,2021,12,18.451
Sarıyer,SPEI12,2022,1,1.093
Sarıyer,SPEI12,2022,2,1.665
Sarıyer,SPEI12,2022,3,2.31
Sarıyer,SPEI12,2022,4,2.929
Sarıyer,SPEI12,2022,5,3.49
Sarıyer,SPEI12,2022,6,4.587
Sarıyer,SPEI12,2022,7,5.639
Sarıyer,SPEI12,2022,8,6.839
Sarıyer,SPEI12,2022,9,8.402
Sarıyer,SPEI12,2022,10,9.695
Sarıyer,SPEI12,2022,11,11.114
Sarıyer,SPEI12,2022,12,13.213
Sarıyer,SPEI12,2023,1,2.157
Sarıyer,SPEI12,2023,2,4.294
Sarıyer,SPEI12,2023,3,6.273
Sarıyer,SPEI12,2023,4,7.893
Sarıyer,SPEI12,2023,5,8.984
Sarıyer,SPEI12,2023,6,9.892
Sarıyer,SPEI12,2023,7,10.991
Sarıyer,SPEI12,2023,8,12.525
Sarıyer,SPEI12,2023,9,14.268
Sarıyer,SPEI12,2023,10,15.57
Sarıyer,SPEI12,2023,11,16.451
Sarıyer,SPEI12,2023,12,17.311
Sarıyer,SPEI12,2024,1,1.95
Sarıyer,SPEI12,2024,2,3.797
Sarıyer,SPEI12,2024,3,4.514
Sarıyer,SPEI12,2024,4,5.236
Sarıyer,SPEI12,2024,5,6.318
Sarıyer,SPEI12,2024,6,7.434
Sarıyer,SPEI12,2024,7,8.38
Sarıyer,SPEI12,2024,8,9.029
Sarıyer,SPEI12,2024,9,9.694
Sarıyer,SPEI12,2024,10,9.728
Sarıyer,SPEI12,2024,11,0.0
Sarıyer,SPEI12,2024,12,0.0
Tekirdağ,SPI12,1966,1,0.0
Tekirdağ,SPI12,1966,2,0.0
Tekirdağ,SPI12,1966,3,0.0
Tekirdağ,SPI12,1966,4,0.0
Tekirdağ,SPI12,1966,5,0.0
Tekirdağ,SPI12,1966,6,0.0
Tekirdağ,SPI12,1966,7,0.0
Tekirdağ,SPI12,1966,8,0.0
Tekirdağ,SPI12,1966,9,0.0
Tekirdağ,SPI12,1966,10,0.0
Tekirdağ,SPI12,1966,11,0.0
Tekirdağ,SPI12,1966,12,0.0
Tekirdağ,SPI12,1967,1,0.313
Tekirdağ,SPI12,1967,2,0.471
Tekirdağ,SPI12,1967,3,0.0
Tekirdağ,SPI12,1967,4,0.0
Tekirdağ,SPI12,1967,5,0.0
Tekirdağ,SPI12,1967,6,0.0
Tekirdağ,SPI12,1967,7,0.0
Tekirdağ,SPI12,1967,8,0.0
Tekirdağ,SPI12,1967,9,0.0
Tekirdağ,SPI12,1967,10,0.0
Tekirdağ,SPI12,1967,11,0.0
Tekirdağ,SPI12,1967,12,0.0
Tekirdağ,SPI12,1968,1,0.066
Tekirdağ,SPI12,1968,2,0.379
Tekirdağ,SPI12,1968,3,0.537
Tekirdağ,SPI12,1968,4,0.0
Tekirdağ,SPI12,1968,5,0.0
Tekirdağ,SPI12,1968,6,0.0
Tekirdağ,SPI12,1968,7,0.0
Tekirdağ,SPI12,1968,8,0.0
Tekirdağ,SPI12,1968,9,0.0
Tekirdağ,SPI12,1968,10,0.0
Tekirdağ,SPI12,1968,11,0.0
Tekirdağ,SPI12,1968,12,0.0
Tekirdağ,SPI12,1969,1,0.0
Tekirdağ,SPI12,1969,2,0.0
Tekirdağ,SPI12,1969,3,0.0
Tekirdağ,SPI12,1969,4,0.0
Tekirdağ,SPI12,1969,5,0.0
Tekirdağ,SPI12,1969,6,0.0
Tekirdağ,SPI12,1969,7,0.0
Tekirdağ,SPI12,1969,8,0.0
Tekirdağ,SPI12,1969,9,0.0
Tekirdağ,SPI12,1969,10,0.0
Tekirdağ,SPI12,1969,11,0.0
Tekirdağ,SPI12,1969,12,0.0
Tekirdağ,SPI12,1970,1,0.276
Tekirdağ,SPI12,1970,2,0.414
Tekirdağ,SPI12,1970,3,0.174
Tekirdağ,SPI12,1970,4,0.0
Tekirdağ,SPI12,1970,5,0.0
Tekirdağ,SPI12,1970,6,0.0
Tekirdağ,SPI12,1970,7,0.0
Tekirdağ,SPI12,1970,8,0.0
Tekirdağ,SPI12,1970,9,0.0
Tekirdağ,SPI12,1970,10,0.0
Tekirdağ,SPI12,1970,11,0.0
Tekirdağ,SPI12,1970,12,0.0
Tekirdağ,SPI12,1971,1,0.088
Tekirdağ,SPI12,1971,2,0.0
Tekirdağ,SPI12,1971,3,0.0
Tekirdağ,SPI12,1971,4,0.0
Tekirdağ,SPI12,1971,5,0.0
Tekirdağ,SPI12,1971,6,0.0
Tekirdağ,SPI12,1971,7,0.0
Tekirdağ,SPI12,1971,8,0.0
Tekirdağ,SPI12,1971,9,0.0
Tekirdağ,SPI12,1971,10,0.0
Tekirdağ,SPI12,1971,11,0.0
Tekirdağ,SPI12,1971,12,0.0
Tekirdağ,SPI12,1972,1,1.576
Tekirdağ,SPI12,1972,2,3.101
Tekirdağ,SPI12,1972,3,4.559
Tekirdağ,SPI12,1972,4,5.706
Tekirdağ,SPI12,1972,5,6.837
Tekirdağ,SPI12,1972,6,7.815
Tekirdağ,SPI12,1972,7,8.555
Tekirdağ,SPI12,1972,8,9.167
Tekirdağ,SPI12,1972,9,9.593
Tekirdağ,SPI12,1972,10,0.0
Tekirdağ,SPI12,1972,11,0.0
Tekirdağ,SPI12,1972,12,0.0
Tekirdağ,SPI12,1973,1,1.543
Tekirdağ,SPI12,1973,2,2.722
Tekirdağ,SPI12,1973,3,3.785
Tekirdağ,SPI12,1973,4,4.101
Tekirdağ,SPI12,1973,5,4.217
Tekirdağ,SPI12,1973,6,0.0
Tekirdağ,SPI12,1973,7,0.0
Tekirdağ,SPI12,1973,8,0.0
Tekirdağ,SPI12,1973,9,0.0
Tekirdağ,SPI12,1973,10,0.0
Tekirdağ,SPI12,1973,11,0.0
Tekirdağ,SPI12,1973,12,0.0
Tekirdağ,SPI12,1974,1,1.866
Tekirdağ,SPI12,1974,2,3.546
Tekirdağ,SPI12,1974,3,5.167
Tekirdağ,SPI12,1974,4,6.686
Tekirdağ,SPI12,1974,5,7.865
Tekirdağ,SPI12,1974,6,9.408
Tekirdağ,SPI12,1974,7,10.471
Tekirdağ,SPI12,1974,8,11.462
Tekirdağ,SPI12,1974,9,12.134
Tekirdağ,SPI12,1974,10,13.068
Tekirdağ,SPI12,1974,11,14.002
Tekirdağ,SPI12,1974,12,15.045
Tekirdağ,SPI12,1975,1,0.319
Tekirdağ,SPI12,1975,2,0.779
Tekirdağ,SPI12,1975,3,1.507
Tekirdağ,SPI12,1975,4,2.624
Tekirdağ,SPI12,1975,5,3.613
Tekirdağ,SPI12,1975,6,4.547
Tekirdağ,SPI12,1975,7,5.481
Tekirdağ,SPI12,1975,8,6.153
Tekirdağ,SPI12,1975,9,7.144
Tekirdağ,SPI12,1975,10,8.765
Tekirdağ,SPI12,1975,11,10.445
Tekirdağ,SPI12,1975,12,12.311
Tekirdağ,SPI12,1976,1,0.449
Tekirdağ,SPI12,1976,2,0.865
Tekirdağ,SPI12,1976,3,0.965
Tekirdağ,SPI12,1976,4,0.0
Tekirdağ,SPI12,1976,5,0.0
Tekirdağ,SPI12,1976,6,0.0
Tekirdağ,SPI12,1976,7,0.0
Tekirdağ,SPI12,1976,8,0.0
Tekirdağ,SPI12,1976,9,0.0
Tekirdağ,SPI12,1976,10,0.0
Tekirdağ,SPI12,1976,11,0.0
Tekirdağ,SPI12,1976,12,0.0
Tekirdağ,SPI12,1977,1,0.536
Tekirdağ,SPI12,1977,2,0.731
Tekirdağ,SPI12,1977,3,0.756
Tekirdağ,SPI12,1977,4,0.0
Tekirdağ,SPI12,1977,5,0.0
Tekirdağ,SPI12,1977,6,0.0
Tekirdağ,SPI12,1977,7,0.0
Tekirdağ,SPI12,1977,8,0.0
Tekirdağ,SPI12,1977,9,0.0
Tekirdağ,SPI12,1977,10,0.0
Tekirdağ,SPI12,1977,11,0.0
Tekirdağ,SPI12,1977,12,0.0
Tekirdağ,SPI12,1978,1,0.192
Tekirdağ,SPI12,1978,2,0.728
Tekirdağ,SPI12,1978,3,0.923
Tekirdağ,SPI12,1978,4,0.948
Tekirdağ,SPI12,1978,5,0.0
Tekirdağ,SPI12,1978,6,0.0
Tekirdağ,SPI12,1978,7,0.0
Tekirdağ,SPI12,1978,8,0.0
Tekirdağ,SPI12,1978,9,0.0
Tekirdağ,SPI12,1978,10,0.0
Tekirdağ,SPI12,1978,11,0.0
Tekirdağ,SPI12,1978,12,0.0
Tekirdağ,SPI12,1979,1,0.346
Tekirdağ,SPI12,1979,2,0.525
Tekirdağ,SPI12,1979,3,0.0
Tekirdağ,SPI12,1979,4,0.0
Tekirdağ,SPI12,1979,5,0.0
Tekirdağ,SPI12,1979,6,0.0
Tekirdağ,SPI12,1979,7,0.0
Tekirdağ,SPI12,1979,8,0.0
Tekirdağ,SPI12,1979,9,0.0
Tekirdağ,SPI12,1979,10,0.0
Tekirdağ,SPI12,1979,11,0.0
Tekirdağ,SPI12,1979,12,0.0
Tekirdağ,SPI12,1980,1,0.504
Tekirdağ,SPI12,1980,2,0.731
Tekirdağ,SPI12,1980,3,0.876
Tekirdağ,SPI12,1980,4,0.0
Tekirdağ,SPI12,1980,5,0.0
Tekirdağ,SPI12,1980,6,0.0
Tekirdağ,SPI12,1980,7,0.0
Tekirdağ,SPI12,1980,8,0.0
Tekirdağ,SPI12,1980,9,0.0
Tekirdağ,SPI12,1980,10,0.0
Tekirdağ,SPI12,1980,11,0.0
Tekirdağ,SPI12,1980,12,0.0
Tekirdağ,SPI12,1981,1,0.401
Tekirdağ,SPI12,1981,2,0.684
Tekirdağ,SPI12,1981,3,0.963
Tekirdağ,SPI12,1981,4,1.151
Tekirdağ,SPI12,1981,5,1.403
Tekirdağ,SPI12,1981,6,1.557
Tekirdağ,SPI12,1981,7,0.0
Tekirdağ,SPI12,1981,8,0.0
Tekirdağ,SPI12,1981,9,0.0
Tekirdağ,SPI12,1981,10,0.0
Tekirdağ,SPI12,1981,11,0.0
Tekirdağ,SPI12,1981,12,0.0
Tekirdağ,SPI12,1982,1,0.584
Tekirdağ,SPI12,1982,2,0.0
Tekirdağ,SPI12,1982,3,0.0
Tekirdağ,SPI12,1982,4,0.0
Tekirdağ,SPI12,1982,5,0.0
Tekirdağ,SPI12,1982,6,0.0
Tekirdağ,SPI12,1982,7,0.0
Tekirdağ,SPI12,1982,8,0.0
Tekirdağ,SPI12,1982,9,0.0
Tekirdağ,SPI12,1982,10,0.0
Tekirdağ,SPI12,1982,11,0.0
Tekirdağ,SPI12,1982,12,0.0
Tekirdağ,SPI12,1983,1,1.846
Tekirdağ,SPI12,1983,2,3.487
Tekirdağ,SPI12,1983,3,4.904
Tekirdağ,SPI12,1983,4,5.987
Tekirdağ,SPI12,1983,5,7.051
Tekirdağ,SPI12,1983,6,7.725
Tekirdağ,SPI12,1983,7,8.241
Tekirdağ,SPI12,1983,8,8.958
Tekirdağ,SPI12,1983,9,9.842
Tekirdağ,SPI12,1983,10,10.516
Tekirdağ,SPI12,1983,11,10.901
Tekirdağ,SPI12,1983,12,11.749
Tekirdağ,SPI12,1984,1,0.554
Tekirdağ,SPI12,1984,2,1.259
Tekirdağ,SPI12,1984,3,1.966
Tekirdağ,SPI12,1984,4,2.612
Tekirdağ,SPI12,1984,5,3.166
Tekirdağ,SPI12,1984,6,4.192
Tekirdağ,SPI12,1984,7,5.275
Tekirdağ,SPI12,1984,8,6.916
Tekirdağ,SPI12,1984,9,8.762
Tekirdağ,SPI12,1984,10,10.179
Tekirdağ,SPI12,1984,11,10.853
Tekirdağ,SPI12,1984,12,11.407
Tekirdağ,SPI12,1985,1,1.55
Tekirdağ,SPI12,1985,2,3.08
Tekirdağ,SPI12,1985,3,4.53
Tekirdağ,SPI12,1985,4,5.718
Tekirdağ,SPI12,1985,5,6.731
Tekirdağ,SPI12,1985,6,7.803
Tekirdağ,SPI12,1985,7,8.662
Tekirdağ,SPI12,1985,8,9.394
Tekirdağ,SPI12,1985,9,10.016
Tekirdağ,SPI12,1985,10,10.505
Tekirdağ,SPI12,1985,11,10.696
Tekirdağ,SPI12,1985,12,11.037
Tekirdağ,SPI12,1986,1,0.39
Tekirdağ,SPI12,1986,2,0.735
Tekirdağ,SPI12,1986,3,1.357
Tekirdağ,SPI12,1986,4,2.545
Tekirdağ,SPI12,1986,5,3.995
Tekirdağ,SPI12,1986,6,5.545
Tekirdağ,SPI12,1986,7,7.075
Tekirdağ,SPI12,1986,8,8.088
Tekirdağ,SPI12,1986,9,9.16
Tekirdağ,SPI12,1986,10,10.019
Tekirdağ,SPI12,1986,11,10.751
Tekirdağ,SPI12,1986,12,10.942
Tekirdağ,SPI12,1987,1,0.593
Tekirdağ,SPI12,1987,2,1.098
Tekirdağ,SPI12,1987,3,1.566
Tekirdağ,SPI12,1987,4,2.099
Tekirdağ,SPI12,1987,5,2.65
Tekirdağ,SPI12,1987,6,2.855
Tekirdağ,SPI12,1987,7,2.918
Tekirdağ,SPI12,1987,8,3.359
Tekirdağ,SPI12,1987,9,3.936
Tekirdağ,SPI12,1987,10,4.141
Tekirdağ,SPI12,1987,11,4.345
Tekirdağ,SPI12,1987,12,0.0
Tekirdağ,SPI12,1988,1,0.773
Tekirdağ,SPI12,1988,2,1.222
Tekirdağ,SPI12,1988,3,1.441
Tekirdağ,SPI12,1988,4,1.587
Tekirdağ,SPI12,1988,5,1.742
Tekirdağ,SPI12,1988,6,1.757
Tekirdağ,SPI12,1988,7,0.0
Tekirdağ,SPI12,1988,8,0.0
Tekirdağ,SPI12,1988,9,0.0
Tekirdağ,SPI12,1988,10,0.0
Tekirdağ,SPI12,1988,11,0.0
Tekirdağ,SPI12,1988,12,0.0
Tekirdağ,SPI12,1989,1,0.995
Tekirdağ,SPI12,1989,2,1.695
Tekirdağ,SPI12,1989,3,0.0
Tekirdağ,SPI12,1989,4,0.0
Tekirdağ,SPI12,1989,5,0.0
Tekirdağ,SPI12,1989,6,0.0
Tekirdağ,SPI12,1989,7,0.0
Tekirdağ,SPI12,1989,8,0.0
Tekirdağ,SPI12,1989,9,0.0
Tekirdağ,SPI12,1989,10,0.0
Tekirdağ,SPI12,1989,11,0.0
Tekirdağ,SPI12,1989,12,0.0
Tekirdağ,SPI12,1990,1,1.586
Tekirdağ,SPI12,1990,2,2.961
Tekirdağ,SPI12,1990,3,4.377
Tekirdağ,SPI12,1990,4,5.635
Tekirdağ,SPI12,1990,5,6.877
Tekirdağ,SPI12,1990,6,7.909
Tekirdağ,SPI12,1990,7,9.151
Tekirdağ,SPI12,1990,8,10.103
Tekirdağ,SPI12,1990,9,11.112
Tekirdağ,SPI12,1990,10,12.107
Tekirdağ,SPI12,1990,11,13.059
Tekirdağ,SPI12,1990,12,14.043
Tekirdağ,SPI12,1991,1,0.37
Tekirdağ,SPI12,1991,2,0.552
Tekirdağ,SPI12,1991,3,1.536
Tekirdağ,SPI12,1991,4,2.488
Tekirdağ,SPI12,1991,5,3.73
Tekirdağ,SPI12,1991,6,5.316
Tekirdağ,SPI12,1991,7,6.691
Tekirdağ,SPI12,1991,8,8.107
Tekirdağ,SPI12,1991,9,9.365
Tekirdağ,SPI12,1991,10,10.307
Tekirdağ,SPI12,1991,11,11.639
Tekirdağ,SPI12,1991,12,12.574
Tekirdağ,SPI12,1992,1,1.381
Tekirdağ,SPI12,1992,2,2.286
Tekirdağ,SPI12,1992,3,3.154
Tekirdağ,SPI12,1992,4,3.683
Tekirdağ,SPI12,1992,5,4.214
Tekirdağ,SPI12,1992,6,4.827
Tekirdağ,SPI12,1992,7,5.818
Tekirdağ,SPI12,1992,8,6.686
Tekirdağ,SPI12,1992,9,7.28
Tekirdağ,SPI12,1992,10,7.595
Tekirdağ,SPI12,1992,11,8.252
Tekirdağ,SPI12,1992,12,8.798
Tekirdağ,SPI12,1993,1,0.973
Tekirdağ,SPI12,1993,2,1.878
Tekirdağ,SPI12,1993,3,2.607
Tekirdağ,SPI12,1993,4,3.8
Tekirdağ,SPI12,1993,5,4.329
Tekirdağ,SPI12,1993,6,4.86
Tekirdağ,SPI12,1993,7,5.473
Tekirdağ,SPI12,1993,8,5.951
Tekirdağ,SPI12,1993,9,7.332
Tekirdağ,SPI12,1993,10,7.926
Tekirdağ,SPI12,1993,11,8.241
Tekirdağ,SPI12,1993,12,8.898
Tekirdağ,SPI12,1994,1,0.805
Tekirdağ,SPI12,1994,2,1.513
Tekirdağ,SPI12,1994,3,2.299
Tekirdağ,SPI12,1994,4,3.173
Tekirdağ,SPI12,1994,5,3.872
Tekirdağ,SPI12,1994,6,4.658
Tekirdağ,SPI12,1994,7,5.366
Tekirdağ,SPI12,1994,8,6.171
Tekirdağ,SPI12,1994,9,6.818
Tekirdağ,SPI12,1994,10,7.485
Tekirdağ,SPI12,1994,11,8.241
Tekirdağ,SPI12,1994,12,8.879
Tekirdağ,SPI12,1995,1,0.0
Tekirdağ,SPI12,1995,2,0.0
Tekirdağ,SPI12,1995,3,0.0
Tekirdağ,SPI12,1995,4,0.0
Tekirdağ,SPI12,1995,5,0.0
Tekirdağ,SPI12,1995,6,0.0
Tekirdağ,SPI12,1995,7,0.0
Tekirdağ,SPI12,1995,8,0.0
Tekirdağ,SPI12,1995,9,0.0
Tekirdağ,SPI12,1995,10,0.0
Tekirdağ,SPI12,1995,11,0.0
Tekirdağ,SPI12,1995,12,0.0
Tekirdağ,SPI12,1996,1,0.0
Tekirdağ,SPI12,1996,2,0.0
Tekirdağ,SPI12,1996,3,0.0
Tekirdağ,SPI12,1996,4,0.0
Tekirdağ,SPI12,1996,5,0.0
Tekirdağ,SPI12,1996,6,0.0
Tekirdağ,SPI12,1996,7,0.0
Tekirdağ,SPI12,1996,8,0.0
Tekirdağ,SPI12,1996,9,0.0
Tekirdağ,SPI12,1996,10,0.0
Tekirdağ,SPI12,1996,11,0.0
Tekirdağ,SPI12,1996,12,0.0
Tekirdağ,SPI12,1997,1,0.539
Tekirdağ,SPI12,1997,2,0.834
Tekirdağ,SPI12,1997,3,1.023
Tekirdağ,SPI12,1997,4,1.241
Tekirdağ,SPI12,1997,5,1.355
Tekirdağ,SPI12,1997,6,1.614
Tekirdağ,SPI12,1997,7,1.973
Tekirdağ,SPI12,1997,8,2.358
Tekirdağ,SPI12,1997,9,0.0
Tekirdağ,SPI12,1997,10,0.0
Tekirdağ,SPI12,1997,11,0.0
Tekirdağ,SPI12,1997,12,0.0
Tekirdağ,SPI12,1998,1,0.0
Tekirdağ,SPI12,1998,2,0.0
Tekirdağ,SPI12,1998,3,0.0
Tekirdağ,SPI12,1998,4,0.0
Tekirdağ,SPI12,1998,5,0.0
Tekirdağ,SPI12,1998,6,0.0
Tekirdağ,SPI12,1998,7,0.0
Tekirdağ,SPI12,1998,8,0.0
Tekirdağ,SPI12,1998,9,0.0
Tekirdağ,SPI12,1998,10,0.0
Tekirdağ,SPI12,1998,11,0.0
Tekirdağ,SPI12,1998,12,0.0
Tekirdağ,SPI12,1999,1,0.0
Tekirdağ,SPI12,1999,2,0.0
Tekirdağ,SPI12,1999,3,0.0
Tekirdağ,SPI12,1999,4,0.0
Tekirdağ,SPI12,1999,5,0.0
Tekirdağ,SPI12,1999,6,0.0
Tekirdağ,SPI12,1999,7,0.0
Tekirdağ,SPI12,1999,8,0.0
Tekirdağ,SPI12,1999,9,0.0
Tekirdağ,SPI12,1999,10,0.0
Tekirdağ,SPI12,1999,11,0.0
Tekirdağ,SPI12,1999,12,0.0
Tekirdağ,SPI12,2000,1,1.094
