name,year,month,SPI1,SPEI1,SPI3,SPEI3,SPI6,SPEI6,SPI9,SPEI9,SPI12,SPEI12
Lüleburgaz,1990,7,0.134,0.105,0.620,1.068,0.010,0.239,-0.319,0.014,-0.674,-0.265
Lüleburgaz,1990,8,0.370,0.537,0.171,0.372,0.524,0.874,-0.735,-0.211,-0.584,-0.186
Lüleburgaz,1990,9,1.198,1.434,0.732,0.714,1.394,1.140,-0.224,0.204,-0.081,0.310
Lüleburgaz,1990,10,0.842,0.902,1.084,1.359,1.088,1.603,0.672,0.702,0.280,0.479
Lüleburgaz,1990,11,-0.636,-1.092,0.619,0.608,0.466,0.462,0.656,0.599,-0.224,0.080
Lüleburgaz,1990,12,0.914,0.959,0.600,0.467,0.739,0.595,1.186,0.888,0.183,0.313
Lüleburgaz,1991,1,-1.198,-1.180,-0.359,-0.615,0.396,0.472,0.535,0.604,0.251,0.355
Lüleburgaz,1991,2,-0.044,-0.060,-0.014,-0.072,0.297,0.342,0.240,0.337,0.428,0.491
Lüleburgaz,1991,3,-0.512,-0.458,-1.064,-0.951,-0.197,-0.263,0.063,0.159,0.515,0.589
Lüleburgaz,1991,4,1.351,1.509,0.337,0.629,-0.156,-0.155,0.434,0.592,0.554,0.615
Lüleburgaz,1991,5,0.762,1.046,0.907,1.237,0.419,0.754,0.599,0.845,0.508,0.585
Lüleburgaz,1991,6,-0.790,-0.803,0.766,1.030,-0.547,-0.122,0.078,0.290,0.295,0.613
Lüleburgaz,1991,7,-0.319,-0.383,-0.377,-0.113,-0.106,0.291,-0.399,-0.237,0.223,0.528
Lüleburgaz,1991,8,-0.223,-0.105,-1.037,-0.569,-0.070,0.314,-0.158,0.176,0.159,0.401
Lüleburgaz,1991,9,-0.519,-0.618,-0.845,-0.446,-0.058,0.233,-0.935,-0.362,-0.259,-0.142
Lüleburgaz,1991,10,1.411,1.500,0.877,0.857,0.422,0.528,0.441,0.499,0.085,0.160
Lüleburgaz,1991,11,0.871,0.878,1.267,1.256,0.551,0.361,0.800,0.630,0.593,0.521
Lüleburgaz,1991,12,-0.753,-0.692,0.859,0.924,0.359,0.338,0.573,0.544,-0.049,0.194
Lüleburgaz,1992,1,-1.038,-1.033,-0.589,-0.499,0.068,0.108,-0.158,0.030,-0.068,0.182
Lüleburgaz,1992,2,-0.252,-0.178,-1.483,-1.170,0.008,0.100,-0.403,-0.217,-0.090,0.160
Lüleburgaz,1992,3,0.822,0.932,-0.385,-0.296,0.372,0.517,-0.000,0.070,0.215,0.369
Lüleburgaz,1992,4,0.186,-0.059,0.206,0.367,-0.402,-0.239,0.112,0.190,-0.081,0.109
Lüleburgaz,1992,5,-0.697,-0.266,0.086,0.337,-1.325,-0.907,-0.017,0.228,-0.411,-0.080
Lüleburgaz,1992,6,0.987,1.054,0.239,0.442,-0.381,0.004,0.402,0.709,0.019,0.282
Lüleburgaz,1992,7,1.051,1.560,0.765,1.324,0.626,1.160,-0.047,0.481,0.349,0.733
Lüleburgaz,1992,8,0.646,0.282,1.158,0.935,0.947,1.292,-0.358,0.192,0.449,0.767
Lüleburgaz,1992,9,-0.801,-0.373,0.398,0.512,0.317,0.577,-0.173,0.292,0.411,0.758
Lüleburgaz,1992,10,0.818,0.491,0.394,0.156,0.628,0.883,0.560,0.590,0.066,0.283
Lüleburgaz,1992,11,0.575,0.575,0.479,0.274,0.936,0.648,0.819,0.651,-0.049,0.231
Lüleburgaz,1992,12,-0.811,-0.849,0.187,-0.002,0.242,0.293,0.244,0.357,-0.067,0.195
Lüleburgaz,1993,1,-0.909,-0.865,-0.842,-0.756,-0.503,-0.580,-0.125,0.133,-0.090,0.187
Lüleburgaz,1993,2,0.079,0.270,-1.243,-0.994,-0.556,-0.508,0.043,0.202,0.014,0.251
Lüleburgaz,1993,3,0.376,0.557,-0.436,-0.221,-0.234,-0.195,-0.129,0.043,-0.096,0.196
Lüleburgaz,1993,4,-1.577,-1.073,-0.683,-0.237,-1.073,-0.776,-0.705,-0.594,-0.353,0.035
Lüleburgaz,1993,5,1.751,1.999,0.832,1.041,-0.612,-0.179,-0.199,0.032,0.294,0.438
Lüleburgaz,1993,6,-1.274,-0.931,0.066,0.237,-0.556,-0.079,-0.280,-0.040,-0.181,0.174
Lüleburgaz,1993,7,-0.861,-0.512,0.310,0.581,-0.319,0.154,-0.885,-0.428,-0.600,-0.323
Lüleburgaz,1993,8,1.182,1.047,-0.606,-0.252,0.085,0.418,-0.925,-0.243,-0.474,-0.195
Lüleburgaz,1993,9,-0.915,-0.932,-0.371,-0.188,-0.376,-0.023,-0.742,-0.186,-0.448,-0.284
Lüleburgaz,1993,10,-1.283,-1.584,-0.794,-1.067,-0.418,-0.486,-0.732,-0.386,-1.141,-0.694
Lüleburgaz,1993,11,-0.120,-0.097,-1.448,-1.460,-1.485,-1.047,-0.782,-0.430,-1.442,-0.868
Lüleburgaz,1993,12,0.301,0.083,-0.602,-0.907,-0.766,-0.683,-0.740,-0.513,-0.948,-0.566
Lüleburgaz,1994,1,-0.571,-0.879,-0.476,-0.631,-0.998,-1.242,-0.746,-0.684,-0.979,-0.742
Lüleburgaz,1994,2,-0.603,-0.739,-0.601,-0.865,-1.429,-1.633,-1.543,-1.467,-1.081,-0.911
Lüleburgaz,1994,3,-0.823,-0.953,-1.209,-1.278,-1.344,-1.553,-1.401,-1.411,-1.301,-1.164
Lüleburgaz,1994,4,-0.464,-0.772,-1.651,-1.550,-1.213,-1.348,-1.478,-1.528,-1.195,-1.079
Lüleburgaz,1994,5,-0.161,-0.528,-1.274,-1.377,-1.398,-1.763,-1.940,-2.134,-2.003,-2.212
Lüleburgaz,1994,6,0.450,0.496,-0.349,-0.521,-1.581,-1.702,-1.547,-1.859,-1.644,-1.653
Lüleburgaz,1994,7,-0.464,-1.188,-0.350,-0.691,-1.477,-1.547,-1.369,-1.588,-1.599,-1.750
Lüleburgaz,1994,8,-0.063,-1.130,-0.164,-0.625,-1.160,-1.472,-1.363,-1.929,-1.853,-1.971
Lüleburgaz,1994,9,0.286,-0.903,-0.327,-1.321,-0.665,-1.382,-1.528,-2.306,-1.520,-1.830
Lüleburgaz,1994,10,1.590,1.680,1.280,0.700,0.812,0.056,0.048,-0.492,-0.303,-0.727
Lüleburgaz,1994,11,-0.142,-0.018,1.103,0.859,0.703,0.150,0.140,-0.290,-0.295,-0.653
Lüleburgaz,1994,12,0.853,1.027,1.279,1.398,0.882,0.379,0.660,0.192,-0.017,-0.307
Lüleburgaz,1995,1,1.649,1.689,1.351,1.482,1.769,1.522,1.421,0.772,0.849,0.364
Lüleburgaz,1995,2,0.563,0.349,1.616,1.654,1.794,1.614,1.457,0.803,1.075,0.491
Lüleburgaz,1995,3,1.026,0.979,1.591,1.495,1.921,1.816,1.551,1.232,1.366,0.701
Lüleburgaz,1995,4,0.022,-0.128,0.846,0.639,1.501,1.476,1.787,1.450,1.490,0.748
Lüleburgaz,1995,5,-2.210,-1.476,-0.197,-0.379,1.524,1.423,1.689,1.430,1.371,0.658
Lüleburgaz,1995,6,-0.227,-1.154,-1.359,-1.551,1.065,0.679,1.600,1.366,1.273,0.713
Lüleburgaz,1995,7,1.231,1.161,-0.226,-0.875,0.386,-0.252,1.279,1.086,1.624,1.122
Lüleburgaz,1995,8,0.780,0.609,0.716,0.171,0.343,-0.157,1.552,0.823,1.704,1.331
Lüleburgaz,1995,9,0.891,1.026,1.207,0.822,0.209,-0.023,1.440,0.770,1.759,1.577
Lüleburgaz,1995,10,-1.015,-0.687,-0.003,0.218,-0.246,-0.449,0.163,-0.009,0.943,0.618
Lüleburgaz,1995,11,0.563,0.837,0.077,0.419,0.383,0.294,0.197,0.161,1.178,0.735
Lüleburgaz,1995,12,-0.192,-0.373,-0.451,-0.205,0.284,0.393,-0.272,-0.122,0.721,0.487
Lüleburgaz,1996,1,-0.409,-0.422,-0.303,-0.067,-0.392,-0.057,-0.501,-0.352,-0.149,-0.132
Lüleburgaz,1996,2,1.198,1.448,0.108,0.188,0.017,0.393,0.247,0.278,0.119,0.149
Lüleburgaz,1996,3,0.393,0.911,0.460,0.793,-0.107,0.357,0.390,0.757,-0.051,0.150
Lüleburgaz,1996,4,0.072,0.293,1.005,1.420,0.259,0.791,0.102,0.631,-0.042,0.204
Lüleburgaz,1996,5,-0.645,-1.331,-0.334,-0.076,-0.180,0.138,-0.171,0.329,0.085,0.245
Lüleburgaz,1996,6,-1.063,-0.883,-1.267,-1.127,-0.362,0.021,-0.651,-0.129,-0.040,0.371
Lüleburgaz,1996,7,0.718,0.752,-0.760,-0.921,0.205,0.540,-0.149,0.300,-0.227,0.275
Lüleburgaz,1996,8,1.531,1.577,0.445,0.412,0.004,0.329,-0.009,0.302,-0.045,0.449
Lüleburgaz,1996,9,0.516,0.732,1.002,0.831,0.014,0.220,0.273,0.518,-0.147,0.329
Lüleburgaz,1996,10,-1.251,-0.925,0.059,0.322,-0.485,-0.397,0.077,0.386,-0.183,0.240
Lüleburgaz,1996,11,0.016,-0.058,-0.658,-0.504,-0.275,0.036,-0.451,0.004,-0.380,0.068
Lüleburgaz,1996,12,1.281,1.406,0.343,0.369,0.695,0.618,0.191,0.293,0.331,0.481
Lüleburgaz,1997,1,-0.821,-0.916,0.426,0.464,0.241,0.419,-0.135,-0.029,0.227,0.433
Lüleburgaz,1997,2,-0.222,-0.199,0.389,0.413,-0.188,-0.023,-0.049,0.151,-0.211,0.098
Lüleburgaz,1997,3,0.000,0.270,-0.762,-0.590,-0.281,-0.127,0.139,0.376,-0.284,0.003
Lüleburgaz,1997,4,1.263,1.719,0.417,1.000,0.511,0.850,0.338,0.730,0.016,0.257
Lüleburgaz,1997,5,0.057,-0.351,0.644,1.021,0.635,0.976,0.039,0.440,0.136,0.395
Lüleburgaz,1997,6,-0.239,-0.643,0.474,0.534,-0.542,-0.204,-0.141,0.167,0.255,0.613
Lüleburgaz,1997,7,-0.050,-0.714,-0.538,-1.032,-0.145,-0.021,0.183,0.310,0.076,0.334
Lüleburgaz,1997,8,2.077,2.329,0.679,0.391,0.859,1.044,0.794,0.681,0.247,0.531
Lüleburgaz,1997,9,1.225,1.534,1.379,1.058,1.367,1.024,0.462,0.605,0.468,0.759
Lüleburgaz,1997,10,1.400,1.599,2.012,2.270,1.472,1.651,1.401,1.097,1.299,0.994
Lüleburgaz,1997,11,-0.299,-0.562,1.268,1.532,1.224,0.811,1.296,0.925,1.244,0.894
Lüleburgaz,1997,12,0.818,0.890,1.053,1.100,1.439,0.987,1.500,1.009,0.937,0.780
Lüleburgaz,1998,1,-0.735,-0.883,-0.163,-0.266,1.352,1.583,0.973,0.737,0.983,0.873
Lüleburgaz,1998,2,0.424,0.333,0.240,0.155,0.932,1.076,0.986,0.751,1.100,0.896
Lüleburgaz,1998,3,1.506,1.689,0.449,0.493,1.007,1.076,1.366,1.556,1.402,1.050
Lüleburgaz,1998,4,-0.778,-1.295,0.827,0.620,0.261,0.089,1.422,1.496,1.097,0.716
Lüleburgaz,1998,5,1.020,0.858,1.251,0.936,0.859,0.726,1.340,1.312,1.349,0.826
Lüleburgaz,1998,6,0.594,0.081,0.476,-0.309,0.624,0.259,1.149,0.966,1.555,1.452
Lüleburgaz,1998,7,0.475,-0.243,0.945,0.328,1.186,0.594,0.631,0.207,1.649,1.487
Lüleburgaz,1998,8,1.776,1.016,1.086,0.214,1.619,0.791,1.223,0.485,1.557,1.232
Lüleburgaz,1998,9,1.743,1.732,1.738,0.903,1.736,0.631,1.538,0.660,1.673,1.262
Lüleburgaz,1998,10,1.587,1.683,2.299,2.102,2.325,1.979,2.349,1.154,1.820,0.881
Lüleburgaz,1998,11,0.347,0.327,1.997,2.079,1.994,0.965,2.242,1.036,2.005,0.937
Lüleburgaz,1998,12,1.163,1.411,1.642,1.700,2.084,1.145,2.160,1.049,2.031,1.023
Lüleburgaz,1999,1,0.346,0.314,0.946,1.088,2.284,2.088,2.318,1.297,2.377,1.280
Lüleburgaz,1999,2,0.788,0.995,1.141,1.329,2.047,1.974,2.099,1.225,2.371,1.300
Lüleburgaz,1999,3,0.643,0.663,0.673,0.744,1.628,1.647,2.050,1.957,2.077,1.145
Lüleburgaz,1999,4,-0.441,-0.915,0.548,0.460,1.014,1.057,2.147,1.900,2.197,1.146
Lüleburgaz,1999,5,0.556,0.159,0.310,-0.150,1.226,1.192,2.108,1.844,2.178,1.065
Lüleburgaz,1999,6,1.043,0.430,0.630,-0.276,0.962,0.551,1.855,1.524,2.351,1.836
Lüleburgaz,1999,7,1.878,1.645,1.990,1.220,1.868,1.137,1.874,1.437,2.754,2.051
Lüleburgaz,1999,8,1.012,-0.487,1.862,0.635,1.803,0.581,2.035,0.879,2.592,1.956
Lüleburgaz,1999,9,1.531,1.403,2.045,0.947,2.147,0.683,2.021,0.798,2.397,1.813
Lüleburgaz,1999,10,-0.168,-0.730,0.863,0.128,1.707,0.789,1.668,0.571,1.807,0.787
Lüleburgaz,1999,11,0.128,0.009,0.546,0.123,1.458,0.423,1.397,0.341,1.771,0.717
Lüleburgaz,1999,12,0.600,0.462,0.096,-0.242,1.231,0.460,1.347,0.338,1.423,0.498
Lüleburgaz,2000,1,-1.214,-1.195,-0.281,-0.438,0.264,-0.382,1.117,0.205,1.161,0.277
Lüleburgaz,2000,2,0.499,0.290,-0.044,-0.326,0.225,-0.145,1.035,0.205,1.044,0.133
Lüleburgaz,2000,3,0.042,-0.351,-0.449,-0.750,-0.317,-0.719,0.773,0.029,0.881,-0.004
Lüleburgaz,2000,4,-0.366,-1.549,-0.101,-1.145,-0.326,-1.005,0.158,-0.769,0.929,-0.122
Lüleburgaz,2000,5,1.476,1.023,0.722,-0.636,0.278,-0.726,0.453,-0.425,1.214,0.051
Lüleburgaz,2000,6,-0.750,-1.799,0.318,-1.385,-0.382,-1.895,-0.249,-1.443,0.863,-0.514
Lüleburgaz,2000,7,1.017,0.085,1.031,-0.465,0.649,-1.183,0.174,-1.180,0.510,-0.917
Lüleburgaz,2000,8,0.068,1.051,0.116,-0.397,0.467,-0.876,0.186,-0.705,0.367,-0.642
Lüleburgaz,2000,9,1.249,1.544,1.134,0.872,1.032,0.136,0.364,-0.343,0.242,-0.550
Lüleburgaz,2000,10,-0.171,0.047,0.402,1.131,0.796,0.591,0.580,0.007,0.242,-0.219
Lüleburgaz,2000,11,-1.458,-1.201,-0.370,0.049,-0.297,-0.148,0.012,-0.345,-0.097,-0.445
Lüleburgaz,2000,12,-0.933,-1.013,-1.687,-1.202,-0.469,-0.031,-0.365,-0.569,-0.633,-0.865
Lüleburgaz,2001,1,0.308,0.257,-1.359,-1.316,-0.840,-0.189,-0.235,-0.292,-0.304,-0.678
Lüleburgaz,2001,2,-0.331,-0.439,-0.752,-0.804,-0.896,-0.528,-0.780,-0.590,-0.495,-0.793
Lüleburgaz,2001,3,-0.695,-1.323,-0.414,-0.662,-1.566,-1.400,-0.726,-0.586,-0.608,-0.906
Lüleburgaz,2001,4,1.162,1.383,-0.093,-0.031,-1.124,-1.064,-0.736,-0.209,-0.252,-0.258
Lüleburgaz,2001,5,0.312,0.539,0.362,0.523,-0.564,-0.406,-0.722,-0.259,-0.655,-0.339
Lüleburgaz,2001,6,-1.199,-0.771,0.198,0.668,-0.438,-0.163,-1.465,-1.043,-0.736,-0.289
Lüleburgaz,2001,7,-1.052,-1.442,-1.197,-0.968,-0.946,-0.842,-1.674,-1.482,-1.197,-0.574
Lüleburgaz,2001,8,-0.646,-0.783,-1.839,-1.303,-0.853,-0.816,-1.278,-1.033,-1.252,-0.889
Lüleburgaz,2001,9,0.394,0.204,-0.545,-0.790,-0.378,-0.179,-0.726,-0.583,-1.529,-1.221
Lüleburgaz,2001,10,-1.799,-1.297,-1.048,-1.140,-1.580,-1.388,-1.296,-1.071,-1.887,-1.590
Lüleburgaz,2001,11,0.502,0.657,-0.406,-0.489,-1.178,-0.939,-0.837,-0.590,-1.226,-0.924
Lüleburgaz,2001,12,1.803,2.081,1.011,1.235,0.577,0.414,0.548,0.517,0.192,0.248
Lüleburgaz,2002,1,-0.872,-0.821,1.187,1.449,0.438,0.576,-0.083,0.064,-0.163,0.008
Lüleburgaz,2002,2,0.134,-0.135,1.035,1.239,0.488,0.666,-0.100,-0.067,-0.024,0.059
Lüleburgaz,2002,3,0.115,-0.065,-0.527,-0.661,0.436,0.611,0.130,0.000,0.131,0.229
Lüleburgaz,2002,4,-1.048,-0.586,-0.678,-0.567,0.726,1.011,0.108,0.209,-0.314,-0.106
Lüleburgaz,2002,5,-1.922,-1.258,-1.706,-1.237,0.265,0.596,-0.122,0.133,-0.658,-0.393
Lüleburgaz,2002,6,0.357,-0.155,-1.448,-1.184,-1.644,-1.637,-0.106,0.126,-0.382,-0.452
Lüleburgaz,2002,7,1.647,1.244,0.632,-0.113,-0.044,-0.591,0.891,0.876,0.287,0.166
Lüleburgaz,2002,8,0.264,-0.437,1.156,0.274,0.001,-0.594,0.805,0.448,0.362,0.194
Lüleburgaz,2002,9,0.811,0.759,1.328,0.555,0.313,-0.123,-0.276,-0.532,0.464,0.300
Lüleburgaz,2002,10,-0.232,-0.536,0.090,-0.243,0.334,-0.340,-0.070,-0.408,0.665,0.385
Lüleburgaz,2002,11,1.009,1.030,0.643,0.497,1.044,0.373,0.373,0.006,0.887,0.475
Lüleburgaz,2002,12,-1.209,-1.176,-0.267,-0.380,0.486,0.144,-0.081,-0.280,-0.423,-0.547
Lüleburgaz,2003,1,0.327,0.184,0.026,-0.024,-0.068,-0.324,0.155,-0.259,-0.142,-0.459
Lüleburgaz,2003,2,0.254,0.472,-0.538,-0.542,-0.022,-0.042,0.443,0.069,-0.080,-0.307
Lüleburgaz,2003,3,-1.199,-0.672,-0.250,-0.071,-0.481,-0.388,0.179,-0.078,-0.287,-0.364
Lüleburgaz,2003,4,1.094,1.410,0.058,0.749,0.003,0.346,-0.058,0.037,0.133,0.010
Lüleburgaz,2003,5,-0.431,-1.190,-0.344,-0.140,-0.817,-0.612,-0.213,-0.110,0.282,0.044
Lüleburgaz,2003,6,-3.475,-2.405,-0.518,-1.167,-0.765,-1.025,-0.774,-0.961,-0.058,-0.525
Lüleburgaz,2003,7,-0.457,-1.853,-2.054,-2.750,-1.238,-1.668,-0.804,-1.288,-0.711,-1.175
Lüleburgaz,2003,8,-0.724,-2.056,-2.086,-4.753,-1.564,-2.157,-1.567,-3.377,-0.796,-1.396
Lüleburgaz,2003,9,-0.784,-0.865,-1.234,-2.275,-1.326,-3.068,-1.246,-2.197,-1.101,-1.570
Lüleburgaz,2003,10,0.906,0.782,0.227,-0.639,-0.885,-2.087,-0.730,-1.458,-0.607,-1.151
Lüleburgaz,2003,11,-1.429,-1.398,-0.437,-0.788,-1.265,-2.676,-1.270,-2.234,-1.455,-2.344
Lüleburgaz,2003,12,-0.280,-0.503,-0.342,-0.596,-0.847,-1.747,-1.079,-2.241,-1.123,-1.805
Lüleburgaz,2004,1,0.613,0.669,-0.688,-0.806,-0.523,-1.103,-1.232,-2.599,-1.106,-1.802
Lüleburgaz,2004,2,-1.789,-1.642,-0.534,-0.671,-0.785,-1.007,-1.352,-2.496,-1.429,-2.314
Lüleburgaz,2004,3,0.055,-0.130,-0.250,-0.382,-0.538,-0.759,-0.929,-1.553,-1.104,-2.070
Lüleburgaz,2004,4,-1.488,-1.071,-2.073,-1.810,-1.580,-1.597,-1.187,-1.509,-1.753,-3.436
Lüleburgaz,2004,5,0.022,-0.011,-0.975,-0.862,-1.171,-1.221,-1.201,-1.336,-1.710,-4.753
Lüleburgaz,2004,6,0.555,0.005,-0.530,-0.729,-0.773,-0.986,-0.837,-1.111,-1.241,-1.879
Lüleburgaz,2004,7,0.572,-0.120,0.369,-0.174,-1.059,-1.370,-1.274,-1.558,-1.004,-1.550
Lüleburgaz,2004,8,0.493,-0.718,0.553,-0.302,-0.286,-0.930,-0.715,-1.029,-0.860,-1.283
Lüleburgaz,2004,9,-2.257,-2.173,-0.182,-1.065,-0.690,-1.348,-0.818,-1.365,-0.862,-1.352
Lüleburgaz,2004,10,-0.880,-1.569,-1.272,-2.079,-0.602,-1.562,-1.471,-2.327,-1.624,-2.308
Lüleburgaz,2004,11,-1.198,-1.305,-2.425,-2.204,-1.077,-2.010,-1.419,-2.288,-1.571,-2.572
Lüleburgaz,2004,12,-0.186,-0.465,-1.447,-1.718,-1.315,-2.733,-1.492,-2.541,-1.453,-2.274
Lüleburgaz,2005,1,0.824,0.865,-0.375,-0.566,-1.118,-1.782,-0.808,-1.620,-1.478,-2.340
Lüleburgaz,2005,2,0.710,0.868,0.499,0.487,-0.787,-1.320,-0.472,-1.193,-0.822,-1.474
Lüleburgaz,2005,3,-0.632,-0.876,0.509,0.515,-0.651,-1.009,-0.728,-1.388,-0.920,-1.564
Lüleburgaz,2005,4,-1.405,-1.372,-0.690,-0.811,-0.694,-0.934,-1.211,-1.703,-0.949,-1.656
Lüleburgaz,2005,5,1.399,1.013,-0.082,-0.782,0.353,0.013,-0.831,-1.590,-0.539,-1.460
Lüleburgaz,2005,6,-0.141,-0.616,0.157,-0.652,0.485,0.043,-0.646,-1.335,-0.756,-1.675
Lüleburgaz,2005,7,1.321,0.347,1.407,0.347,0.644,-0.410,0.106,-0.700,-0.466,-1.564
Lüleburgaz,2005,8,0.731,-1.480,0.804,-0.654,0.499,-1.160,0.642,-0.340,-0.417,-1.611
Lüleburgaz,2005,9,0.462,-0.439,1.037,-0.548,0.840,-0.848,0.899,-0.316,-0.122,-1.306
Lüleburgaz,2005,10,-0.208,-0.488,0.032,-1.190,0.801,-0.716,0.358,-0.797,0.007,-0.947
Lüleburgaz,2005,11,0.780,0.863,0.296,-0.138,0.587,-0.375,0.430,-0.622,0.580,-0.284
Lüleburgaz,2005,12,0.818,0.905,0.601,0.615,0.906,0.124,0.856,-0.112,0.916,0.072
Lüleburgaz,2006,1,-1.257,-1.314,0.335,0.404,0.149,-0.568,0.715,-0.257,0.389,-0.535
Lüleburgaz,2006,2,0.454,0.338,0.116,-0.003,0.165,-0.090,0.409,-0.386,0.312,-0.640
Lüleburgaz,2006,3,1.507,1.276,0.327,0.028,0.567,0.443,0.837,-0.049,0.794,-0.169
Lüleburgaz,2006,4,-1.837,-1.871,0.601,-0.187,0.527,0.162,0.338,-0.565,0.799,-0.275
Lüleburgaz,2006,5,-0.322,-0.654,0.153,-0.813,0.093,-0.517,0.161,-0.451,0.404,-0.588
Lüleburgaz,2006,6,1.529,1.650,0.249,-0.341,0.347,-0.258,0.606,0.329,0.908,-0.150
Lüleburgaz,2006,7,0.195,0.551,0.841,1.039,0.951,0.567,0.814,0.637,0.590,-0.081
Lüleburgaz,2006,8,0.204,-0.273,1.005,0.770,0.837,0.371,0.568,0.235,0.514,0.094
Lüleburgaz,2006,9,0.646,0.904,0.300,0.411,0.245,0.170,0.322,0.101,0.545,0.363
Lüleburgaz,2006,10,0.565,0.493,0.528,0.563,0.771,0.969,0.857,0.488,0.807,0.483
Lüleburgaz,2006,11,0.133,0.235,0.427,0.617,0.802,0.663,0.719,0.430,0.595,0.363
Lüleburgaz,2006,12,-0.970,-1.009,-0.328,-0.268,-0.208,0.109,-0.166,-0.028,-0.039,-0.046
Lüleburgaz,2007,1,-0.888,-1.159,-1.297,-1.237,-0.690,-0.609,-0.229,-0.007,-0.023,-0.104
Lüleburgaz,2007,2,-0.324,-0.592,-1.586,-1.543,-0.776,-0.664,-0.210,-0.003,-0.201,-0.255
Lüleburgaz,2007,3,1.577,1.686,0.128,0.028,-0.267,-0.237,-0.199,-0.068,-0.158,-0.092
Lüleburgaz,2007,4,-2.181,-0.965,0.088,0.343,-0.972,-0.787,-0.541,-0.380,-0.183,0.073
Lüleburgaz,2007,5,0.389,0.011,0.580,0.669,-1.033,-1.041,-0.513,-0.310,-0.041,0.187
Lüleburgaz,2007,6,-1.551,-1.716,-1.729,-1.548,-0.997,-1.259,-0.967,-1.027,-0.827,-0.691
Lüleburgaz,2007,7,-2.010,-1.573,-1.338,-1.800,-0.872,-1.202,-1.581,-1.692,-1.041,-1.096
Lüleburgaz,2007,8,-0.018,-0.874,-1.892,-2.034,-0.673,-1.129,-1.731,-2.352,-1.059,-1.160
Lüleburgaz,2007,9,0.668,0.768,-0.218,-0.561,-1.532,-1.644,-1.014,-1.230,-0.986,-1.126
Lüleburgaz,2007,10,-0.535,-0.806,-0.248,-0.559,-1.039,-1.502,-0.824,-0.993,-1.462,-1.474
Lüleburgaz,2007,11,0.751,0.886,0.238,0.237,-0.595,-0.772,-0.291,-0.401,-1.147,-1.176
Lüleburgaz,2007,12,-0.141,-0.182,-0.149,-0.127,-0.323,-0.344,-1.018,-1.021,-0.842,-0.860
Lüleburgaz,2008,1,-0.647,-0.655,-0.225,-0.027,-0.482,-0.523,-0.992,-1.177,-0.891,-0.941
Lüleburgaz,2008,2,-1.755,-1.455,-1.353,-1.178,-0.813,-0.666,-1.348,-1.432,-1.038,-1.055
Lüleburgaz,2008,3,-0.313,-0.936,-1.389,-1.436,-1.042,-1.060,-1.079,-1.235,-1.625,-1.782
Lüleburgaz,2008,4,0.692,0.394,-0.890,-1.147,-0.659,-0.683,-0.765,-0.875,-1.175,-1.391
Lüleburgaz,2008,5,0.512,0.601,0.310,0.051,-1.069,-1.116,-0.674,-0.612,-1.186,-1.315
Lüleburgaz,2008,6,1.307,1.365,1.370,1.323,-0.237,-0.299,-0.348,-0.279,-0.498,-0.692
Lüleburgaz,2008,7,0.413,0.197,1.128,1.200,0.277,0.109,-0.044,0.034,-0.252,-0.304
Lüleburgaz,2008,8,-0.448,-0.987,0.810,0.381,0.753,0.371,-0.451,-0.387,-0.285,-0.339
Lüleburgaz,2008,9,0.081,0.136,-0.087,-0.220,0.830,0.511,-0.346,-0.335,-0.411,-0.479
Lüleburgaz,2008,10,-1.351,-1.153,-1.182,-1.162,0.014,-0.109,-0.445,-0.460,-0.551,-0.420
Lüleburgaz,2008,11,-0.765,-0.908,-1.581,-1.323,-0.500,-0.441,-0.349,-0.374,-1.100,-0.914
Lüleburgaz,2008,12,-0.643,-0.889,-1.747,-1.574,-1.460,-1.355,-0.545,-0.454,-1.219,-1.102
Lüleburgaz,2009,1,0.591,0.636,-0.690,-0.800,-1.371,-1.400,-0.551,-0.508,-0.873,-0.897
Lüleburgaz,2009,2,1.381,1.392,0.556,0.447,-0.457,-0.583,-0.079,-0.206,-0.023,-0.206
Lüleburgaz,2009,3,0.860,0.966,1.234,1.216,-0.127,-0.250,-0.235,-0.477,0.253,0.122
Lüleburgaz,2009,4,-0.419,-0.365,1.286,1.177,0.162,0.125,-0.429,-0.580,0.041,-0.000
Lüleburgaz,2009,5,-0.605,-0.730,-0.182,-0.082,0.362,0.382,-0.567,-0.594,-0.191,-0.189
Lüleburgaz,2009,6,-0.575,-0.676,-1.362,-1.065,0.590,0.617,-0.703,-0.754,-0.770,-0.890
Lüleburgaz,2009,7,0.486,0.056,-0.750,-0.870,0.447,0.291,-0.241,-0.358,-0.750,-0.892
Lüleburgaz,2009,8,-1.875,-0.539,-0.524,-0.476,-0.666,-0.603,-0.030,-0.014,-0.785,-0.810
Lüleburgaz,2009,9,2.087,2.127,1.418,0.970,0.460,0.408,1.257,0.837,0.069,0.017
Lüleburgaz,2009,10,1.420,1.540,1.934,2.025,1.321,1.401,1.633,1.041,0.958,0.647
Lüleburgaz,2009,11,-0.716,-0.796,1.714,1.910,1.099,0.698,0.881,0.615,0.987,0.645
Lüleburgaz,2009,12,0.202,-0.065,0.583,0.499,1.120,0.739,0.625,0.453,1.149,0.739
Lüleburgaz,2010,1,0.286,0.360,-0.364,-0.440,1.164,1.242,0.734,0.545,1.091,0.770
Lüleburgaz,2010,2,2.396,2.434,1.487,1.543,2.088,2.002,1.640,1.103,1.515,1.039
