year,month,pr_mm,tas_c,model,name,ssp
2068,2,74.337,8.707,ACCESS-CM2,Uzunköprü,ssp245
2068,3,15.719,10.343,ACCESS-CM2,Uzunköprü,ssp245
2068,4,40.686,17.441,ACCESS-CM2,Uzunköprü,ssp245
2068,5,44.1,21.411,ACCESS-CM2,Uzunköprü,ssp245
2068,6,8.326,25.93,ACCESS-CM2,Uzunköprü,ssp245
2068,7,9.552,31.182,ACCESS-CM2,Uzunköprü,ssp245
2068,8,0.003,29.965,ACCESS-CM2,Uzunköprü,ssp245
2068,9,31.02,24.434,ACCESS-CM2,Uzunköprü,ssp245
2068,10,21.86,23.089,ACCESS-CM2,Uzunköprü,ssp245
2068,11,55.371,11.539,ACCESS-CM2,Uzunköprü,ssp245
2068,12,111.79,6.63,ACCESS-CM2,Uzunköprü,ssp245
2069,1,37.981,7.006,ACCESS-CM2,Uzunköprü,ssp245
2069,2,125.871,9.035,ACCESS-CM2,Uzunköprü,ssp245
2069,3,222.914,9.992,ACCESS-CM2,Uzunköprü,ssp245
2069,4,43.104,16.487,ACCESS-CM2,Uzunköprü,ssp245
2069,5,59.211,21.208,ACCESS-CM2,Uzunköprü,ssp245
2069,6,22.793,25.134,ACCESS-CM2,Uzunköprü,ssp245
2069,7,31.958,30.605,ACCESS-CM2,Uzunköprü,ssp245
2069,8,51.724,28.797,ACCESS-CM2,Uzunköprü,ssp245
2069,9,84.093,22.996,ACCESS-CM2,Uzunköprü,ssp245
2069,10,29.356,22.349,ACCESS-CM2,Uzunköprü,ssp245
2069,11,94.368,11.702,ACCESS-CM2,Uzunköprü,ssp245
2069,12,73.086,8.17,ACCESS-CM2,Uzunköprü,ssp245
2070,1,44.671,3.953,ACCESS-CM2,Uzunköprü,ssp245
2070,2,240.2,4.687,ACCESS-CM2,Uzunköprü,ssp245
2070,3,73.352,8.208,ACCESS-CM2,Uzunköprü,ssp245
2070,4,33.666,16.906,ACCESS-CM2,Uzunköprü,ssp245
2070,5,40.517,19.158,ACCESS-CM2,Uzunköprü,ssp245
2070,6,8.659,25.798,ACCESS-CM2,Uzunköprü,ssp245
2070,7,26.786,30.596,ACCESS-CM2,Uzunköprü,ssp245
2070,8,11.88,27.683,ACCESS-CM2,Uzunköprü,ssp245
2070,9,44.03,22.73,ACCESS-CM2,Uzunköprü,ssp245
2070,10,8.65,19.002,ACCESS-CM2,Uzunköprü,ssp245
2070,11,10.094,13.329,ACCESS-CM2,Uzunköprü,ssp245
2070,12,40.223,7.715,ACCESS-CM2,Uzunköprü,ssp245
2071,1,83.289,6.089,ACCESS-CM2,Uzunköprü,ssp245
2071,2,33.665,7.211,ACCESS-CM2,Uzunköprü,ssp245
2071,3,33.151,11.907,ACCESS-CM2,Uzunköprü,ssp245
2071,4,2.295,19.018,ACCESS-CM2,Uzunköprü,ssp245
2071,5,62.471,19.109,ACCESS-CM2,Uzunköprü,ssp245
2071,6,27.313,25.884,ACCESS-CM2,Uzunköprü,ssp245
2071,7,3.716,30.285,ACCESS-CM2,Uzunköprü,ssp245
2071,8,10.11,30.983,ACCESS-CM2,Uzunköprü,ssp245
2071,9,0.541,24.901,ACCESS-CM2,Uzunköprü,ssp245
2071,10,68.54,23.4,ACCESS-CM2,Uzunköprü,ssp245
2071,11,159.683,6.819,ACCESS-CM2,Uzunköprü,ssp245
2071,12,82.386,7.054,ACCESS-CM2,Uzunköprü,ssp245
2072,1,154.64,7.28,ACCESS-CM2,Uzunköprü,ssp245
2072,2,98.959,7.515,ACCESS-CM2,Uzunköprü,ssp245
2072,3,116.852,11.699,ACCESS-CM2,Uzunköprü,ssp245
2072,4,105.409,14.992,ACCESS-CM2,Uzunköprü,ssp245
2072,5,52.197,22.491,ACCESS-CM2,Uzunköprü,ssp245
2072,6,6.057,26.166,ACCESS-CM2,Uzunköprü,ssp245
2072,7,3.721,29.288,ACCESS-CM2,Uzunköprü,ssp245
2072,8,3.914,29.019,ACCESS-CM2,Uzunköprü,ssp245
2072,9,0.457,25.571,ACCESS-CM2,Uzunköprü,ssp245
2072,10,126.513,18.268,ACCESS-CM2,Uzunköprü,ssp245
2072,11,157.765,12.997,ACCESS-CM2,Uzunköprü,ssp245
2072,12,197.937,8.78,ACCESS-CM2,Uzunköprü,ssp245
2073,1,27.572,2.512,ACCESS-CM2,Uzunköprü,ssp245
2073,2,58.743,5.586,ACCESS-CM2,Uzunköprü,ssp245
2073,3,83.767,10.286,ACCESS-CM2,Uzunköprü,ssp245
2073,4,113.293,16.315,ACCESS-CM2,Uzunköprü,ssp245
2073,5,52.686,17.138,ACCESS-CM2,Uzunköprü,ssp245
2073,6,20.34,25.325,ACCESS-CM2,Uzunköprü,ssp245
2073,7,8.056,27.495,ACCESS-CM2,Uzunköprü,ssp245
2073,8,4.794,28.544,ACCESS-CM2,Uzunköprü,ssp245
2073,9,8.576,23.036,ACCESS-CM2,Uzunköprü,ssp245
2073,10,73.75,17.71,ACCESS-CM2,Uzunköprü,ssp245
2073,11,270.786,12.488,ACCESS-CM2,Uzunköprü,ssp245
2073,12,77.61,10.042,ACCESS-CM2,Uzunköprü,ssp245
2074,1,130.129,8.084,ACCESS-CM2,Uzunköprü,ssp245
2074,2,90.936,9.281,ACCESS-CM2,Uzunköprü,ssp245
2074,3,135.494,11.6,ACCESS-CM2,Uzunköprü,ssp245
2074,4,98.681,16.798,ACCESS-CM2,Uzunköprü,ssp245
2074,5,16.409,22.834,ACCESS-CM2,Uzunköprü,ssp245
2074,6,1.562,28.469,ACCESS-CM2,Uzunköprü,ssp245
2074,7,2.292,27.869,ACCESS-CM2,Uzunköprü,ssp245
2074,8,17.935,28.918,ACCESS-CM2,Uzunköprü,ssp245
2074,9,28.384,23.465,ACCESS-CM2,Uzunköprü,ssp245
2074,10,13.916,23.463,ACCESS-CM2,Uzunköprü,ssp245
2074,11,30.589,13.327,ACCESS-CM2,Uzunköprü,ssp245
2074,12,135.063,9.977,ACCESS-CM2,Uzunköprü,ssp245
2075,1,45.385,4.563,ACCESS-CM2,Uzunköprü,ssp245
2075,2,103.831,5.404,ACCESS-CM2,Uzunköprü,ssp245
2075,3,94.762,8.143,ACCESS-CM2,Uzunköprü,ssp245
2075,4,42.26,14.945,ACCESS-CM2,Uzunköprü,ssp245
2075,5,11.097,19.55,ACCESS-CM2,Uzunköprü,ssp245
2075,6,6.042,27.027,ACCESS-CM2,Uzunköprü,ssp245
2075,7,7.149,31.219,ACCESS-CM2,Uzunköprü,ssp245
2075,8,3.618,29.954,ACCESS-CM2,Uzunköprü,ssp245
2075,9,16.753,24.272,ACCESS-CM2,Uzunköprü,ssp245
2075,10,152.589,18.876,ACCESS-CM2,Uzunköprü,ssp245
2075,11,131.287,9.849,ACCESS-CM2,Uzunköprü,ssp245
2075,12,108.761,7.814,ACCESS-CM2,Uzunköprü,ssp245
2076,1,69.505,7.486,ACCESS-CM2,Uzunköprü,ssp245
2076,2,156.922,7.98,ACCESS-CM2,Uzunköprü,ssp245
2076,3,69.233,8.077,ACCESS-CM2,Uzunköprü,ssp245
2076,4,90.897,14.537,ACCESS-CM2,Uzunköprü,ssp245
2076,5,53.852,21.996,ACCESS-CM2,Uzunköprü,ssp245
2076,6,89.926,23.667,ACCESS-CM2,Uzunköprü,ssp245
2076,7,4.407,30.094,ACCESS-CM2,Uzunköprü,ssp245
2076,8,0.089,29.808,ACCESS-CM2,Uzunköprü,ssp245
2076,9,100.897,23.11,ACCESS-CM2,Uzunköprü,ssp245
2076,10,33.928,16.175,ACCESS-CM2,Uzunköprü,ssp245
2076,11,113.618,10.377,ACCESS-CM2,Uzunköprü,ssp245
2076,12,26.844,9.615,ACCESS-CM2,Uzunköprü,ssp245
2077,1,109.383,4.551,ACCESS-CM2,Uzunköprü,ssp245
2077,2,34.935,7.689,ACCESS-CM2,Uzunköprü,ssp245
2077,3,56.207,11.67,ACCESS-CM2,Uzunköprü,ssp245
2077,4,109.042,15.082,ACCESS-CM2,Uzunköprü,ssp245
2077,5,19.438,22.737,ACCESS-CM2,Uzunköprü,ssp245
2077,6,39.738,25.322,ACCESS-CM2,Uzunköprü,ssp245
2077,7,196.754,26.91,ACCESS-CM2,Uzunköprü,ssp245
2077,8,0.663,27.939,ACCESS-CM2,Uzunköprü,ssp245
2077,9,14.273,24.757,ACCESS-CM2,Uzunköprü,ssp245
2077,10,113.256,17.761,ACCESS-CM2,Uzunköprü,ssp245
2077,11,89.246,13.296,ACCESS-CM2,Uzunköprü,ssp245
2077,12,115.518,8.927,ACCESS-CM2,Uzunköprü,ssp245
2078,1,72.446,3.886,ACCESS-CM2,Uzunköprü,ssp245
2078,2,3.307,4.787,ACCESS-CM2,Uzunköprü,ssp245
2078,3,65.405,10.66,ACCESS-CM2,Uzunköprü,ssp245
2078,4,20.45,13.928,ACCESS-CM2,Uzunköprü,ssp245
