model,exp,name,year,month,pr_mm,tas_c
MRI-ESM2-0,ssp245,Edirne,2022,6,98.384,23.391
MRI-ESM2-0,ssp245,Edirne,2022,7,6.248,25.193
MRI-ESM2-0,ssp245,Edirne,2022,8,1.03,25.407
MRI-ESM2-0,ssp245,Edirne,2022,9,5.403,23.535
MRI-ESM2-0,ssp245,Edirne,2022,10,12.111,18.361
MRI-ESM2-0,ssp245,Edirne,2022,11,96.761,10.2
MRI-ESM2-0,ssp245,Edirne,2022,12,95.432,8.521
MRI-ESM2-0,ssp245,Edirne,2023,1,136.536,3.814
MRI-ESM2-0,ssp245,Edirne,2023,2,13.806,7.636
MRI-ESM2-0,ssp245,Edirne,2023,3,41.393,12.894
MRI-ESM2-0,ssp245,Edirne,2023,4,83.441,12.598
MRI-ESM2-0,ssp245,Edirne,2023,5,42.054,19.26
MRI-ESM2-0,ssp245,Edirne,2023,6,82.937,20.553
MRI-ESM2-0,ssp245,Edirne,2023,7,5.597,25.409
MRI-ESM2-0,ssp245,Edirne,2023,8,9.113,23.334
MRI-ESM2-0,ssp245,Edirne,2023,9,24.643,21.765
MRI-ESM2-0,ssp245,Edirne,2023,10,11.284,15.877
MRI-ESM2-0,ssp245,Edirne,2023,11,27.316,12.046
MRI-ESM2-0,ssp245,Edirne,2023,12,48.973,5.95
MRI-ESM2-0,ssp245,Edirne,2024,1,136.476,6.255
MRI-ESM2-0,ssp245,Edirne,2024,2,83.214,8.139
MRI-ESM2-0,ssp245,Edirne,2024,3,52.726,10.25
MRI-ESM2-0,ssp245,Edirne,2024,4,47.711,14.183
MRI-ESM2-0,ssp245,Edirne,2024,5,28.422,19.168
MRI-ESM2-0,ssp245,Edirne,2024,6,64.093,22.937
MRI-ESM2-0,ssp245,Edirne,2024,7,39.791,25.352
MRI-ESM2-0,ssp245,Edirne,2024,8,15.804,23.484
MRI-ESM2-0,ssp245,Edirne,2024,9,9.178,22.476
MRI-ESM2-0,ssp245,Edirne,2024,10,70.789,16.437
MRI-ESM2-0,ssp245,Edirne,2024,11,152.352,11.667
MRI-ESM2-0,ssp245,Edirne,2024,12,84.662,7.935
MRI-ESM2-0,ssp245,Edirne,2025,1,12.348,6.941
MRI-ESM2-0,ssp245,Edirne,2025,2,23.767,4.693
MRI-ESM2-0,ssp245,Edirne,2025,3,69.136,5.315
MRI-ESM2-0,ssp245,Edirne,2025,4,47.225,12.396
MRI-ESM2-0,ssp245,Edirne,2025,5,90.357,18.574
MRI-ESM2-0,ssp245,Edirne,2025,6,62.735,22.499
MRI-ESM2-0,ssp245,Edirne,2025,7,78.817,25.082
MRI-ESM2-0,ssp245,Edirne,2025,8,27.564,22.577
MRI-ESM2-0,ssp245,Edirne,2025,9,0.536,20.083
MRI-ESM2-0,ssp245,Edirne,2025,10,40.904,17.049
MRI-ESM2-0,ssp245,Edirne,2025,11,104.961,11.551
MRI-ESM2-0,ssp245,Edirne,2025,12,140.837,5.548
MRI-ESM2-0,ssp245,Edirne,2026,1,104.754,8.62
MRI-ESM2-0,ssp245,Edirne,2026,2,83.272,5.978
MRI-ESM2-0,ssp245,Edirne,2026,3,115.492,9.657
MRI-ESM2-0,ssp245,Edirne,2026,4,72.158,14.527
MRI-ESM2-0,ssp245,Edirne,2026,5,150.257,16.079
MRI-ESM2-0,ssp245,Edirne,2026,6,48.282,23.354
MRI-ESM2-0,ssp245,Edirne,2026,7,152.411,23.811
MRI-ESM2-0,ssp245,Edirne,2026,8,22.283,23.117
MRI-ESM2-0,ssp245,Edirne,2026,9,18.444,19.587
MRI-ESM2-0,ssp245,Edirne,2026,10,88.194,12.352
MRI-ESM2-0,ssp245,Edirne,2026,11,16.368,8.986
MRI-ESM2-0,ssp245,Edirne,2026,12,86.794,6.332
MRI-ESM2-0,ssp245,Edirne,2027,1,73.323,2.315
MRI-ESM2-0,ssp245,Edirne,2027,2,3.112,6.815
MRI-ESM2-0,ssp245,Edirne,2027,3,60.44,12.097
MRI-ESM2-0,ssp245,Edirne,2027,4,129.106,12.408
MRI-ESM2-0,ssp245,Edirne,2027,5,47.288,17.558
MRI-ESM2-0,ssp245,Edirne,2027,6,72.69,20.946
MRI-ESM2-0,ssp245,Edirne,2027,7,22.084,23.932
MRI-ESM2-0,ssp245,Edirne,2027,8,11.195,23.179
MRI-ESM2-0,ssp245,Edirne,2027,9,78.124,20.117
MRI-ESM2-0,ssp245,Edirne,2027,10,17.07,14.803
MRI-ESM2-0,ssp245,Edirne,2027,11,96.829,11.548
MRI-ESM2-0,ssp245,Edirne,2027,12,77.736,6.931
MRI-ESM2-0,ssp245,Edirne,2028,1,44.66,2.142
MRI-ESM2-0,ssp245,Edirne,2028,2,48.201,3.073
MRI-ESM2-0,ssp245,Edirne,2028,3,29.575,12.451
MRI-ESM2-0,ssp245,Edirne,2028,4,47.674,14.106
MRI-ESM2-0,ssp245,Edirne,2028,5,13.7,18.424
MRI-ESM2-0,ssp245,Edirne,2028,6,71.604,22.633
MRI-ESM2-0,ssp245,Edirne,2028,7,192.639,24.395
MRI-ESM2-0,ssp245,Edirne,2028,8,13.736,22.638
MRI-ESM2-0,ssp245,Edirne,2028,9,117.165,18.448
MRI-ESM2-0,ssp245,Edirne,2028,10,21.486,15.211
MRI-ESM2-0,ssp245,Edirne,2028,11,44.557,9.387
MRI-ESM2-0,ssp245,Edirne,2028,12,160.937,5.251
MRI-ESM2-0,ssp245,Edirne,2029,1,71.774,1.904
MRI-ESM2-0,ssp245,Edirne,2029,2,48.324,8.208
MRI-ESM2-0,ssp245,Edirne,2029,3,58.667,11.073
MRI-ESM2-0,ssp245,Edirne,2029,4,95.744,13.504
MRI-ESM2-0,ssp245,Edirne,2029,5,204.112,17.91
MRI-ESM2-0,ssp245,Edirne,2029,6,126.24,21.534
MRI-ESM2-0,ssp245,Edirne,2029,7,103.825,25.286
MRI-ESM2-0,ssp245,Edirne,2029,8,43.413,24.539
MRI-ESM2-0,ssp245,Edirne,2029,9,46.275,19.854
MRI-ESM2-0,ssp245,Edirne,2029,10,34.278,16.853
MRI-ESM2-0,ssp245,Edirne,2029,11,36.369,6.502
MRI-ESM2-0,ssp245,Edirne,2029,12,49.293,8.081
MRI-ESM2-0,ssp245,Edirne,2030,1,84.61,6.22
MRI-ESM2-0,ssp245,Edirne,2030,2,32.635,6.23
MRI-ESM2-0,ssp245,Edirne,2030,3,28.628,9.479
MRI-ESM2-0,ssp245,Edirne,2030,4,137.531,8.908
MRI-ESM2-0,ssp245,Edirne,2030,5,126.963,17.004
MRI-ESM2-0,ssp245,Edirne,2030,6,77.277,22.723
MRI-ESM2-0,ssp245,Edirne,2030,7,44.714,24.238
MRI-ESM2-0,ssp245,Edirne,2030,8,4.586,21.839
MRI-ESM2-0,ssp245,Edirne,2030,9,9.208,20.946
MRI-ESM2-0,ssp245,Edirne,2030,10,44.534,14.315
MRI-ESM2-0,ssp245,Edirne,2030,11,56.722,8.198
MRI-ESM2-0,ssp245,Edirne,2030,12,105.214,8.016
MRI-ESM2-0,ssp245,Edirne,2031,1,53.774,2.477
MRI-ESM2-0,ssp245,Edirne,2031,2,12.634,7.001
MRI-ESM2-0,ssp245,Edirne,2031,3,39.91,7.276
MRI-ESM2-0,ssp245,Edirne,2031,4,85.266,14.026
MRI-ESM2-0,ssp245,Edirne,2031,5,101.531,17.031
MRI-ESM2-0,ssp245,Edirne,2031,6,132.768,21.221
MRI-ESM2-0,ssp245,Edirne,2031,7,68.951,24.333
MRI-ESM2-0,ssp245,Edirne,2031,8,10.94,22.818
MRI-ESM2-0,ssp245,Edirne,2031,9,50.28,18.175
MRI-ESM2-0,ssp245,Edirne,2031,10,112.895,14.544
MRI-ESM2-0,ssp245,Edirne,2031,11,94.112,10.32
MRI-ESM2-0,ssp245,Edirne,2031,12,202.386,7.714
MRI-ESM2-0,ssp245,Edirne,2032,1,78.044,3.613
MRI-ESM2-0,ssp245,Edirne,2032,2,22.694,7.31
MRI-ESM2-0,ssp245,Edirne,2032,3,57.567,8.463
MRI-ESM2-0,ssp245,Edirne,2032,4,73.221,11.886
MRI-ESM2-0,ssp245,Edirne,2032,5,59.28,19.912
MRI-ESM2-0,ssp245,Edirne,2032,6,33.126,22.032
MRI-ESM2-0,ssp245,Edirne,2032,7,5.543,25.455
MRI-ESM2-0,ssp245,Edirne,2032,8,36.417,22.193
MRI-ESM2-0,ssp245,Edirne,2032,9,20.027,19.866
MRI-ESM2-0,ssp245,Edirne,2032,10,74.829,17.182
MRI-ESM2-0,ssp245,Edirne,2032,11,47.01,6.027
MRI-ESM2-0,ssp245,Edirne,2032,12,104.459,5.971
MRI-ESM2-0,ssp245,Edirne,2033,1,147.19,1.371
MRI-ESM2-0,ssp245,Edirne,2033,2,95.798,7.227
MRI-ESM2-0,ssp245,Edirne,2033,3,45.53,8.671
MRI-ESM2-0,ssp245,Edirne,2033,4,70.529,11.774
MRI-ESM2-0,ssp245,Edirne,2033,5,27.321,17.813
MRI-ESM2-0,ssp245,Edirne,2033,6,48.194,22.901
MRI-ESM2-0,ssp245,Edirne,2033,7,66.359,24.272
MRI-ESM2-0,ssp245,Edirne,2033,8,10.992,23.932
MRI-ESM2-0,ssp245,Edirne,2033,9,0.886,20.395
MRI-ESM2-0,ssp245,Edirne,2033,10,54.231,15.034
MRI-ESM2-0,ssp245,Edirne,2033,11,94.894,8.706
MRI-ESM2-0,ssp245,Edirne,2033,12,37.801,4.489
MRI-ESM2-0,ssp245,Edirne,2034,1,55.417,2.715
MRI-ESM2-0,ssp245,Edirne,2034,2,64.566,6.149
MRI-ESM2-0,ssp245,Edirne,2034,3,61.342,6.513
MRI-ESM2-0,ssp245,Edirne,2034,4,77.449,10.719
MRI-ESM2-0,ssp245,Edirne,2034,5,125.203,16.906
MRI-ESM2-0,ssp245,Edirne,2034,6,162.152,20.662
MRI-ESM2-0,ssp245,Edirne,2034,7,32.145,26.432
MRI-ESM2-0,ssp245,Edirne,2034,8,22.328,22.624
MRI-ESM2-0,ssp245,Edirne,2034,9,12.124,18.353
MRI-ESM2-0,ssp245,Edirne,2034,10,46.043,14.13
MRI-ESM2-0,ssp245,Edirne,2034,11,110.27,6.204
MRI-ESM2-0,ssp245,Edirne,2034,12,53.83,1.216
MRI-ESM2-0,ssp245,Edirne,2035,1,17.926,1.433
MRI-ESM2-0,ssp245,Edirne,2035,2,46.72,2.376
MRI-ESM2-0,ssp245,Edirne,2035,3,104.883,8.946
MRI-ESM2-0,ssp245,Edirne,2035,4,50.959,12.214
MRI-ESM2-0,ssp245,Edirne,2035,5,57.055,19.042
MRI-ESM2-0,ssp245,Edirne,2035,6,74.743,22.505
MRI-ESM2-0,ssp245,Edirne,2035,7,99.664,22.39
MRI-ESM2-0,ssp245,Edirne,2035,8,15.113,22.524
MRI-ESM2-0,ssp245,Edirne,2035,9,12.287,20.495
MRI-ESM2-0,ssp245,Edirne,2035,10,3.138,16.236
MRI-ESM2-0,ssp245,Edirne,2035,11,60.649,10.528
MRI-ESM2-0,ssp245,Edirne,2035,12,84.364,5.521
MRI-ESM2-0,ssp245,Edirne,2036,1,88.461,4.081
MRI-ESM2-0,ssp245,Edirne,2036,2,10.446,4.083
MRI-ESM2-0,ssp245,Edirne,2036,3,71.414,5.3
MRI-ESM2-0,ssp245,Edirne,2036,4,92.483,12.36
MRI-ESM2-0,ssp245,Edirne,2036,5,105.116,15.577
MRI-ESM2-0,ssp245,Edirne,2036,6,101.025,22.329
MRI-ESM2-0,ssp245,Edirne,2036,7,2.253,26.05
MRI-ESM2-0,ssp245,Edirne,2036,8,1.132,24.57
MRI-ESM2-0,ssp245,Edirne,2036,9,30.447,19.029
MRI-ESM2-0,ssp245,Edirne,2036,10,51.186,14.189
MRI-ESM2-0,ssp245,Edirne,2036,11,41.028,7.086
MRI-ESM2-0,ssp245,Edirne,2036,12,73.451,6.499
MRI-ESM2-0,ssp245,Edirne,2037,1,40.709,4.107
MRI-ESM2-0,ssp245,Edirne,2037,2,123.594,5.814
MRI-ESM2-0,ssp245,Edirne,2037,3,21.113,6.846
MRI-ESM2-0,ssp245,Edirne,2037,4,124.155,10.527
MRI-ESM2-0,ssp245,Edirne,2037,5,78.878,19.117
MRI-ESM2-0,ssp245,Edirne,2037,6,38.141,22.265
MRI-ESM2-0,ssp245,Edirne,2037,7,140.376,24.395
MRI-ESM2-0,ssp245,Edirne,2037,8,37.1,25.289
MRI-ESM2-0,ssp245,Edirne,2037,9,33.035,21.902
MRI-ESM2-0,ssp245,Edirne,2037,10,117.667,16.746
MRI-ESM2-0,ssp245,Edirne,2037,11,15.126,8.581
MRI-ESM2-0,ssp245,Edirne,2037,12,60.556,6.781
MRI-ESM2-0,ssp245,Edirne,2038,1,57.841,3.849
MRI-ESM2-0,ssp245,Edirne,2038,2,28.648,6.163
MRI-ESM2-0,ssp245,Edirne,2038,3,122.019,7.153
MRI-ESM2-0,ssp245,Edirne,2038,4,88.174,14.363
MRI-ESM2-0,ssp245,Edirne,2038,5,43.25,17.247
MRI-ESM2-0,ssp245,Edirne,2038,6,56.133,23.331
MRI-ESM2-0,ssp245,Edirne,2038,7,41.863,23.674
MRI-ESM2-0,ssp245,Edirne,2038,8,63.793,23.078
MRI-ESM2-0,ssp245,Edirne,2038,9,29.985,19.319
MRI-ESM2-0,ssp245,Edirne,2038,10,46.19,15.338
MRI-ESM2-0,ssp245,Edirne,2038,11,100.671,8.29
MRI-ESM2-0,ssp245,Edirne,2038,12,58.913,4.575
MRI-ESM2-0,ssp245,Edirne,2039,1,29.351,4.665
MRI-ESM2-0,ssp245,Edirne,2039,2,54.721,9.169
MRI-ESM2-0,ssp245,Edirne,2039,3,90.19,11.549
MRI-ESM2-0,ssp245,Edirne,2039,4,157.226,12.765
MRI-ESM2-0,ssp245,Edirne,2039,5,34.776,19.02
MRI-ESM2-0,ssp245,Edirne,2039,6,182.078,22.047
MRI-ESM2-0,ssp245,Edirne,2039,7,51.281,24.959
MRI-ESM2-0,ssp245,Edirne,2039,8,27.559,22.191
MRI-ESM2-0,ssp245,Edirne,2039,9,39.758,21.857
MRI-ESM2-0,ssp245,Edirne,2039,10,53.556,16.593
MRI-ESM2-0,ssp245,Edirne,2039,11,87.403,7.785
MRI-ESM2-0,ssp245,Edirne,2039,12,58.47,6.435
MRI-ESM2-0,ssp245,Edirne,2040,1,88.712,3.92
MRI-ESM2-0,ssp245,Edirne,2040,2,73.989,5.971
MRI-ESM2-0,ssp245,Edirne,2040,3,23.32,9.719
MRI-ESM2-0,ssp245,Edirne,2040,4,40.362,14.871
MRI-ESM2-0,ssp245,Edirne,2040,5,111.035,18.855
MRI-ESM2-0,ssp245,Edirne,2040,6,136.859,22.307
MRI-ESM2-0,ssp245,Edirne,2040,7,23.412,25.159
MRI-ESM2-0,ssp245,Edirne,2040,8,21.927,23.069
MRI-ESM2-0,ssp245,Edirne,2040,9,26.518,19.132
MRI-ESM2-0,ssp245,Edirne,2040,10,85.459,13.782
MRI-ESM2-0,ssp245,Edirne,2040,11,59.894,10.745
MRI-ESM2-0,ssp245,Edirne,2040,12,67.991,9.048
MRI-ESM2-0,ssp245,Edirne,2041,1,69.439,7.625
MRI-ESM2-0,ssp245,Edirne,2041,2,78.263,8.057
MRI-ESM2-0,ssp245,Edirne,2041,3,61.972,7.331
MRI-ESM2-0,ssp245,Edirne,2041,4,51.503,12.668
MRI-ESM2-0,ssp245,Edirne,2041,5,52.141,18.091
MRI-ESM2-0,ssp245,Edirne,2041,6,53.193,22.13
MRI-ESM2-0,ssp245,Edirne,2041,7,20.427,25.823
MRI-ESM2-0,ssp245,Edirne,2041,8,21.448,24.777
MRI-ESM2-0,ssp245,Edirne,2041,9,22.274,21.639
MRI-ESM2-0,ssp245,Edirne,2041,10,68.921,14.451
MRI-ESM2-0,ssp245,Edirne,2041,11,64.874,9.598
MRI-ESM2-0,ssp245,Edirne,2041,12,89.449,9.033
MRI-ESM2-0,ssp245,Edirne,2042,1,45.184,4.839
MRI-ESM2-0,ssp245,Edirne,2042,2,65.534,6.291
MRI-ESM2-0,ssp245,Edirne,2042,3,106.888,8.015
MRI-ESM2-0,ssp245,Edirne,2042,4,53.148,13.432
MRI-ESM2-0,ssp245,Edirne,2042,5,79.556,17.969
MRI-ESM2-0,ssp245,Edirne,2042,6,20.825,21.314
MRI-ESM2-0,ssp245,Edirne,2042,7,38.159,24.193
MRI-ESM2-0,ssp245,Edirne,2042,8,28.012,24.191
MRI-ESM2-0,ssp245,Edirne,2042,9,93.59,20.574
MRI-ESM2-0,ssp245,Edirne,2042,10,48.28,15.461
MRI-ESM2-0,ssp245,Edirne,2042,11,161.991,9.852
MRI-ESM2-0,ssp245,Edirne,2042,12,43.042,8.605
MRI-ESM2-0,ssp245,Edirne,2043,1,89.713,2.085
MRI-ESM2-0,ssp245,Edirne,2043,2,58.569,4.338
MRI-ESM2-0,ssp245,Edirne,2043,3,62.201,6.667
MRI-ESM2-0,ssp245,Edirne,2043,4,69.109,11.642
MRI-ESM2-0,ssp245,Edirne,2043,5,72.162,16.944
MRI-ESM2-0,ssp245,Edirne,2043,6,127.389,20.577
MRI-ESM2-0,ssp245,Edirne,2043,7,7.245,24.716
MRI-ESM2-0,ssp245,Edirne,2043,8,72.731,22.762
MRI-ESM2-0,ssp245,Edirne,2043,9,16.748,19.188
MRI-ESM2-0,ssp245,Edirne,2043,10,11.789,16.766
MRI-ESM2-0,ssp245,Edirne,2043,11,20.059,11.617
MRI-ESM2-0,ssp245,Edirne,2043,12,18.532,8.26
MRI-ESM2-0,ssp245,Edirne,2044,1,123.343,3.501
MRI-ESM2-0,ssp245,Edirne,2044,2,42.786,10.249
MRI-ESM2-0,ssp245,Edirne,2044,3,133.248,6.868
MRI-ESM2-0,ssp245,Edirne,2044,4,35.749,15.171
MRI-ESM2-0,ssp245,Edirne,2044,5,102.505,17.269
MRI-ESM2-0,ssp245,Edirne,2044,6,88.085,24.031
MRI-ESM2-0,ssp245,Edirne,2044,7,9.935,26.331
MRI-ESM2-0,ssp245,Edirne,2044,8,3.396,25.001
MRI-ESM2-0,ssp245,Edirne,2044,9,17.039,22.2
MRI-ESM2-0,ssp245,Edirne,2044,10,38.968,16.356
MRI-ESM2-0,ssp245,Edirne,2044,11,36.398,9.994
MRI-ESM2-0,ssp245,Edirne,2044,12,198.758,6.137
MRI-ESM2-0,ssp245,Edirne,2045,1,36.707,3.623
MRI-ESM2-0,ssp245,Edirne,2045,2,7.379,9.219
MRI-ESM2-0,ssp245,Edirne,2045,3,69.378,9.781
MRI-ESM2-0,ssp245,Edirne,2045,4,84.419,11.543
MRI-ESM2-0,ssp245,Edirne,2045,5,85.384,17.39
MRI-ESM2-0,ssp245,Edirne,2045,6,12.164,22.989
MRI-ESM2-0,ssp245,Edirne,2045,7,26.209,24.448
MRI-ESM2-0,ssp245,Edirne,2045,8,35.16,24.99
MRI-ESM2-0,ssp245,Edirne,2045,9,10.635,21.857
MRI-ESM2-0,ssp245,Edirne,2045,10,39.844,16.05
MRI-ESM2-0,ssp245,Edirne,2045,11,10.626,7.87
MRI-ESM2-0,ssp245,Edirne,2045,12,123.072,7.167
MRI-ESM2-0,ssp245,Edirne,2046,1,139.337,5.529
MRI-ESM2-0,ssp245,Edirne,2046,2,25.403,3.417
MRI-ESM2-0,ssp245,Edirne,2046,3,40.29,9.396
MRI-ESM2-0,ssp245,Edirne,2046,4,118.471,10.683
MRI-ESM2-0,ssp245,Edirne,2046,5,55.839,17.417
MRI-ESM2-0,ssp245,Edirne,2046,6,78.415,22.338
MRI-ESM2-0,ssp245,Edirne,2046,7,46.224,24.749
MRI-ESM2-0,ssp245,Edirne,2046,8,10.294,23.174
MRI-ESM2-0,ssp245,Edirne,2046,9,0.212,21.113
MRI-ESM2-0,ssp245,Edirne,2046,10,4.754,16.36
MRI-ESM2-0,ssp245,Edirne,2046,11,44.049,9.017
MRI-ESM2-0,ssp245,Edirne,2046,12,181.244,7.486
MRI-ESM2-0,ssp245,Edirne,2047,1,31.437,7.761
MRI-ESM2-0,ssp245,Edirne,2047,2,81.176,8.603
MRI-ESM2-0,ssp245,Edirne,2047,3,45.856,13.585
MRI-ESM2-0,ssp245,Edirne,2047,4,88.701,12.398
MRI-ESM2-0,ssp245,Edirne,2047,5,30.811,17.355
MRI-ESM2-0,ssp245,Edirne,2047,6,24.732,23.182
MRI-ESM2-0,ssp245,Edirne,2047,7,4.684,27.068
MRI-ESM2-0,ssp245,Edirne,2047,8,7.175,23.938
MRI-ESM2-0,ssp245,Edirne,2047,9,55.329,20.334
MRI-ESM2-0,ssp245,Edirne,2047,10,1.78,14.912
MRI-ESM2-0,ssp245,Edirne,2047,11,55.332,8.878
MRI-ESM2-0,ssp245,Edirne,2047,12,72.347,6.511
MRI-ESM2-0,ssp245,Edirne,2048,1,28.527,5.762
MRI-ESM2-0,ssp245,Edirne,2048,2,20.461,8.949
MRI-ESM2-0,ssp245,Edirne,2048,3,14.975,13.169
MRI-ESM2-0,ssp245,Edirne,2048,4,108.207,14.719
MRI-ESM2-0,ssp245,Edirne,2048,5,81.877,20.389
MRI-ESM2-0,ssp245,Edirne,2048,6,29.307,24.65
MRI-ESM2-0,ssp245,Edirne,2048,7,61.187,26.187
MRI-ESM2-0,ssp245,Edirne,2048,8,59.33,25.436
MRI-ESM2-0,ssp245,Edirne,2048,9,30.347,21.102
MRI-ESM2-0,ssp245,Edirne,2048,10,81.731,16.154
MRI-ESM2-0,ssp245,Edirne,2048,11,113.11,9.608
MRI-ESM2-0,ssp245,Edirne,2048,12,37.474,5.754
MRI-ESM2-0,ssp245,Edirne,2049,1,34.505,2.624
MRI-ESM2-0,ssp245,Edirne,2049,2,27.275,5.837
MRI-ESM2-0,ssp245,Edirne,2049,3,7.866,9.882
MRI-ESM2-0,ssp245,Edirne,2049,4,43.378,13.786
MRI-ESM2-0,ssp245,Edirne,2049,5,38.875,20.147
MRI-ESM2-0,ssp245,Edirne,2049,6,51.789,24.271
MRI-ESM2-0,ssp245,Edirne,2049,7,25.06,27.822
MRI-ESM2-0,ssp245,Edirne,2049,8,8.392,26.639
MRI-ESM2-0,ssp245,Edirne,2049,9,34.567,21.825
MRI-ESM2-0,ssp245,Edirne,2049,10,68.492,13.496
MRI-ESM2-0,ssp245,Edirne,2049,11,72.541,7.921
MRI-ESM2-0,ssp245,Edirne,2049,12,99.903,7.832
MRI-ESM2-0,ssp245,Edirne,2050,1,23.929,4.455
MRI-ESM2-0,ssp245,Edirne,2050,2,46.743,8.304
MRI-ESM2-0,ssp245,Edirne,2050,3,88.932,7.937
MRI-ESM2-0,ssp245,Edirne,2050,4,32.209,11.614
MRI-ESM2-0,ssp245,Edirne,2050,5,52.568,16.971
MRI-ESM2-0,ssp245,Edirne,2050,6,104.288,22.218
MRI-ESM2-0,ssp245,Edirne,2050,7,47.892,24.889
MRI-ESM2-0,ssp245,Edirne,2050,8,30.0,23.866
MRI-ESM2-0,ssp245,Edirne,2050,9,0.469,23.869
MRI-ESM2-0,ssp245,Edirne,2050,10,38.423,17.796
MRI-ESM2-0,ssp245,Edirne,2050,11,53.447,5.046
MRI-ESM2-0,ssp245,Edirne,2050,12,90.077,7.684
MRI-ESM2-0,ssp245,Edirne,2051,1,26.069,6.73
MRI-ESM2-0,ssp245,Edirne,2051,2,192.716,5.62
MRI-ESM2-0,ssp245,Edirne,2051,3,114.294,5.398
MRI-ESM2-0,ssp245,Edirne,2051,4,125.896,11.286
MRI-ESM2-0,ssp245,Edirne,2051,5,95.866,15.451
MRI-ESM2-0,ssp245,Edirne,2051,6,29.049,21.974
MRI-ESM2-0,ssp245,Edirne,2051,7,68.607,24.567
MRI-ESM2-0,ssp245,Edirne,2051,8,13.983,22.446
MRI-ESM2-0,ssp245,Edirne,2051,9,44.103,21.699
MRI-ESM2-0,ssp245,Edirne,2051,10,46.122,14.158
MRI-ESM2-0,ssp245,Edirne,2051,11,24.472,11.281
MRI-ESM2-0,ssp245,Edirne,2051,12,92.742,3.883
MRI-ESM2-0,ssp245,Edirne,2052,1,199.304,0.726
MRI-ESM2-0,ssp245,Edirne,2052,2,40.43,3.268
MRI-ESM2-0,ssp245,Edirne,2052,3,58.701,8.288
MRI-ESM2-0,ssp245,Edirne,2052,4,72.08,13.669
MRI-ESM2-0,ssp245,Edirne,2052,5,35.564,17.653
MRI-ESM2-0,ssp245,Edirne,2052,6,53.348,22.294
MRI-ESM2-0,ssp245,Edirne,2052,7,38.748,25.463
MRI-ESM2-0,ssp245,Edirne,2052,8,20.643,23.443
MRI-ESM2-0,ssp245,Edirne,2052,9,76.284,20.944
MRI-ESM2-0,ssp245,Edirne,2052,10,29.795,15.702
MRI-ESM2-0,ssp245,Edirne,2052,11,77.964,7.218
MRI-ESM2-0,ssp245,Edirne,2052,12,92.126,6.738
MRI-ESM2-0,ssp245,Edirne,2053,1,64.469,4.677
MRI-ESM2-0,ssp245,Edirne,2053,2,23.233,6.693
MRI-ESM2-0,ssp245,Edirne,2053,3,3.828,11.176
MRI-ESM2-0,ssp245,Edirne,2053,4,33.179,15.432
MRI-ESM2-0,ssp245,Edirne,2053,5,126.195,19.281
MRI-ESM2-0,ssp245,Edirne,2053,6,140.1,20.879
MRI-ESM2-0,ssp245,Edirne,2053,7,63.641,26.004
MRI-ESM2-0,ssp245,Edirne,2053,8,40.837,23.911
MRI-ESM2-0,ssp245,Edirne,2053,9,15.491,19.031
MRI-ESM2-0,ssp245,Edirne,2053,10,76.856,16.848
MRI-ESM2-0,ssp245,Edirne,2053,11,38.435,10.402
MRI-ESM2-0,ssp245,Edirne,2053,12,49.937,7.611
MRI-ESM2-0,ssp245,Edirne,2054,1,28.861,5.683
MRI-ESM2-0,ssp245,Edirne,2054,2,21.293,5.548
MRI-ESM2-0,ssp245,Edirne,2054,3,63.661,8.754
MRI-ESM2-0,ssp245,Edirne,2054,4,77.124,15.871
MRI-ESM2-0,ssp245,Edirne,2054,5,133.341,17.524
MRI-ESM2-0,ssp245,Edirne,2054,6,148.738,22.232
MRI-ESM2-0,ssp245,Edirne,2054,7,20.657,26.338
MRI-ESM2-0,ssp245,Edirne,2054,8,45.61,22.694
MRI-ESM2-0,ssp245,Edirne,2054,9,3.784,21.31
MRI-ESM2-0,ssp245,Edirne,2054,10,113.278,15.663
MRI-ESM2-0,ssp245,Edirne,2054,11,119.186,8.694
MRI-ESM2-0,ssp245,Edirne,2054,12,147.11,6.945
MRI-ESM2-0,ssp245,Edirne,2055,1,57.446,4.794
MRI-ESM2-0,ssp245,Edirne,2055,2,22.165,2.915
MRI-ESM2-0,ssp245,Edirne,2055,3,74.059,5.05
MRI-ESM2-0,ssp245,Edirne,2055,4,130.996,12.897
MRI-ESM2-0,ssp245,Edirne,2055,5,32.227,18.537
MRI-ESM2-0,ssp245,Edirne,2055,6,135.332,22.526
MRI-ESM2-0,ssp245,Edirne,2055,7,53.348,24.382
MRI-ESM2-0,ssp245,Edirne,2055,8,20.236,22.971
MRI-ESM2-0,ssp245,Edirne,2055,9,34.67,22.02
MRI-ESM2-0,ssp245,Edirne,2055,10,6.647,16.435
MRI-ESM2-0,ssp245,Edirne,2055,11,104.855,7.352
MRI-ESM2-0,ssp245,Edirne,2055,12,27.848,2.934
MRI-ESM2-0,ssp245,Edirne,2056,1,80.353,4.974
MRI-ESM2-0,ssp245,Edirne,2056,2,90.859,2.847
MRI-ESM2-0,ssp245,Edirne,2056,3,24.783,10.937
MRI-ESM2-0,ssp245,Edirne,2056,4,41.939,13.01
MRI-ESM2-0,ssp245,Edirne,2056,5,124.539,17.126
MRI-ESM2-0,ssp245,Edirne,2056,6,27.409,24.495
MRI-ESM2-0,ssp245,Edirne,2056,7,93.858,26.229
MRI-ESM2-0,ssp245,Edirne,2056,8,4.655,25.019
