model,ssp,name,year,month,SPI12,SPEI12
GFDL-ESM4,ssp585,Lüleburgaz,2029,11,0.936,0.52
GFDL-ESM4,ssp585,Lüleburgaz,2029,12,1.131,0.698
GFDL-ESM4,ssp585,Lüleburgaz,2030,1,0.414,0.265
GFDL-ESM4,ssp585,Lüleburgaz,2030,2,0.32,0.164
GFDL-ESM4,ssp585,Lüleburgaz,2030,3,0.772,0.474
GFDL-ESM4,ssp585,Lüleburgaz,2030,4,0.654,0.338
GFDL-ESM4,ssp585,Lüleburgaz,2030,5,0.689,0.295
GFDL-ESM4,ssp585,Lüleburgaz,2030,6,0.754,0.316
GFDL-ESM4,ssp585,Lüleburgaz,2030,7,0.707,0.419
GFDL-ESM4,ssp585,Lüleburgaz,2030,8,0.657,0.329
GFDL-ESM4,ssp585,Lüleburgaz,2030,9,0.702,0.382
GFDL-ESM4,ssp585,Lüleburgaz,2030,10,0.655,0.277
GFDL-ESM4,ssp585,Lüleburgaz,2030,11,1.34,0.739
GFDL-ESM4,ssp585,Lüleburgaz,2030,12,1.223,0.708
GFDL-ESM4,ssp585,Lüleburgaz,2031,1,1.968,1.17
GFDL-ESM4,ssp585,Lüleburgaz,2031,2,2.111,1.222
GFDL-ESM4,ssp585,Lüleburgaz,2031,3,1.491,0.879
GFDL-ESM4,ssp585,Lüleburgaz,2031,4,1.768,0.993
GFDL-ESM4,ssp585,Lüleburgaz,2031,5,2.233,1.209
GFDL-ESM4,ssp585,Lüleburgaz,2031,6,2.109,1.959
GFDL-ESM4,ssp585,Lüleburgaz,2031,7,2.079,1.857
GFDL-ESM4,ssp585,Lüleburgaz,2031,8,2.17,2.041
GFDL-ESM4,ssp585,Lüleburgaz,2031,9,1.667,1.636
GFDL-ESM4,ssp585,Lüleburgaz,2031,10,1.69,1.023
GFDL-ESM4,ssp585,Lüleburgaz,2031,11,1.479,0.851
GFDL-ESM4,ssp585,Lüleburgaz,2031,12,0.735,0.438
GFDL-ESM4,ssp585,Lüleburgaz,2032,1,0.093,-0.056
GFDL-ESM4,ssp585,Lüleburgaz,2032,2,0.108,-0.012
GFDL-ESM4,ssp585,Lüleburgaz,2032,3,0.865,0.622
GFDL-ESM4,ssp585,Lüleburgaz,2032,4,0.837,0.545
GFDL-ESM4,ssp585,Lüleburgaz,2032,5,0.392,0.283
GFDL-ESM4,ssp585,Lüleburgaz,2032,6,0.471,0.516
GFDL-ESM4,ssp585,Lüleburgaz,2032,7,0.104,-0.11
GFDL-ESM4,ssp585,Lüleburgaz,2032,8,0.111,-0.174
GFDL-ESM4,ssp585,Lüleburgaz,2032,9,0.312,0.083
GFDL-ESM4,ssp585,Lüleburgaz,2032,10,0.445,0.188
GFDL-ESM4,ssp585,Lüleburgaz,2032,11,0.243,0.031
GFDL-ESM4,ssp585,Lüleburgaz,2032,12,0.264,0.084
GFDL-ESM4,ssp585,Lüleburgaz,2033,1,0.86,0.518
GFDL-ESM4,ssp585,Lüleburgaz,2033,2,0.882,0.504
GFDL-ESM4,ssp585,Lüleburgaz,2033,3,-0.095,-0.289
GFDL-ESM4,ssp585,Lüleburgaz,2033,4,-0.12,-0.322
GFDL-ESM4,ssp585,Lüleburgaz,2033,5,0.009,-0.268
GFDL-ESM4,ssp585,Lüleburgaz,2033,6,0.132,-0.346
GFDL-ESM4,ssp585,Lüleburgaz,2033,7,0.072,-0.279
GFDL-ESM4,ssp585,Lüleburgaz,2033,8,-0.073,-0.481
GFDL-ESM4,ssp585,Lüleburgaz,2033,9,-0.286,-0.748
GFDL-ESM4,ssp585,Lüleburgaz,2033,10,0.405,0.111
GFDL-ESM4,ssp585,Lüleburgaz,2033,11,1.43,0.78
GFDL-ESM4,ssp585,Lüleburgaz,2033,12,1.767,0.964
GFDL-ESM4,ssp585,Lüleburgaz,2034,1,1.294,0.725
GFDL-ESM4,ssp585,Lüleburgaz,2034,2,1.084,0.649
GFDL-ESM4,ssp585,Lüleburgaz,2034,3,1.095,0.639
GFDL-ESM4,ssp585,Lüleburgaz,2034,4,0.728,0.335
GFDL-ESM4,ssp585,Lüleburgaz,2034,5,0.799,0.353
GFDL-ESM4,ssp585,Lüleburgaz,2034,6,1.113,0.833
GFDL-ESM4,ssp585,Lüleburgaz,2034,7,1.312,1.063
GFDL-ESM4,ssp585,Lüleburgaz,2034,8,1.397,1.11
GFDL-ESM4,ssp585,Lüleburgaz,2034,9,1.386,1.145
GFDL-ESM4,ssp585,Lüleburgaz,2034,10,0.719,0.315
GFDL-ESM4,ssp585,Lüleburgaz,2034,11,-0.724,-0.838
GFDL-ESM4,ssp585,Lüleburgaz,2034,12,-0.619,-0.711
GFDL-ESM4,ssp585,Lüleburgaz,2035,1,-0.336,-0.496
GFDL-ESM4,ssp585,Lüleburgaz,2035,2,-0.306,-0.505
GFDL-ESM4,ssp585,Lüleburgaz,2035,3,-0.274,-0.432
GFDL-ESM4,ssp585,Lüleburgaz,2035,4,-0.204,-0.342
GFDL-ESM4,ssp585,Lüleburgaz,2035,5,-0.398,-0.462
GFDL-ESM4,ssp585,Lüleburgaz,2035,6,-0.861,-1.197
GFDL-ESM4,ssp585,Lüleburgaz,2035,7,-1.06,-1.452
GFDL-ESM4,ssp585,Lüleburgaz,2035,8,-1.145,-1.482
GFDL-ESM4,ssp585,Lüleburgaz,2035,9,-0.905,-1.287
GFDL-ESM4,ssp585,Lüleburgaz,2035,10,-0.85,-1.369
GFDL-ESM4,ssp585,Lüleburgaz,2035,11,-1.034,-1.655
GFDL-ESM4,ssp585,Lüleburgaz,2035,12,-1.039,-1.571
GFDL-ESM4,ssp585,Lüleburgaz,2036,1,-1.945,-2.88
GFDL-ESM4,ssp585,Lüleburgaz,2036,2,-1.587,-2.341
GFDL-ESM4,ssp585,Lüleburgaz,2036,3,-1.599,-2.458
GFDL-ESM4,ssp585,Lüleburgaz,2036,4,-1.236,-1.904
GFDL-ESM4,ssp585,Lüleburgaz,2036,5,-1.11,-1.797
GFDL-ESM4,ssp585,Lüleburgaz,2036,6,-1.055,-1.631
GFDL-ESM4,ssp585,Lüleburgaz,2036,7,-1.03,-1.484
GFDL-ESM4,ssp585,Lüleburgaz,2036,8,-0.968,-1.361
GFDL-ESM4,ssp585,Lüleburgaz,2036,9,-1.133,-1.482
GFDL-ESM4,ssp585,Lüleburgaz,2036,10,-0.555,-0.806
GFDL-ESM4,ssp585,Lüleburgaz,2036,11,0.159,-0.112
GFDL-ESM4,ssp585,Lüleburgaz,2036,12,0.414,0.106
GFDL-ESM4,ssp585,Lüleburgaz,2037,1,0.538,0.169
GFDL-ESM4,ssp585,Lüleburgaz,2037,2,0.485,0.138
GFDL-ESM4,ssp585,Lüleburgaz,2037,3,1.116,0.716
GFDL-ESM4,ssp585,Lüleburgaz,2037,4,0.825,0.524
GFDL-ESM4,ssp585,Lüleburgaz,2037,5,1.013,0.546
GFDL-ESM4,ssp585,Lüleburgaz,2037,6,0.795,0.334
GFDL-ESM4,ssp585,Lüleburgaz,2037,7,1.56,1.23
GFDL-ESM4,ssp585,Lüleburgaz,2037,8,1.483,1.176
GFDL-ESM4,ssp585,Lüleburgaz,2037,9,1.538,1.298
GFDL-ESM4,ssp585,Lüleburgaz,2037,10,1.002,0.528
GFDL-ESM4,ssp585,Lüleburgaz,2037,11,0.435,0.033
GFDL-ESM4,ssp585,Lüleburgaz,2037,12,-0.076,-0.42
GFDL-ESM4,ssp585,Lüleburgaz,2038,1,0.25,-0.26
GFDL-ESM4,ssp585,Lüleburgaz,2038,2,0.325,-0.195
GFDL-ESM4,ssp585,Lüleburgaz,2038,3,-0.277,-0.864
GFDL-ESM4,ssp585,Lüleburgaz,2038,4,-0.212,-0.971
GFDL-ESM4,ssp585,Lüleburgaz,2038,5,-0.39,-1.196
GFDL-ESM4,ssp585,Lüleburgaz,2038,6,-0.289,-1.275
GFDL-ESM4,ssp585,Lüleburgaz,2038,7,-1.161,-2.212
GFDL-ESM4,ssp585,Lüleburgaz,2038,8,-1.032,-2.027
GFDL-ESM4,ssp585,Lüleburgaz,2038,9,-0.334,-1.347
GFDL-ESM4,ssp585,Lüleburgaz,2038,10,0.353,-0.429
GFDL-ESM4,ssp585,Lüleburgaz,2038,11,0.973,0.214
GFDL-ESM4,ssp585,Lüleburgaz,2038,12,1.089,0.382
GFDL-ESM4,ssp585,Lüleburgaz,2039,1,1.376,0.587
GFDL-ESM4,ssp585,Lüleburgaz,2039,2,1.396,0.642
GFDL-ESM4,ssp585,Lüleburgaz,2039,3,1.281,0.558
GFDL-ESM4,ssp585,Lüleburgaz,2039,4,1.566,0.721
GFDL-ESM4,ssp585,Lüleburgaz,2039,5,1.823,0.89
GFDL-ESM4,ssp585,Lüleburgaz,2039,6,2.031,1.775
GFDL-ESM4,ssp585,Lüleburgaz,2039,7,1.83,1.592
GFDL-ESM4,ssp585,Lüleburgaz,2039,8,1.729,1.439
GFDL-ESM4,ssp585,Lüleburgaz,2039,9,1.532,1.223
GFDL-ESM4,ssp585,Lüleburgaz,2039,10,1.517,0.803
GFDL-ESM4,ssp585,Lüleburgaz,2039,11,1.008,0.441
GFDL-ESM4,ssp585,Lüleburgaz,2039,12,1.077,0.492
GFDL-ESM4,ssp585,Lüleburgaz,2040,1,0.711,0.226
GFDL-ESM4,ssp585,Lüleburgaz,2040,2,0.594,0.062
GFDL-ESM4,ssp585,Lüleburgaz,2040,3,0.544,0.14
GFDL-ESM4,ssp585,Lüleburgaz,2040,4,0.48,0.103
GFDL-ESM4,ssp585,Lüleburgaz,2040,5,0.151,-0.085
GFDL-ESM4,ssp585,Lüleburgaz,2040,6,0.475,0.196
GFDL-ESM4,ssp585,Lüleburgaz,2040,7,0.516,0.264
GFDL-ESM4,ssp585,Lüleburgaz,2040,8,0.513,0.183
GFDL-ESM4,ssp585,Lüleburgaz,2040,9,0.008,-0.437
GFDL-ESM4,ssp585,Lüleburgaz,2040,10,-0.436,-0.754
GFDL-ESM4,ssp585,Lüleburgaz,2040,11,0.242,-0.07
GFDL-ESM4,ssp585,Lüleburgaz,2040,12,0.153,-0.13
GFDL-ESM4,ssp585,Lüleburgaz,2041,1,0.415,-0.006
GFDL-ESM4,ssp585,Lüleburgaz,2041,2,0.467,0.07
GFDL-ESM4,ssp585,Lüleburgaz,2041,3,0.521,0.123
GFDL-ESM4,ssp585,Lüleburgaz,2041,4,0.385,-0.067
GFDL-ESM4,ssp585,Lüleburgaz,2041,5,0.511,0.036
GFDL-ESM4,ssp585,Lüleburgaz,2041,6,0.484,-0.135
GFDL-ESM4,ssp585,Lüleburgaz,2041,7,0.652,0.071
GFDL-ESM4,ssp585,Lüleburgaz,2041,8,0.73,0.35
GFDL-ESM4,ssp585,Lüleburgaz,2041,9,0.662,0.3
GFDL-ESM4,ssp585,Lüleburgaz,2041,10,0.546,0.076
GFDL-ESM4,ssp585,Lüleburgaz,2041,11,0.816,0.327
GFDL-ESM4,ssp585,Lüleburgaz,2041,12,0.049,-0.277
GFDL-ESM4,ssp585,Lüleburgaz,2042,1,-0.175,-0.599
GFDL-ESM4,ssp585,Lüleburgaz,2042,2,-0.184,-0.642
GFDL-ESM4,ssp585,Lüleburgaz,2042,3,-0.138,-0.568
GFDL-ESM4,ssp585,Lüleburgaz,2042,4,-0.058,-0.382
GFDL-ESM4,ssp585,Lüleburgaz,2042,5,-0.399,-0.83
GFDL-ESM4,ssp585,Lüleburgaz,2042,6,-0.636,-1.25
GFDL-ESM4,ssp585,Lüleburgaz,2042,7,-0.448,-0.991
GFDL-ESM4,ssp585,Lüleburgaz,2042,8,-0.372,-0.925
GFDL-ESM4,ssp585,Lüleburgaz,2042,9,-0.143,-0.734
GFDL-ESM4,ssp585,Lüleburgaz,2042,10,0.566,0.195
GFDL-ESM4,ssp585,Lüleburgaz,2042,11,-0.33,-0.635
GFDL-ESM4,ssp585,Lüleburgaz,2042,12,0.78,0.347
GFDL-ESM4,ssp585,Lüleburgaz,2043,1,0.408,0.058
GFDL-ESM4,ssp585,Lüleburgaz,2043,2,0.102,-0.204
GFDL-ESM4,ssp585,Lüleburgaz,2043,3,0.038,-0.223
GFDL-ESM4,ssp585,Lüleburgaz,2043,4,-0.204,-0.588
GFDL-ESM4,ssp585,Lüleburgaz,2043,5,-0.104,-0.527
GFDL-ESM4,ssp585,Lüleburgaz,2043,6,-0.434,-1.294
GFDL-ESM4,ssp585,Lüleburgaz,2043,7,-0.513,-1.507
GFDL-ESM4,ssp585,Lüleburgaz,2043,8,-0.074,-0.974
GFDL-ESM4,ssp585,Lüleburgaz,2043,9,-0.038,-0.845
GFDL-ESM4,ssp585,Lüleburgaz,2043,10,-0.341,-1.289
GFDL-ESM4,ssp585,Lüleburgaz,2043,11,0.549,-0.286
GFDL-ESM4,ssp585,Lüleburgaz,2043,12,-0.323,-1.142
GFDL-ESM4,ssp585,Lüleburgaz,2044,1,-0.234,-1.208
GFDL-ESM4,ssp585,Lüleburgaz,2044,2,-0.1,-0.995
GFDL-ESM4,ssp585,Lüleburgaz,2044,3,0.341,-0.469
GFDL-ESM4,ssp585,Lüleburgaz,2044,4,0.633,-0.049
GFDL-ESM4,ssp585,Lüleburgaz,2044,5,0.962,0.314
GFDL-ESM4,ssp585,Lüleburgaz,2044,6,1.066,0.673
GFDL-ESM4,ssp585,Lüleburgaz,2044,7,1.383,1.188
GFDL-ESM4,ssp585,Lüleburgaz,2044,8,1.142,0.781
GFDL-ESM4,ssp585,Lüleburgaz,2044,9,1.219,0.899
GFDL-ESM4,ssp585,Lüleburgaz,2044,10,0.961,0.494
GFDL-ESM4,ssp585,Lüleburgaz,2044,11,0.096,-0.16
GFDL-ESM4,ssp585,Lüleburgaz,2044,12,0.41,0.094
GFDL-ESM4,ssp585,Lüleburgaz,2045,1,0.415,0.024
GFDL-ESM4,ssp585,Lüleburgaz,2045,2,0.337,-0.036
GFDL-ESM4,ssp585,Lüleburgaz,2045,3,-0.202,-0.593
GFDL-ESM4,ssp585,Lüleburgaz,2045,4,-0.115,-0.484
GFDL-ESM4,ssp585,Lüleburgaz,2045,5,-0.446,-0.753
GFDL-ESM4,ssp585,Lüleburgaz,2045,6,-0.55,-1.163
GFDL-ESM4,ssp585,Lüleburgaz,2045,7,-0.91,-1.594
GFDL-ESM4,ssp585,Lüleburgaz,2045,8,-1.01,-1.534
GFDL-ESM4,ssp585,Lüleburgaz,2045,9,-1.161,-1.589
GFDL-ESM4,ssp585,Lüleburgaz,2045,10,-0.697,-0.991
GFDL-ESM4,ssp585,Lüleburgaz,2045,11,-0.575,-0.81
GFDL-ESM4,ssp585,Lüleburgaz,2045,12,-0.743,-1.091
GFDL-ESM4,ssp585,Lüleburgaz,2046,1,-0.887,-1.317
GFDL-ESM4,ssp585,Lüleburgaz,2046,2,-0.593,-1.053
GFDL-ESM4,ssp585,Lüleburgaz,2046,3,-0.169,-0.539
GFDL-ESM4,ssp585,Lüleburgaz,2046,4,0.031,-0.362
GFDL-ESM4,ssp585,Lüleburgaz,2046,5,0.814,0.313
GFDL-ESM4,ssp585,Lüleburgaz,2046,6,0.918,0.586
GFDL-ESM4,ssp585,Lüleburgaz,2046,7,0.584,0.244
GFDL-ESM4,ssp585,Lüleburgaz,2046,8,0.399,0.016
GFDL-ESM4,ssp585,Lüleburgaz,2046,9,0.201,-0.374
GFDL-ESM4,ssp585,Lüleburgaz,2046,10,-0.207,-0.664
GFDL-ESM4,ssp585,Lüleburgaz,2046,11,0.058,-0.38
GFDL-ESM4,ssp585,Lüleburgaz,2046,12,0.246,-0.115
GFDL-ESM4,ssp585,Lüleburgaz,2047,1,0.202,-0.228
GFDL-ESM4,ssp585,Lüleburgaz,2047,2,0.4,-0.02
GFDL-ESM4,ssp585,Lüleburgaz,2047,3,0.195,-0.123
GFDL-ESM4,ssp585,Lüleburgaz,2047,4,-0.136,-0.381
GFDL-ESM4,ssp585,Lüleburgaz,2047,5,-0.72,-1.035
GFDL-ESM4,ssp585,Lüleburgaz,2047,6,-0.854,-1.459
GFDL-ESM4,ssp585,Lüleburgaz,2047,7,-0.703,-1.339
GFDL-ESM4,ssp585,Lüleburgaz,2047,8,-0.709,-1.415
GFDL-ESM4,ssp585,Lüleburgaz,2047,9,-0.376,-0.947
GFDL-ESM4,ssp585,Lüleburgaz,2047,10,-0.424,-0.831
GFDL-ESM4,ssp585,Lüleburgaz,2047,11,-0.752,-1.148
GFDL-ESM4,ssp585,Lüleburgaz,2047,12,-1.186,-1.793
GFDL-ESM4,ssp585,Lüleburgaz,2048,1,-0.989,-1.701
GFDL-ESM4,ssp585,Lüleburgaz,2048,2,-0.703,-1.326
GFDL-ESM4,ssp585,Lüleburgaz,2048,3,-0.433,-1.003
GFDL-ESM4,ssp585,Lüleburgaz,2048,4,-0.521,-1.105
GFDL-ESM4,ssp585,Lüleburgaz,2048,5,-0.159,-0.652
GFDL-ESM4,ssp585,Lüleburgaz,2048,6,-0.201,-0.905
GFDL-ESM4,ssp585,Lüleburgaz,2048,7,-0.365,-1.187
GFDL-ESM4,ssp585,Lüleburgaz,2048,8,-0.188,-1.03
GFDL-ESM4,ssp585,Lüleburgaz,2048,9,-0.145,-0.974
GFDL-ESM4,ssp585,Lüleburgaz,2048,10,0.267,-0.38
GFDL-ESM4,ssp585,Lüleburgaz,2048,11,0.712,0.044
GFDL-ESM4,ssp585,Lüleburgaz,2048,12,0.588,0.006
GFDL-ESM4,ssp585,Lüleburgaz,2049,1,0.748,0.023
GFDL-ESM4,ssp585,Lüleburgaz,2049,2,0.445,-0.291
GFDL-ESM4,ssp585,Lüleburgaz,2049,3,1.001,0.27
GFDL-ESM4,ssp585,Lüleburgaz,2049,4,1.318,0.444
GFDL-ESM4,ssp585,Lüleburgaz,2049,5,0.841,-0.081
GFDL-ESM4,ssp585,Lüleburgaz,2049,6,1.036,0.196
GFDL-ESM4,ssp585,Lüleburgaz,2049,7,1.171,0.455
GFDL-ESM4,ssp585,Lüleburgaz,2049,8,1.162,0.511
GFDL-ESM4,ssp585,Lüleburgaz,2049,9,1.314,0.741
GFDL-ESM4,ssp585,Lüleburgaz,2049,10,1.585,0.704
GFDL-ESM4,ssp585,Lüleburgaz,2049,11,1.242,0.506
GFDL-ESM4,ssp585,Lüleburgaz,2049,12,1.635,0.804
GFDL-ESM4,ssp585,Lüleburgaz,2050,1,1.807,0.994
GFDL-ESM4,ssp585,Lüleburgaz,2050,2,2.037,1.147
GFDL-ESM4,ssp585,Lüleburgaz,2050,3,1.775,1.057
GFDL-ESM4,ssp585,Lüleburgaz,2050,4,1.912,1.065
GFDL-ESM4,ssp585,Lüleburgaz,2050,5,2.052,1.123
GFDL-ESM4,ssp585,Lüleburgaz,2050,6,2.199,2.042
GFDL-ESM4,ssp585,Lüleburgaz,2050,7,2.195,2.057
GFDL-ESM4,ssp585,Lüleburgaz,2050,8,2.483,2.403
GFDL-ESM4,ssp585,Lüleburgaz,2050,9,2.132,2.184
GFDL-ESM4,ssp585,Lüleburgaz,2050,10,1.957,1.242
GFDL-ESM4,ssp585,Lüleburgaz,2050,11,2.162,1.194
GFDL-ESM4,ssp585,Lüleburgaz,2050,12,1.492,0.924
GFDL-ESM4,ssp585,Lüleburgaz,2051,1,1.873,1.181
GFDL-ESM4,ssp585,Lüleburgaz,2051,2,1.276,0.824
GFDL-ESM4,ssp585,Lüleburgaz,2051,3,0.779,0.41
GFDL-ESM4,ssp585,Lüleburgaz,2051,4,0.528,0.144
GFDL-ESM4,ssp585,Lüleburgaz,2051,5,0.645,0.159
GFDL-ESM4,ssp585,Lüleburgaz,2051,6,0.415,-0.237
GFDL-ESM4,ssp585,Lüleburgaz,2051,7,0.282,-0.5
GFDL-ESM4,ssp585,Lüleburgaz,2051,8,-0.275,-1.312
GFDL-ESM4,ssp585,Lüleburgaz,2051,9,-0.481,-1.444
GFDL-ESM4,ssp585,Lüleburgaz,2051,10,-0.507,-1.665
GFDL-ESM4,ssp585,Lüleburgaz,2051,11,-0.787,-2.056
GFDL-ESM4,ssp585,Lüleburgaz,2051,12,-0.743,-1.805
GFDL-ESM4,ssp585,Lüleburgaz,2052,1,-1.99,-4.671
GFDL-ESM4,ssp585,Lüleburgaz,2052,2,-1.498,-3.011
GFDL-ESM4,ssp585,Lüleburgaz,2052,3,-1.278,-2.682
GFDL-ESM4,ssp585,Lüleburgaz,2052,4,-0.941,-2.033
GFDL-ESM4,ssp585,Lüleburgaz,2052,5,-1.335,-3.849
GFDL-ESM4,ssp585,Lüleburgaz,2052,6,-1.034,-2.084
GFDL-ESM4,ssp585,Lüleburgaz,2052,7,-1.005,-2.053
GFDL-ESM4,ssp585,Lüleburgaz,2052,8,-0.557,-1.461
GFDL-ESM4,ssp585,Lüleburgaz,2052,9,-0.309,-1.129
GFDL-ESM4,ssp585,Lüleburgaz,2052,10,-0.8,-1.349
GFDL-ESM4,ssp585,Lüleburgaz,2052,11,-0.312,-0.928
GFDL-ESM4,ssp585,Lüleburgaz,2052,12,0.317,-0.268
GFDL-ESM4,ssp585,Lüleburgaz,2053,1,0.552,-0.102
GFDL-ESM4,ssp585,Lüleburgaz,2053,2,0.525,-0.062
GFDL-ESM4,ssp585,Lüleburgaz,2053,3,0.242,-0.296
GFDL-ESM4,ssp585,Lüleburgaz,2053,4,0.146,-0.297
GFDL-ESM4,ssp585,Lüleburgaz,2053,5,0.158,-0.257
GFDL-ESM4,ssp585,Lüleburgaz,2053,6,-0.173,-0.84
GFDL-ESM4,ssp585,Lüleburgaz,2053,7,-0.008,-0.63
GFDL-ESM4,ssp585,Lüleburgaz,2053,8,-0.421,-1.458
GFDL-ESM4,ssp585,Lüleburgaz,2053,9,-0.553,-1.586
GFDL-ESM4,ssp585,Lüleburgaz,2053,10,-0.356,-1.526
GFDL-ESM4,ssp585,Lüleburgaz,2053,11,0.25,-0.64
GFDL-ESM4,ssp585,Lüleburgaz,2053,12,-0.305,-1.327
GFDL-ESM4,ssp585,Lüleburgaz,2054,1,-0.041,-1.179
GFDL-ESM4,ssp585,Lüleburgaz,2054,2,-0.214,-1.436
GFDL-ESM4,ssp585,Lüleburgaz,2054,3,0.087,-1.033
GFDL-ESM4,ssp585,Lüleburgaz,2054,4,-0.106,-1.535
GFDL-ESM4,ssp585,Lüleburgaz,2054,5,0.095,-1.208
GFDL-ESM4,ssp585,Lüleburgaz,2054,6,0.045,-1.433
GFDL-ESM4,ssp585,Lüleburgaz,2054,7,0.105,-1.316
GFDL-ESM4,ssp585,Lüleburgaz,2054,8,0.191,-0.924
GFDL-ESM4,ssp585,Lüleburgaz,2054,9,0.155,-0.995
GFDL-ESM4,ssp585,Lüleburgaz,2054,10,0.518,-0.343
GFDL-ESM4,ssp585,Lüleburgaz,2054,11,0.586,-0.22
GFDL-ESM4,ssp585,Lüleburgaz,2054,12,0.723,0.025
GFDL-ESM4,ssp585,Lüleburgaz,2055,1,0.158,-0.642
GFDL-ESM4,ssp585,Lüleburgaz,2055,2,0.616,-0.125
GFDL-ESM4,ssp585,Lüleburgaz,2055,3,0.373,-0.164
GFDL-ESM4,ssp585,Lüleburgaz,2055,4,0.095,-0.341
GFDL-ESM4,ssp585,Lüleburgaz,2055,5,-0.162,-0.664
GFDL-ESM4,ssp585,Lüleburgaz,2055,6,-0.219,-1.047
GFDL-ESM4,ssp585,Lüleburgaz,2055,7,-0.094,-0.971
GFDL-ESM4,ssp585,Lüleburgaz,2055,8,-0.173,-1.058
GFDL-ESM4,ssp585,Lüleburgaz,2055,9,-0.152,-0.92
GFDL-ESM4,ssp585,Lüleburgaz,2055,10,-0.373,-1.165
GFDL-ESM4,ssp585,Lüleburgaz,2055,11,-1.07,-2.57
GFDL-ESM4,ssp585,Lüleburgaz,2055,12,-1.36,-3.729
GFDL-ESM4,ssp585,Lüleburgaz,2056,1,-1.593,-3.692
GFDL-ESM4,ssp585,Lüleburgaz,2056,2,-1.857,-4.753
GFDL-ESM4,ssp585,Lüleburgaz,2056,3,-1.587,-4.753
GFDL-ESM4,ssp585,Lüleburgaz,2056,4,-1.587,-4.753
GFDL-ESM4,ssp585,Lüleburgaz,2056,5,-1.646,-4.753
GFDL-ESM4,ssp585,Lüleburgaz,2056,6,-1.606,-2.897
GFDL-ESM4,ssp585,Lüleburgaz,2056,7,-2.121,-3.476
GFDL-ESM4,ssp585,Lüleburgaz,2056,8,-2.129,-3.163
GFDL-ESM4,ssp585,Lüleburgaz,2056,9,-1.995,-2.904
GFDL-ESM4,ssp585,Lüleburgaz,2056,10,-2.078,-4.753
GFDL-ESM4,ssp585,Lüleburgaz,2056,11,-2.666,-4.753
GFDL-ESM4,ssp585,Lüleburgaz,2056,12,-2.08,-4.753
GFDL-ESM4,ssp585,Lüleburgaz,2057,1,-2.272,-4.753
GFDL-ESM4,ssp585,Lüleburgaz,2057,2,-2.537,-4.753
GFDL-ESM4,ssp585,Lüleburgaz,2057,3,-2.559,-4.753
GFDL-ESM4,ssp585,Lüleburgaz,2057,4,-2.315,-4.753
GFDL-ESM4,ssp585,Lüleburgaz,2057,5,-1.607,-4.753
GFDL-ESM4,ssp585,Lüleburgaz,2057,6,-1.367,-2.327
GFDL-ESM4,ssp585,Lüleburgaz,2057,7,-1.369,-2.053
GFDL-ESM4,ssp585,Lüleburgaz,2057,8,-1.269,-2.003
GFDL-ESM4,ssp585,Lüleburgaz,2057,9,-1.007,-1.683
GFDL-ESM4,ssp585,Lüleburgaz,2057,10,-0.646,-1.612
GFDL-ESM4,ssp585,Lüleburgaz,2057,11,0.218,-0.642
GFDL-ESM4,ssp585,Lüleburgaz,2057,12,-0.157,-1.067
GFDL-ESM4,ssp585,Lüleburgaz,2058,1,-0.069,-1.123
GFDL-ESM4,ssp585,Lüleburgaz,2058,2,0.308,-0.653
GFDL-ESM4,ssp585,Lüleburgaz,2058,3,0.293,-0.617
GFDL-ESM4,ssp585,Lüleburgaz,2058,4,0.077,-0.966
GFDL-ESM4,ssp585,Lüleburgaz,2058,5,-0.331,-1.7
GFDL-ESM4,ssp585,Lüleburgaz,2058,6,-0.608,-2.39
GFDL-ESM4,ssp585,Lüleburgaz,2058,7,-0.542,-2.259
GFDL-ESM4,ssp585,Lüleburgaz,2058,8,-0.503,-2.158
GFDL-ESM4,ssp585,Lüleburgaz,2058,9,-0.479,-2.011
GFDL-ESM4,ssp585,Lüleburgaz,2058,10,-0.503,-2.28
GFDL-ESM4,ssp585,Lüleburgaz,2058,11,-0.549,-2.381
GFDL-ESM4,ssp585,Lüleburgaz,2058,12,-0.356,-1.994
GFDL-ESM4,ssp585,Lüleburgaz,2059,1,-0.51,-2.359
GFDL-ESM4,ssp585,Lüleburgaz,2059,2,-0.803,-2.716
GFDL-ESM4,ssp585,Lüleburgaz,2059,3,-0.796,-2.556
GFDL-ESM4,ssp585,Lüleburgaz,2059,4,-0.139,-1.283
GFDL-ESM4,ssp585,Lüleburgaz,2059,5,-0.356,-1.424
GFDL-ESM4,ssp585,Lüleburgaz,2059,6,-0.001,-0.712
GFDL-ESM4,ssp585,Lüleburgaz,2059,7,0.098,-0.557
GFDL-ESM4,ssp585,Lüleburgaz,2059,8,0.071,-0.312
GFDL-ESM4,ssp585,Lüleburgaz,2059,9,0.153,-0.169
GFDL-ESM4,ssp585,Lüleburgaz,2059,10,-0.523,-0.79
GFDL-ESM4,ssp585,Lüleburgaz,2059,11,-1.029,-1.494
GFDL-ESM4,ssp585,Lüleburgaz,2059,12,-1.311,-1.811
GFDL-ESM4,ssp585,Lüleburgaz,2060,1,-1.533,-2.223
GFDL-ESM4,ssp585,Lüleburgaz,2060,2,-1.257,-1.969
GFDL-ESM4,ssp585,Lüleburgaz,2060,3,-0.785,-1.458
GFDL-ESM4,ssp585,Lüleburgaz,2060,4,-1.141,-1.964
