name,year,month,SPI12,SPEI12,SPEI12_ou,dekad
Edirne,2002,12,0.268,0.258,0.25299947849306353,2000
Edirne,2003,1,0.999,0.957,0.9709529181911206,2000
Edirne,2003,2,1.094,1.14,1.15998490415776,2000
Edirne,2003,3,0.53,0.751,0.7565292608646368,2000
Edirne,2003,4,0.7,0.924,0.9331251925671317,2000
Edirne,2003,5,1.137,1.18,1.2367872102156061,2000
Edirne,2003,6,1.033,1.057,1.1290144497307786,2000
Edirne,2003,7,1.088,1.145,1.196722107019882,2000
Edirne,2003,8,1.075,1.056,1.1494596123300553,2000
Edirne,2003,9,0.431,0.454,0.5581862813170435,2000
Edirne,2003,10,0.67,0.681,0.7845260173934171,2000
Edirne,2003,11,-0.094,-0.095,-0.018489385473776487,2000
Edirne,2003,12,-0.132,-0.079,0.007710899562000683,2000
Edirne,2004,1,-0.721,-0.666,-0.5973684165706391,2000
Edirne,2004,2,-0.911,-0.932,-0.9026867930810649,2000
Edirne,2004,3,-0.732,-0.853,-0.801656892545241,2000
Edirne,2004,4,-1.084,-1.37,-1.304643475436336,2000
Edirne,2004,5,-1.286,-1.291,-1.3148621945264956,2000
Edirne,2004,6,-0.524,-0.336,-0.40813202962816036,2000
Edirne,2004,7,-0.607,-0.368,-0.4682529413472143,2000
Edirne,2004,8,-0.491,-0.149,-0.2999594367980002,2000
Edirne,2004,9,-0.713,-0.444,-0.5634193189584022,2000
Edirne,2004,10,-1.683,-1.329,-1.4534274459802354,2000
Edirne,2004,11,-1.35,-1.13,-1.2141148947323543,2000
Edirne,2004,12,-0.932,-0.796,-0.8690066820154116,2000
Edirne,2005,1,-0.771,-0.735,-0.7955573771147307,2000
Edirne,2005,2,0.35,0.485,0.4671364273149398,2000
Edirne,2005,3,0.32,0.515,0.49890855861782374,2000
Edirne,2005,4,0.342,0.506,0.4989552556734049,2000
Edirne,2005,5,0.318,0.362,0.3917307165959912,2000
Edirne,2005,6,-0.306,-0.192,-0.20241238245826612,2000
Edirne,2005,7,0.264,0.355,0.3731100066221963,2000
Edirne,2005,8,0.433,0.443,0.492698749621024,2000
Edirne,2005,9,0.778,0.794,0.8464076247217587,2000
Edirne,2005,10,1.143,1.202,1.2143041796292564,2000
Edirne,2005,11,1.447,1.523,1.5217027521103295,2000
Edirne,2005,12,1.448,1.48,1.4803701824869826,2000
Edirne,2006,1,1.274,1.404,1.4052960629906799,2000
Edirne,2006,2,0.616,0.839,0.8278654787559055,2000
Edirne,2006,3,1.223,1.32,1.3235002980997854,2000
Edirne,2006,4,1.265,1.344,1.3536977585659589,2000
Edirne,2006,5,1.166,1.266,1.273810813416238,2000
Edirne,2006,6,1.677,1.602,1.619112774068458,2000
Edirne,2006,7,1.366,1.406,1.4143299392762074,2000
Edirne,2006,8,1.296,1.325,1.351295628720629,2000
Edirne,2006,9,1.542,1.537,1.547898136005558,2000
Edirne,2006,10,1.561,1.54,1.5635488762679612,2000
Edirne,2006,11,1.067,1.124,1.1504200206568682,2000
Edirne,2006,12,0.76,0.86,0.8817757471447221,2000
Edirne,2007,1,1.013,1.047,1.070276962355538,2000
Edirne,2007,2,0.832,0.841,0.8543060468950973,2000
Edirne,2007,3,0.274,0.324,0.3092777870790378,2000
Edirne,2007,4,0.224,0.354,0.28772721744752827,2000
Edirne,2007,5,0.83,0.841,0.8105232703286372,2000
Edirne,2007,6,0.277,0.177,0.1719171430085735,2000
Edirne,2007,7,-0.202,-0.634,-0.5354543059934816,2000
Edirne,2007,8,-0.444,-0.898,-0.8151161379886953,2000
Edirne,2007,9,-0.805,-1.185,-1.1616674504258462,2000
Edirne,2007,10,-0.954,-1.28,-1.2873442518753389,2000
Edirne,2007,11,0.08,-0.313,-0.2754130127850556,2000
Edirne,2007,12,0.472,0.168,0.20863831450380707,2000
Edirne,2008,1,-0.011,-0.286,-0.26789941724109056,2000
Edirne,2008,2,-0.244,-0.498,-0.49052352536928123,2000
Edirne,2008,3,-0.322,-0.63,-0.5993028660014068,2000
Edirne,2008,4,-0.099,-0.492,-0.42428371919194435,2000
Edirne,2008,5,-0.823,-1.157,-1.1551878062841716,2000
Edirne,2008,6,-0.532,-0.753,-0.7838686076064407,2000
Edirne,2008,7,-0.252,-0.285,-0.3814118421088333,2000
Edirne,2008,8,-0.247,-0.327,-0.40920211309944793,2000
Edirne,2008,9,-0.057,-0.153,-0.20644780731899948,2000
Edirne,2008,10,-0.25,-0.364,-0.4287293452213292,2000
Edirne,2008,11,-1.169,-1.245,-1.3146069349319365,2000
Edirne,2008,12,-1.776,-1.849,-1.9491225201839568,2000
Edirne,2009,1,-1.34,-1.689,-1.7633398947309225,2000
Edirne,2009,2,-0.53,-0.838,-0.8719363982302152,2000
Edirne,2009,3,-0.379,-0.524,-0.57341859137295,2000
Edirne,2009,4,-0.622,-0.733,-0.8092551613998622,2000
Edirne,2009,5,-0.592,-0.779,-0.8186301753501396,2000
Edirne,2009,6,-0.815,-1.019,-1.061662295914757,2000
Edirne,2009,7,-0.334,-0.534,-0.5451212647111595,2000
Edirne,2009,8,-0.25,-0.367,-0.4200193318384985,2000
Edirne,2009,9,-0.244,-0.372,-0.4110531146124547,2000
Edirne,2009,10,0.686,0.546,0.5535711985428172,2000
Edirne,2009,11,0.806,0.692,0.6889893896836947,2000
Edirne,2009,12,1.472,1.304,1.3152725773624714,2000
Edirne,2010,1,1.575,1.408,1.419231692211837,2010
Edirne,2010,2,2.082,1.785,1.79960728891783,2010
Edirne,2010,3,2.209,1.811,1.8207696450010507,2010
Edirne,2010,4,2.323,1.901,1.9138201278019527,2010
Edirne,2010,5,2.211,1.848,1.8576472267764734,2010
Edirne,2010,6,2.468,1.973,1.973874756205304,2010
Edirne,2010,7,2.374,1.976,1.959136122912975,2010
Edirne,2010,8,2.343,1.944,1.9593462655409308,2010
Edirne,2010,9,2.17,1.776,1.7991216002670731,2010
Edirne,2010,10,1.962,1.686,1.684256840193159,2010
Edirne,2010,11,1.758,1.493,1.5360206515789296,2010
Edirne,2010,12,1.445,1.172,1.2086723233300218,2010
Edirne,2011,1,1.189,0.953,0.9948090527435534,2010
Edirne,2011,2,0.003,-0.249,-0.2206474897137741,2010
Edirne,2011,3,-0.454,-0.755,-0.7122961956096985,2010
Edirne,2011,4,-0.314,-0.507,-0.46178317602681573,2010
Edirne,2011,5,-0.266,-0.415,-0.36716792885831995,2010
Edirne,2011,6,-0.306,-0.426,-0.36790359311728504,2010
Edirne,2011,7,-0.814,-1.097,-0.9975481194597239,2010
Edirne,2011,8,-0.782,-0.862,-0.8621661871953341,2010
Edirne,2011,9,-0.881,-1.06,-1.002919211697543,2010
Edirne,2011,10,-0.394,-0.619,-0.5126011701027176,2010
Edirne,2011,11,-0.668,-0.692,-0.6888964611559307,2010
Edirne,2011,12,-0.546,-0.535,-0.517056821650156,2010
Edirne,2012,1,-0.135,-0.09,-0.06142087186330943,2010
Edirne,2012,2,0.047,0.13,0.1651175146108232,2010
Edirne,2012,3,-0.019,0.119,0.12163755933799149,2010
Edirne,2012,4,-0.004,-0.036,-0.03253069328294645,2010
Edirne,2012,5,0.632,0.592,0.5875644891748624,2010
Edirne,2012,6,0.3,0.135,0.167639433339785,2010
Edirne,2012,7,0.165,-0.215,-0.08772175053842346,2010
Edirne,2012,8,0.018,-0.552,-0.3565554677836013,2010
Edirne,2012,9,-0.185,-0.709,-0.562402607689887,2010
Edirne,2012,10,-0.974,-1.584,-1.4507407767788412,2010
Edirne,2012,11,-0.759,-1.486,-1.3107875532297368,2010
Edirne,2012,12,-0.073,-0.892,-0.6495028507514241,2010
Edirne,2013,1,0.106,-0.813,-0.5313385623401925,2010
Edirne,2013,2,0.556,-0.286,-0.044541150586491704,2010
Edirne,2013,3,0.942,0.182,0.42790295027501807,2010
Edirne,2013,4,0.805,-0.009,0.25932189749038165,2010
Edirne,2013,5,0.142,-1.044,-0.6888751093279998,2010
Edirne,2013,6,0.888,0.026,0.312467111709499,2010
Edirne,2013,7,0.954,0.356,0.49455455408710025,2010
Edirne,2013,8,0.965,0.388,0.5121079371944841,2010
Edirne,2013,9,1.003,0.468,0.5761391795304674,2010
Edirne,2013,10,0.88,0.489,0.5080062761062956,2010
Edirne,2013,11,1.294,0.963,0.9844927268820058,2010
Edirne,2013,12,0.261,-0.139,-0.13683818024355346,2010
Edirne,2014,1,-0.054,-0.557,-0.5556832152075895,2010
Edirne,2014,2,-0.827,-1.41,-1.414538851547848,2010
Edirne,2014,3,-0.341,-0.907,-0.8721490569713274,2010
Edirne,2014,4,-0.231,-0.734,-0.7007949661662297,2010
Edirne,2014,5,0.363,0.11,0.10022716918070519,2010
Edirne,2014,6,0.244,0.081,0.03559273619169188,2010
Edirne,2014,7,0.838,0.69,0.6660724784458724,2010
Edirne,2014,8,0.885,0.803,0.7433604730833081,2010
Edirne,2014,9,1.522,1.414,1.353868666695392,2010
Edirne,2014,10,2.024,1.807,1.760897118044318,2010
Edirne,2014,11,1.586,1.515,1.463634952048573,2010
Edirne,2014,12,2.488,2.061,2.0346929073442306,2010
Edirne,2015,1,2.382,1.994,1.9721912784859335,2010
Edirne,2015,2,2.574,2.145,2.1263703002618097,2010
Edirne,2015,3,2.404,1.985,1.9553001377254002,2010
Edirne,2015,4,2.339,2.019,1.9770365408930213,2010
Edirne,2015,5,1.938,1.722,1.6871806291366824,2010
Edirne,2015,6,1.888,1.668,1.6213900740336307,2010
Edirne,2015,7,1.286,1.139,1.1119013702119678,2010
Edirne,2015,8,1.395,1.211,1.2004060307857323,2010
Edirne,2015,9,1.217,0.933,0.9718279419383531,2010
Edirne,2015,10,0.965,0.654,0.6901602818059429,2010
Edirne,2015,11,0.937,0.577,0.6365986161416355,2010
Edirne,2015,12,0.03,-0.352,-0.3297626854227208,2010
Edirne,2016,1,0.718,0.431,0.4698288267539752,2010
Edirne,2016,2,0.776,0.431,0.4882511111809817,2010
Edirne,2016,3,0.43,0.033,0.09769015199629781,2010
Edirne,2016,4,0.926,0.417,0.5275205801444874,2010
Edirne,2016,5,1.297,0.923,0.9686459469543122,2010
Edirne,2016,6,0.974,0.482,0.578714907249892,2010
Edirne,2016,7,1.055,0.54,0.6455093662192909,2010
Edirne,2016,8,0.82,0.276,0.3836275582311874,2010
Edirne,2016,9,0.337,-0.222,-0.14456925607473292,2010
Edirne,2016,10,-0.297,-0.911,-0.8699294824820133,2010
Edirne,2016,11,-0.293,-0.818,-0.8133754920811819,2010
Edirne,2016,12,-0.311,-0.809,-0.8029637179957904,2010
Edirne,2017,1,-0.917,-1.523,-1.4870965735891286,2010
Edirne,2017,2,-1.281,-1.703,-1.702287677503475,2010
Edirne,2017,3,-1.219,-1.723,-1.714363941326144,2010
Edirne,2017,4,-1.719,-2.011,-2.0648702795352403,2010
Edirne,2017,5,-1.772,-1.965,-2.0094134383401867,2010
Edirne,2017,6,-1.069,-1.418,-1.4202865499629285,2010
Edirne,2017,7,-0.573,-0.795,-0.8258534081656163,2010
Edirne,2017,8,-0.47,-0.724,-0.7376542975036813,2010
Edirne,2017,9,-0.428,-0.726,-0.7112098615580794,2010
Edirne,2017,10,0.593,0.324,0.3787827162610155,2010
Edirne,2017,11,0.754,0.499,0.5506239622310388,2010
Edirne,2017,12,1.539,1.186,1.2543204356363935,2010
Edirne,2018,1,1.209,0.859,0.9004304617477349,2010
Edirne,2018,2,1.717,1.341,1.3783998019859687,2010
Edirne,2018,3,2.302,1.756,1.7798356679686664,2010
Edirne,2018,4,2.011,1.478,1.5389520780322226,2010
Edirne,2018,5,1.818,1.221,1.324251550755651,2010
Edirne,2018,6,1.872,1.301,1.3684381682941469,2010
Edirne,2018,7,1.777,1.236,1.3018266712231612,2010
Edirne,2018,8,1.711,1.22,1.2764287918324468,2010
Edirne,2018,9,1.73,1.252,1.2903293698000629,2010
Edirne,2018,10,1.162,0.595,0.6741120482124439,2010
Edirne,2018,11,1.679,1.211,1.266529283645517,2010
Edirne,2018,12,1.302,0.85,0.8839410871754033,2010
Edirne,2019,1,1.425,0.991,1.0214427588794517,2010
Edirne,2019,2,0.683,0.25,0.2645446458721755,2010
Edirne,2019,3,-0.395,-1.031,-1.045485603272958,2010
Edirne,2019,4,0.031,-0.276,-0.3620093214948669,2010
Edirne,2019,5,0.253,0.058,-0.06067690892296072,2010
Edirne,2019,6,-0.187,-0.55,-0.63740506176819,2010
Edirne,2019,7,-0.406,-0.767,-0.8682840607573484,2010
Edirne,2019,8,-0.109,-0.483,-0.5577736153302644,2010
Edirne,2019,9,-0.126,-0.506,-0.5774583156827104,2010
Edirne,2019,10,-0.259,-0.67,-0.7444851400311858,2010
Edirne,2019,11,-1.243,-1.585,-1.6378660641054978,2010
Edirne,2019,12,-1.501,-1.967,-2.0418045835126,2010
Edirne,2020,1,-2.178,-2.806,-2.897892503118029,2020
Edirne,2020,2,-1.915,-2.497,-2.539446026689767,2020
Edirne,2020,3,-1.553,-2.332,-2.381882593750541,2020
Edirne,2020,4,-1.188,-1.832,-1.8701815215724302,2020
Edirne,2020,5,-0.908,-1.419,-1.470721858677464,2020
Edirne,2020,6,-0.842,-1.223,-1.3562100578172023,2020
Edirne,2020,7,-1.177,-1.591,-1.6887798089582542,2020
Edirne,2020,8,-1.51,-1.842,-1.9330072989409555,2020
Edirne,2020,9,-1.662,-2.037,-2.1109980075067862,2020
Edirne,2020,10,-1.302,-1.775,-1.7880300423284818,2020
Edirne,2020,11,-1.507,-1.775,-1.8193111907923658,2020
Edirne,2020,12,-0.923,-1.499,-1.509935851222369,2020
Edirne,2021,1,0.674,0.105,0.18867992438181735,2020
Edirne,2021,2,0.759,0.246,0.3292757342121347,2020
Edirne,2021,3,0.753,0.378,0.45475612697989926,2020
Edirne,2021,4,0.519,0.094,0.18641191533448434,2020
Edirne,2021,5,0.114,-0.492,-0.3601100355796718,2020
Edirne,2021,6,0.303,-0.242,-0.10267921573677072,2020
Edirne,2021,7,0.472,-0.09,0.0625109269908265,2020
Edirne,2021,8,0.542,-0.037,0.1200561583208837,2020
Edirne,2021,9,0.608,0.191,0.2763148667520391,2020
Edirne,2021,10,0.703,0.423,0.43455599739859124,2020
Edirne,2021,11,0.847,0.546,0.5814378617141257,2020
Edirne,2021,12,1.275,1.001,1.0351460652388356,2020
Edirne,2022,1,-0.135,-0.44,-0.4563663685400619,2020
Edirne,2022,2,0.193,-0.015,-0.0333697778482264,2020
Edirne,2022,3,-0.022,-0.161,-0.193055794505145,2020
Edirne,2022,4,-0.167,-0.442,-0.47040270551203706,2020
Edirne,2022,5,-0.179,-0.459,-0.501603029126715,2020
Edirne,2022,6,-0.482,-0.934,-0.9288753646521148,2020
Edirne,2022,7,-0.661,-1.043,-1.0769064953988738,2020
Edirne,2022,8,-0.123,-0.514,-0.5119466285239441,2020
Edirne,2022,9,0.108,-0.298,-0.2715924632337645,2020
Edirne,2022,10,-0.47,-0.997,-0.9660047768459437,2020
Edirne,2022,11,-0.16,-0.736,-0.6712446403930598,2020
Edirne,2022,12,-1.164,-1.714,-1.7008131299840112,2020
Edirne,2023,1,-0.921,-1.74,-1.6810367178317678,2020
Edirne,2023,2,-1.581,-2.269,-2.238073688386054,2020
Edirne,2023,3,-1.183,-2.147,-2.112020978304344,2020
Edirne,2023,4,-0.673,-1.438,-1.428931649447668,2020
Edirne,2023,5,-0.376,-0.926,-0.9817438330579055,2020
Edirne,2023,6,-0.43,-0.938,-1.0360963015919844,2020
Edirne,2023,7,-0.32,-0.887,-0.9287783441413898,2020
Edirne,2023,8,-0.764,-1.354,-1.3909194077992046,2020
Edirne,2023,9,-1.059,-1.719,-1.731300684146206,2020
Edirne,2023,10,-1.083,-1.765,-1.744818582306061,2020
Edirne,2023,11,-0.586,-1.35,-1.2853915029388598,2020
Edirne,2023,12,-0.337,-1.194,-1.1152304959709876,2020
Edirne,2024,1,-0.634,-1.597,-1.5287400212614286,2020
Edirne,2024,2,-0.461,-1.401,-1.318635238688601,2020
Edirne,2024,3,-0.424,-1.4,-1.3177097226781784,2020
Edirne,2024,4,-0.972,-2.214,-2.0985807275125246,2020
Edirne,2024,5,-1.166,-2.226,-2.1689432508077098,2020
Edirne,2024,6,-1.467,-3.447,-2.9581450853188676,2020
Edirne,2024,7,-1.26,-2.83,-2.5231397114497796,2020
Edirne,2024,8,-1.395,-2.732,-2.489777579757303,2020
Edirne,2024,9,-1.041,-2.414,-2.204044007024123,2020
Edirne,2024,10,-1.088,-2.22,-2.0952462106855823,2020
Edirne,2024,11,-1.757,-2.436,-2.3652550251445237,2020
Edirne,2024,12,-1.455,-2.62,-2.511646040921825,2020
Kırklareli,1965,12,-0.428,-0.191,-0.1738696251459039,1960
Kırklareli,1966,1,0.288,0.598,0.6112104154681763,1960
Kırklareli,1966,2,-0.26,-0.201,-0.17739402547554295,1960
Kırklareli,1966,3,0.519,0.659,0.6808507816251932,1960
Kırklareli,1966,4,0.539,0.593,0.6242274508741941,1960
Kırklareli,1966,5,0.501,0.524,0.5181400043605525,1960
Kırklareli,1966,6,0.94,1.183,1.1260696776234045,1960
Kırklareli,1966,7,0.943,1.125,1.0851868264771687,1960
Kırklareli,1966,8,1.101,0.811,1.21606052469008,1960
Kırklareli,1966,9,1.498,1.693,1.6555183827630664,1960
Kırklareli,1966,10,1.981,1.282,2.0944365922718062,1960
Kırklareli,1966,11,2.274,2.237,2.2645081497958848,1960
Kırklareli,1966,12,2.481,2.139,2.139520049071552,1960
Kırklareli,1967,1,2.54,2.232,2.2426680470290874,1960
Kırklareli,1967,2,2.249,2.159,2.154221183302397,1960
Kırklareli,1967,3,1.731,1.745,1.7408903650976846,1960
Kırklareli,1967,4,1.539,1.614,1.6194550319092096,1960
Kırklareli,1967,5,1.263,1.403,1.450467028743997,1960
Kırklareli,1967,6,1.169,1.262,1.3164153773893994,1960
Kırklareli,1967,7,1.218,1.324,1.376558222679438,1960
Kırklareli,1967,8,1.29,0.946,1.5276085760153215,1960
Kırklareli,1967,9,1.182,1.267,1.3699869494369352,1960
Kırklareli,1967,10,0.981,0.793,1.24661227643089,1960
Kırklareli,1967,11,0.058,0.181,0.18868524498857525,1960
Kırklareli,1967,12,-0.482,-0.317,-0.3063670983929934,1960
Kırklareli,1968,1,-0.211,-0.03,-0.018312405973110107,1960
Kırklareli,1968,2,0.203,0.314,0.3334396705120543,1960
Kırklareli,1968,3,0.203,0.345,0.35907796488130367,1960
Kırklareli,1968,4,-0.026,0.007,0.03755630684872608,1960
Kırklareli,1968,5,0.012,-0.267,-0.18012020593789327,1960
Kırklareli,1968,6,-0.302,-0.638,-0.5323550612121302,1960
Kırklareli,1968,7,-0.395,-0.755,-0.652608272733866,1960
Kırklareli,1968,8,-0.282,-0.343,-0.4978998483853817,1960
Kırklareli,1968,9,-0.178,-0.364,-0.34486043046684817,1960
Kırklareli,1968,10,-0.421,-0.387,-0.6014714229966293,1960
Kırklareli,1968,11,-0.381,-0.513,-0.5363738109124875,1960
Kırklareli,1968,12,-0.139,-0.122,-0.15371644946494045,1960
Kırklareli,1969,1,-1.078,-1.191,-1.2209895892345275,1960
Kırklareli,1969,2,-0.389,-0.443,-0.46229487375820455,1960
Kırklareli,1969,3,-0.329,-0.295,-0.3109124682498369,1960
Kırklareli,1969,4,-0.045,0.213,0.16760886846311046,1960
Kırklareli,1969,5,-0.207,-0.0,-0.07892378443802747,1960
Kırklareli,1969,6,-0.158,0.08,0.023651416281894534,1960
Kırklareli,1969,7,0.064,0.474,0.37049692371520576,1960
Kırklareli,1969,8,-0.135,0.138,0.02995395314915077,1960
Kırklareli,1969,9,-0.529,-0.347,-0.40133775152158135,1960
Kırklareli,1969,10,-0.597,-0.298,-0.501221141737973,1960
Kırklareli,1969,11,-0.517,-0.416,-0.42683971745784416,1960
Kırklareli,1969,12,-0.539,-0.418,-0.3949885434820939,1960
Kırklareli,1970,1,-0.255,-0.22,-0.19005834789023096,1970
Kırklareli,1970,2,-0.567,-0.612,-0.5813377464380132,1970
Kırklareli,1970,3,-0.425,-0.545,-0.49768480871595705,1970
Kırklareli,1970,4,-0.316,-0.63,-0.5328547886902768,1970
Kırklareli,1970,5,-0.042,-0.161,-0.14725826839662234,1970
Kırklareli,1970,6,-0.011,0.009,6.43156710905839e-05,1970
Kırklareli,1970,7,-0.223,-0.423,-0.36382198359648,1970
Kırklareli,1970,8,-0.351,-0.412,-0.5631800189043019,1970
Kırklareli,1970,9,-0.41,-0.578,-0.5624647939980162,1970
Kırklareli,1970,10,0.074,0.075,0.020792799889443176,1970
Kırklareli,1970,11,0.403,0.469,0.4353093223353055,1970
Kırklareli,1970,12,-0.134,-0.003,-0.06042276970906349,1970
Kırklareli,1971,1,-0.52,-0.506,-0.5555446480267442,1970
Kırklareli,1971,2,-0.512,-0.458,-0.5069395024968173,1970
Kırklareli,1971,3,-0.173,-0.02,-0.057607099516102586,1970
Kırklareli,1971,4,-0.426,-0.148,-0.215677291991762,1970
Kırklareli,1971,5,-0.384,-0.4,-0.4026363779826057,1970
Kırklareli,1971,6,-0.167,-0.097,-0.08500642691917813,1970
Kırklareli,1971,7,0.214,0.455,0.43296789544754,1970
Kırklareli,1971,8,0.121,0.246,0.2575715450346706,1970
Kırklareli,1971,9,0.516,0.76,0.76615207381169,1970
Kırklareli,1971,10,0.292,0.392,0.5204286612573378,1970
Kırklareli,1971,11,0.564,0.806,0.804566748045817,1970
Kırklareli,1971,12,0.609,0.887,0.8847452759034605,1970
Kırklareli,1972,1,0.261,0.655,0.6125027277926771,1970
Kırklareli,1972,2,-0.207,0.119,0.06474589639232023,1970
Kırklareli,1972,3,-0.887,-0.577,-0.6541632599108842,1970
Kırklareli,1972,4,-0.681,-0.503,-0.5502813802418632,1970
Kırklareli,1972,5,-0.495,-0.354,-0.42518063102925935,1970
Kırklareli,1972,6,-0.74,-0.68,-0.7166705078680855,1970
Kırklareli,1972,7,-0.924,-0.97,-0.9741332688177974,1970
Kırklareli,1972,8,-0.491,-0.382,-0.5799071630820832,1970
Kırklareli,1972,9,-0.318,-0.35,-0.36144007346277657,1970
Kırklareli,1972,10,0.545,0.464,0.63710258783889,1970
Kırklareli,1972,11,-0.086,-0.11,-0.12411723786146363,1970
Kırklareli,1972,12,-0.273,-0.202,-0.22463635195773737,1970
Kırklareli,1973,1,0.058,0.157,0.1377843801428732,1970
Kırklareli,1973,2,0.631,0.687,0.7000985443324611,1970
Kırklareli,1973,3,0.948,1.043,1.0649797751875232,1970
Kırklareli,1973,4,0.92,1.097,1.112253503530988,1970
Kırklareli,1973,5,0.698,0.841,0.8706641723410337,1970
Kırklareli,1973,6,0.713,1.032,1.01165432922432,1970
Kırklareli,1973,7,0.823,1.141,1.1259965708807607,1970
Kırklareli,1973,8,0.51,0.658,0.8738877937720936,1970
Kırklareli,1973,9,0.213,0.536,0.507726957543015,1970
Kırklareli,1973,10,0.027,0.217,0.25402928457733776,1970
Kırklareli,1973,11,-0.028,0.223,0.20194920483610712,1970
Kırklareli,1973,12,0.632,0.931,0.9360444041206447,1970
Kırklareli,1974,1,0.293,0.636,0.6376416481769227,1970
Kırklareli,1974,2,-0.084,0.201,0.1948378981956378,1970
Kırklareli,1974,3,-0.265,-0.02,-0.02108370062514104,1970
Kırklareli,1974,4,-0.164,0.174,0.15852807566501587,1970
Kırklareli,1974,5,0.122,0.52,0.46255908691724523,1970
Kırklareli,1974,6,0.333,0.745,0.7118619372927691,1970
Kırklareli,1974,7,0.01,0.431,0.3785401640918316,1970
Kırklareli,1974,8,0.02,0.308,0.31637507230747186,1970
Kırklareli,1974,9,-0.119,0.267,0.20883412197567056,1970
Kırklareli,1974,10,-0.653,-0.271,-0.4507605627890973,1970
Kırklareli,1974,11,0.028,0.233,0.24877186345643265,1970
Kırklareli,1974,12,-0.377,-0.097,-0.09238902051759701,1970
Kırklareli,1975,1,-0.098,0.168,0.17511687458155553,1970
Kırklareli,1975,2,-0.355,-0.089,-0.09581253878129958,1970
Kırklareli,1975,3,-0.213,-0.017,-0.0014938795618403531,1970
Kırklareli,1975,4,-0.24,-0.206,-0.15885406224197576,1970
Kırklareli,1975,5,-0.183,-0.336,-0.28018268263926516,1970
Kırklareli,1975,6,-0.024,-0.107,-0.04518131692101375,1970
Kırklareli,1975,7,0.088,-0.051,0.034779522362007376,1970
Kırklareli,1975,8,0.349,0.217,0.29956422355106777,1970
Kırklareli,1975,9,0.185,-0.025,0.08076023423922714,1970
Kırklareli,1975,10,0.871,0.652,0.9777047462123967,1970
Kırklareli,1975,11,0.654,0.721,0.7145969361131707,1970
Kırklareli,1975,12,0.726,0.857,0.8427846583157885,1970
Kırklareli,1976,1,0.637,0.769,0.7595222246325927,1970
Kırklareli,1976,2,0.618,0.727,0.7278455289573428,1970
Kırklareli,1976,3,0.312,0.539,0.5320260699125555,1970
Kırklareli,1976,4,0.217,0.474,0.4880119605812783,1970
Kırklareli,1976,5,-0.097,0.057,0.07809704869261003,1970
Kırklareli,1976,6,-0.152,0.158,0.16725291366577658,1970
Kırklareli,1976,7,-0.051,0.304,0.3143915573242795,1970
Kırklareli,1976,8,0.322,0.597,0.8110728075832303,1970
Kırklareli,1976,9,0.459,1.134,1.0739950262304567,1970
Kırklareli,1976,10,-0.258,0.304,0.31606118438888564,1970
Kırklareli,1976,11,-0.29,0.171,0.17266829305718243,1970
Kırklareli,1976,12,0.088,0.584,0.6152846302412333,1970
Kırklareli,1977,1,0.304,0.82,0.8525902016097846,1970
Kırklareli,1977,2,0.756,1.063,1.1220722022362493,1970
Kırklareli,1977,3,0.829,1.084,1.1391432240848403,1970
Kırklareli,1977,4,0.903,1.185,1.220694917131294,1970
Kırklareli,1977,5,0.9,1.208,1.2337985551074082,1970
Kırklareli,1977,6,1.126,1.371,1.3929772432483885,1970
Kırklareli,1977,7,1.069,1.277,1.307327617797788,1970
Kırklareli,1977,8,0.477,0.371,0.5496309522837702,1970
Kırklareli,1977,9,0.764,0.816,0.8915359380664752,1970
Kırklareli,1977,10,0.577,0.517,0.7243144325852241,1970
Kırklareli,1977,11,0.652,0.768,0.7628462392287457,1970
Kırklareli,1977,12,0.195,0.395,0.3544839524098942,1970
Kırklareli,1978,1,-0.049,0.133,0.08081866756969225,1970
Kırklareli,1978,2,-0.136,0.074,0.0077742692062773115,1970
Kırklareli,1978,3,0.266,0.487,0.45490801771832545,1970
